,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221108203814
1,Senegal,Netherlands,2,1,3.0,0.0,20221108203814
2,Qatar,Senegal,0,1,0.0,3.0,20221108203814
3,Netherlands,Ecuador,3,2,3.0,0.0,20221108203814
4,Ecuador,Senegal,1,2,0.0,3.0,20221108203814
5,Netherlands,Qatar,2,0,3.0,0.0,20221108203814
6,England,Iran,2,1,3.0,0.0,20221108203814
7,USA,Wales,3,1,3.0,0.0,20221108203814
8,Wales,Iran,3,2,3.0,0.0,20221108203814
9,England,USA,0,0,1.0,1.0,20221108203814
10,Iran,USA,0,2,0.0,3.0,20221108203814
11,Wales,England,1,1,1.0,1.0,20221108203814
12,Argentina,Saudi Arabia,1,0,3.0,0.0,20221108203814
13,Mexico,Poland,1,2,0.0,3.0,20221108203814
14,Poland,Saudi Arabia,1,0,3.0,0.0,20221108203814
15,Argentina,Mexico,0,0,1.0,1.0,20221108203814
16,Poland,Argentina,2,2,1.0,1.0,20221108203814
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221108203814
18,Denmark,Tunisia,0,2,0.0,3.0,20221108203814
19,France,Australia,2,1,3.0,0.0,20221108203814
20,Tunisia,Australia,3,3,1.0,1.0,20221108203814
21,France,Denmark,2,1,3.0,0.0,20221108203814
22,Australia,Denmark,2,3,0.0,3.0,20221108203814
23,Tunisia,France,0,2,0.0,3.0,20221108203814
24,Germany,Japan,3,2,3.0,0.0,20221108203814
25,Spain,Costa Rica,2,0,3.0,0.0,20221108203814
26,Japan,Costa Rica,2,1,3.0,0.0,20221108203814
27,Spain,Germany,1,1,1.0,1.0,20221108203814
28,Costa Rica,Germany,0,1,0.0,3.0,20221108203814
29,Japan,Spain,0,1,0.0,3.0,20221108203814
30,Morocco,Croatia,0,2,0.0,3.0,20221108203814
31,Belgium,Canada,3,2,3.0,0.0,20221108203814
32,Belgium,Morocco,2,2,1.0,1.0,20221108203814
33,Croatia,Canada,1,0,3.0,0.0,20221108203814
34,Canada,Morocco,0,2,0.0,3.0,20221108203814
35,Croatia,Belgium,1,0,3.0,0.0,20221108203814
36,Switzerland,Cameroon,0,2,0.0,3.0,20221108203814
37,Brazil,Serbia,2,1,3.0,0.0,20221108203814
38,Cameroon,Serbia,0,1,0.0,3.0,20221108203814
39,Brazil,Switzerland,3,3,1.0,1.0,20221108203814
40,Cameroon,Brazil,1,2,0.0,3.0,20221108203814
41,Serbia,Switzerland,3,2,3.0,0.0,20221108203814
42,Uruguay,South Korea,0,2,0.0,3.0,20221108203814
43,Portugal,Ghana,0,2,0.0,3.0,20221108203814
44,South Korea,Ghana,0,0,1.0,1.0,20221108203814
45,Portugal,Uruguay,1,1,1.0,1.0,20221108203814
46,Ghana,Uruguay,0,2,0.0,3.0,20221108203814
47,South Korea,Portugal,3,2,3.0,0.0,20221108203814
