,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,22,-6,3.0,0.0,20221108204847
1,Senegal,Netherlands,22,-5,3.0,0.0,20221108204847
2,Qatar,Senegal,22,-6,3.0,0.0,20221108204847
3,Netherlands,Ecuador,23,-6,3.0,0.0,20221108204847
4,Ecuador,Senegal,23,-6,3.0,0.0,20221108204847
5,Netherlands,Qatar,24,-7,3.0,0.0,20221108204847
6,England,Iran,24,-7,3.0,0.0,20221108204847
7,USA,Wales,23,-7,3.0,0.0,20221108204847
8,Wales,Iran,23,-7,3.0,0.0,20221108204847
9,England,USA,23,-7,3.0,0.0,20221108204847
10,Iran,USA,22,-6,3.0,0.0,20221108204847
11,Wales,England,22,-6,3.0,0.0,20221108204847
12,Argentina,Saudi Arabia,25,-7,3.0,0.0,20221108204847
13,Mexico,Poland,23,-6,3.0,0.0,20221108204847
14,Poland,Saudi Arabia,24,-7,3.0,0.0,20221108204847
15,Argentina,Mexico,23,-6,3.0,0.0,20221108204847
16,Poland,Argentina,22,-6,3.0,0.0,20221108204847
17,Saudi Arabia,Mexico,22,-5,3.0,0.0,20221108204847
18,Denmark,Tunisia,23,-6,3.0,0.0,20221108204847
19,France,Australia,24,-7,3.0,0.0,20221108204847
20,Tunisia,Australia,23,-6,3.0,0.0,20221108204847
21,France,Denmark,23,-6,3.0,0.0,20221108204847
22,Australia,Denmark,23,-6,3.0,0.0,20221108204847
23,Tunisia,France,22,-6,3.0,0.0,20221108204847
24,Germany,Japan,24,-6,3.0,0.0,20221108204847
25,Spain,Costa Rica,24,-7,3.0,0.0,20221108204847
26,Japan,Costa Rica,24,-6,3.0,0.0,20221108204847
27,Spain,Germany,23,-6,3.0,0.0,20221108204847
28,Costa Rica,Germany,22,-5,3.0,0.0,20221108204847
29,Japan,Spain,23,-6,3.0,0.0,20221108204847
30,Morocco,Croatia,23,-6,3.0,0.0,20221108204847
31,Belgium,Canada,24,-6,3.0,0.0,20221108204847
32,Belgium,Morocco,23,-6,3.0,0.0,20221108204847
33,Croatia,Canada,23,-6,3.0,0.0,20221108204847
34,Canada,Morocco,22,-6,3.0,0.0,20221108204847
35,Croatia,Belgium,23,-6,3.0,0.0,20221108204847
36,Switzerland,Cameroon,23,-7,3.0,0.0,20221108204847
37,Brazil,Serbia,23,-7,3.0,0.0,20221108204847
38,Cameroon,Serbia,22,-6,3.0,0.0,20221108204847
39,Brazil,Switzerland,23,-7,3.0,0.0,20221108204847
40,Cameroon,Brazil,21,-5,3.0,0.0,20221108204847
41,Serbia,Switzerland,23,-6,3.0,0.0,20221108204847
42,Uruguay,South Korea,24,-7,3.0,0.0,20221108204847
43,Portugal,Ghana,23,-7,3.0,0.0,20221108204847
44,South Korea,Ghana,23,-6,3.0,0.0,20221108204847
45,Portugal,Uruguay,23,-6,3.0,0.0,20221108204847
46,Ghana,Uruguay,23,-6,3.0,0.0,20221108204847
47,South Korea,Portugal,22,-6,3.0,0.0,20221108204847
