,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106211521
1,Senegal,Netherlands,0,2,0.0,3.0,20221106211521
2,Qatar,Senegal,0,1,0.0,3.0,20221106211521
3,Netherlands,Ecuador,2,1,3.0,0.0,20221106211521
4,Ecuador,Senegal,1,2,0.0,3.0,20221106211521
5,Netherlands,Qatar,2,0,3.0,0.0,20221106211521
6,England,Iran,2,1,3.0,0.0,20221106211521
7,USA,Wales,1,1,1.0,1.0,20221106211521
8,Wales,Iran,3,2,3.0,0.0,20221106211521
9,England,USA,1,0,3.0,0.0,20221106211521
10,Iran,USA,0,2,0.0,3.0,20221106211521
11,Wales,England,2,2,1.0,1.0,20221106211521
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106211521
13,Mexico,Poland,1,2,0.0,3.0,20221106211521
14,Poland,Saudi Arabia,1,2,0.0,3.0,20221106211521
15,Argentina,Mexico,0,0,1.0,1.0,20221106211521
16,Poland,Argentina,2,2,1.0,1.0,20221106211521
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106211521
18,Denmark,Tunisia,3,0,3.0,0.0,20221106211521
19,France,Australia,3,0,3.0,0.0,20221106211521
20,Tunisia,Australia,2,3,0.0,3.0,20221106211521
21,France,Denmark,1,1,1.0,1.0,20221106211521
22,Australia,Denmark,0,2,0.0,3.0,20221106211521
23,Tunisia,France,0,2,0.0,3.0,20221106211521
24,Germany,Japan,3,0,3.0,0.0,20221106211521
25,Spain,Costa Rica,2,0,3.0,0.0,20221106211521
26,Japan,Costa Rica,2,1,3.0,0.0,20221106211521
27,Spain,Germany,1,1,1.0,1.0,20221106211521
28,Costa Rica,Germany,0,1,0.0,3.0,20221106211521
29,Japan,Spain,0,1,0.0,3.0,20221106211521
30,Morocco,Croatia,0,2,0.0,3.0,20221106211521
31,Belgium,Canada,1,0,3.0,0.0,20221106211521
32,Belgium,Morocco,2,0,3.0,0.0,20221106211521
33,Croatia,Canada,1,0,3.0,0.0,20221106211521
34,Canada,Morocco,0,2,0.0,3.0,20221106211521
35,Croatia,Belgium,1,0,3.0,0.0,20221106211521
36,Switzerland,Cameroon,3,3,1.0,1.0,20221106211521
37,Brazil,Serbia,0,2,0.0,3.0,20221106211521
38,Cameroon,Serbia,1,3,0.0,3.0,20221106211521
39,Brazil,Switzerland,3,4,0.0,3.0,20221106211521
40,Cameroon,Brazil,1,2,0.0,3.0,20221106211521
41,Serbia,Switzerland,3,2,3.0,0.0,20221106211521
42,Uruguay,South Korea,3,3,1.0,1.0,20221106211521
43,Portugal,Ghana,3,1,3.0,0.0,20221106211521
44,South Korea,Ghana,0,0,1.0,1.0,20221106211521
45,Portugal,Uruguay,1,3,0.0,3.0,20221106211521
46,Ghana,Uruguay,0,2,0.0,3.0,20221106211521
47,South Korea,Portugal,3,2,3.0,0.0,20221106211521
