,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107204545
1,Senegal,Netherlands,2,3,0.0,3.0,20221107204545
2,Qatar,Senegal,0,1,0.0,3.0,20221107204545
3,Netherlands,Ecuador,1,0,3.0,0.0,20221107204545
4,Ecuador,Senegal,3,2,3.0,0.0,20221107204545
5,Netherlands,Qatar,3,0,3.0,0.0,20221107204545
6,England,Iran,3,1,3.0,0.0,20221107204545
7,USA,Wales,3,1,3.0,0.0,20221107204545
8,Wales,Iran,3,1,3.0,0.0,20221107204545
9,England,USA,1,0,3.0,0.0,20221107204545
10,Iran,USA,1,1,1.0,1.0,20221107204545
11,Wales,England,0,0,1.0,1.0,20221107204545
12,Argentina,Saudi Arabia,3,0,3.0,0.0,20221107204545
13,Mexico,Poland,2,3,0.0,3.0,20221107204545
14,Poland,Saudi Arabia,1,0,3.0,0.0,20221107204545
15,Argentina,Mexico,0,0,1.0,1.0,20221107204545
16,Poland,Argentina,2,2,1.0,1.0,20221107204545
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107204545
18,Denmark,Tunisia,2,1,3.0,0.0,20221107204545
19,France,Australia,1,0,3.0,0.0,20221107204545
20,Tunisia,Australia,3,3,1.0,1.0,20221107204545
21,France,Denmark,0,2,0.0,3.0,20221107204545
22,Australia,Denmark,1,1,1.0,1.0,20221107204545
23,Tunisia,France,0,2,0.0,3.0,20221107204545
24,Germany,Japan,3,3,1.0,1.0,20221107204545
25,Spain,Costa Rica,2,0,3.0,0.0,20221107204545
26,Japan,Costa Rica,2,1,3.0,0.0,20221107204545
27,Spain,Germany,1,2,0.0,3.0,20221107204545
28,Costa Rica,Germany,0,2,0.0,3.0,20221107204545
29,Japan,Spain,0,1,0.0,3.0,20221107204545
30,Morocco,Croatia,0,2,0.0,3.0,20221107204545
31,Belgium,Canada,2,0,3.0,0.0,20221107204545
32,Belgium,Morocco,3,3,1.0,1.0,20221107204545
33,Croatia,Canada,1,0,3.0,0.0,20221107204545
34,Canada,Morocco,0,2,0.0,3.0,20221107204545
35,Croatia,Belgium,1,0,3.0,0.0,20221107204545
36,Switzerland,Cameroon,3,3,1.0,1.0,20221107204545
37,Brazil,Serbia,2,1,3.0,0.0,20221107204545
38,Cameroon,Serbia,1,1,1.0,1.0,20221107204545
39,Brazil,Switzerland,3,3,1.0,1.0,20221107204545
40,Cameroon,Brazil,1,2,0.0,3.0,20221107204545
41,Serbia,Switzerland,3,2,3.0,0.0,20221107204545
42,Uruguay,South Korea,1,0,3.0,0.0,20221107204545
43,Portugal,Ghana,3,0,3.0,0.0,20221107204545
44,South Korea,Ghana,1,1,1.0,1.0,20221107204545
45,Portugal,Uruguay,0,2,0.0,3.0,20221107204545
46,Ghana,Uruguay,0,1,0.0,3.0,20221107204545
47,South Korea,Portugal,3,2,3.0,0.0,20221107204545
