,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106215118
1,Senegal,Netherlands,2,3,0.0,3.0,20221106215118
2,Qatar,Senegal,0,1,0.0,3.0,20221106215118
3,Netherlands,Ecuador,1,0,3.0,0.0,20221106215118
4,Ecuador,Senegal,3,2,3.0,0.0,20221106215118
5,Netherlands,Qatar,1,0,3.0,0.0,20221106215118
6,England,Iran,1,0,3.0,0.0,20221106215118
7,USA,Wales,3,1,3.0,0.0,20221106215118
8,Wales,Iran,0,0,1.0,1.0,20221106215118
9,England,USA,2,0,3.0,0.0,20221106215118
10,Iran,USA,1,1,1.0,1.0,20221106215118
11,Wales,England,0,0,1.0,1.0,20221106215118
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106215118
13,Mexico,Poland,2,3,0.0,3.0,20221106215118
14,Poland,Saudi Arabia,1,0,3.0,0.0,20221106215118
15,Argentina,Mexico,0,0,1.0,1.0,20221106215118
16,Poland,Argentina,2,2,1.0,1.0,20221106215118
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106215118
18,Denmark,Tunisia,2,1,3.0,0.0,20221106215118
19,France,Australia,1,0,3.0,0.0,20221106215118
20,Tunisia,Australia,3,3,1.0,1.0,20221106215118
21,France,Denmark,2,2,1.0,1.0,20221106215118
22,Australia,Denmark,1,1,1.0,1.0,20221106215118
23,Tunisia,France,0,2,0.0,3.0,20221106215118
24,Germany,Japan,3,3,1.0,1.0,20221106215118
25,Spain,Costa Rica,2,0,3.0,0.0,20221106215118
26,Japan,Costa Rica,2,1,3.0,0.0,20221106215118
27,Spain,Germany,1,2,0.0,3.0,20221106215118
28,Costa Rica,Germany,0,2,0.0,3.0,20221106215118
29,Japan,Spain,0,1,0.0,3.0,20221106215118
30,Morocco,Croatia,0,2,0.0,3.0,20221106215118
31,Belgium,Canada,2,0,3.0,0.0,20221106215118
32,Belgium,Morocco,3,3,1.0,1.0,20221106215118
33,Croatia,Canada,1,0,3.0,0.0,20221106215118
34,Canada,Morocco,0,2,0.0,3.0,20221106215118
35,Croatia,Belgium,1,0,3.0,0.0,20221106215118
36,Switzerland,Cameroon,2,1,3.0,0.0,20221106215118
37,Brazil,Serbia,2,1,3.0,0.0,20221106215118
38,Cameroon,Serbia,1,1,1.0,1.0,20221106215118
39,Brazil,Switzerland,3,3,1.0,1.0,20221106215118
40,Cameroon,Brazil,1,2,0.0,3.0,20221106215118
41,Serbia,Switzerland,3,2,3.0,0.0,20221106215118
42,Uruguay,South Korea,0,2,0.0,3.0,20221106215118
43,Portugal,Ghana,3,0,3.0,0.0,20221106215118
44,South Korea,Ghana,1,1,1.0,1.0,20221106215118
45,Portugal,Uruguay,0,2,0.0,3.0,20221106215118
46,Ghana,Uruguay,0,1,0.0,3.0,20221106215118
47,South Korea,Portugal,3,2,3.0,0.0,20221106215118
