,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106215413
1,Senegal,Netherlands,0,2,0.0,3.0,20221106215413
2,Qatar,Senegal,0,2,0.0,3.0,20221106215413
3,Netherlands,Ecuador,2,1,3.0,0.0,20221106215413
4,Ecuador,Senegal,1,2,0.0,3.0,20221106215413
5,Netherlands,Qatar,2,0,3.0,0.0,20221106215413
6,England,Iran,2,1,3.0,0.0,20221106215413
7,USA,Wales,1,1,1.0,1.0,20221106215413
8,Wales,Iran,3,2,3.0,0.0,20221106215413
9,England,USA,1,0,3.0,0.0,20221106215413
10,Iran,USA,0,2,0.0,3.0,20221106215413
11,Wales,England,2,2,1.0,1.0,20221106215413
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106215413
13,Mexico,Poland,1,2,0.0,3.0,20221106215413
14,Poland,Saudi Arabia,2,1,3.0,0.0,20221106215413
15,Argentina,Mexico,0,0,1.0,1.0,20221106215413
16,Poland,Argentina,2,2,1.0,1.0,20221106215413
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106215413
18,Denmark,Tunisia,3,3,1.0,1.0,20221106215413
19,France,Australia,3,0,3.0,0.0,20221106215413
20,Tunisia,Australia,2,3,0.0,3.0,20221106215413
21,France,Denmark,1,1,1.0,1.0,20221106215413
22,Australia,Denmark,0,2,0.0,3.0,20221106215413
23,Tunisia,France,0,2,0.0,3.0,20221106215413
24,Germany,Japan,3,0,3.0,0.0,20221106215413
25,Spain,Costa Rica,2,0,3.0,0.0,20221106215413
26,Japan,Costa Rica,2,1,3.0,0.0,20221106215413
27,Spain,Germany,1,1,1.0,1.0,20221106215413
28,Costa Rica,Germany,0,1,0.0,3.0,20221106215413
29,Japan,Spain,0,1,0.0,3.0,20221106215413
30,Morocco,Croatia,0,2,0.0,3.0,20221106215413
31,Belgium,Canada,1,0,3.0,0.0,20221106215413
32,Belgium,Morocco,2,0,3.0,0.0,20221106215413
33,Croatia,Canada,1,0,3.0,0.0,20221106215413
34,Canada,Morocco,0,2,0.0,3.0,20221106215413
35,Croatia,Belgium,1,0,3.0,0.0,20221106215413
36,Switzerland,Cameroon,1,0,3.0,0.0,20221106215413
37,Brazil,Serbia,0,2,0.0,3.0,20221106215413
38,Cameroon,Serbia,1,3,0.0,3.0,20221106215413
39,Brazil,Switzerland,3,4,0.0,3.0,20221106215413
40,Cameroon,Brazil,1,2,0.0,3.0,20221106215413
41,Serbia,Switzerland,3,2,3.0,0.0,20221106215413
42,Uruguay,South Korea,2,1,3.0,0.0,20221106215413
43,Portugal,Ghana,3,1,3.0,0.0,20221106215413
44,South Korea,Ghana,0,0,1.0,1.0,20221106215413
45,Portugal,Uruguay,1,3,0.0,3.0,20221106215413
46,Ghana,Uruguay,0,2,0.0,3.0,20221106215413
47,South Korea,Portugal,3,2,3.0,0.0,20221106215413
