,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106215747
1,Senegal,Netherlands,2,1,3.0,0.0,20221106215747
2,Qatar,Senegal,0,1,0.0,3.0,20221106215747
3,Netherlands,Ecuador,2,1,3.0,0.0,20221106215747
4,Ecuador,Senegal,1,2,0.0,3.0,20221106215747
5,Netherlands,Qatar,2,0,3.0,0.0,20221106215747
6,England,Iran,3,3,1.0,1.0,20221106215747
7,USA,Wales,2,1,3.0,0.0,20221106215747
8,Wales,Iran,3,2,3.0,0.0,20221106215747
9,England,USA,1,0,3.0,0.0,20221106215747
10,Iran,USA,0,2,0.0,3.0,20221106215747
11,Wales,England,2,2,1.0,1.0,20221106215747
12,Argentina,Saudi Arabia,3,1,3.0,0.0,20221106215747
13,Mexico,Poland,1,2,0.0,3.0,20221106215747
14,Poland,Saudi Arabia,1,0,3.0,0.0,20221106215747
15,Argentina,Mexico,0,0,1.0,1.0,20221106215747
16,Poland,Argentina,2,2,1.0,1.0,20221106215747
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106215747
18,Denmark,Tunisia,3,0,3.0,0.0,20221106215747
19,France,Australia,3,0,3.0,0.0,20221106215747
20,Tunisia,Australia,3,3,1.0,1.0,20221106215747
21,France,Denmark,1,1,1.0,1.0,20221106215747
22,Australia,Denmark,0,2,0.0,3.0,20221106215747
23,Tunisia,France,0,2,0.0,3.0,20221106215747
24,Germany,Japan,3,0,3.0,0.0,20221106215747
25,Spain,Costa Rica,2,0,3.0,0.0,20221106215747
26,Japan,Costa Rica,2,1,3.0,0.0,20221106215747
27,Spain,Germany,1,1,1.0,1.0,20221106215747
28,Costa Rica,Germany,0,1,0.0,3.0,20221106215747
29,Japan,Spain,0,1,0.0,3.0,20221106215747
30,Morocco,Croatia,0,2,0.0,3.0,20221106215747
31,Belgium,Canada,1,0,3.0,0.0,20221106215747
32,Belgium,Morocco,2,0,3.0,0.0,20221106215747
33,Croatia,Canada,1,0,3.0,0.0,20221106215747
34,Canada,Morocco,0,2,0.0,3.0,20221106215747
35,Croatia,Belgium,1,0,3.0,0.0,20221106215747
36,Switzerland,Cameroon,0,2,0.0,3.0,20221106215747
37,Brazil,Serbia,0,2,0.0,3.0,20221106215747
38,Cameroon,Serbia,0,1,0.0,3.0,20221106215747
39,Brazil,Switzerland,3,4,0.0,3.0,20221106215747
40,Cameroon,Brazil,1,2,0.0,3.0,20221106215747
41,Serbia,Switzerland,3,2,3.0,0.0,20221106215747
42,Uruguay,South Korea,0,2,0.0,3.0,20221106215747
43,Portugal,Ghana,3,1,3.0,0.0,20221106215747
44,South Korea,Ghana,0,0,1.0,1.0,20221106215747
45,Portugal,Uruguay,1,3,0.0,3.0,20221106215747
46,Ghana,Uruguay,0,2,0.0,3.0,20221106215747
47,South Korea,Portugal,3,2,3.0,0.0,20221106215747
