,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106220422
1,Senegal,Netherlands,0,2,0.0,3.0,20221106220422
2,Qatar,Senegal,0,2,0.0,3.0,20221106220422
3,Netherlands,Ecuador,2,1,3.0,0.0,20221106220422
4,Ecuador,Senegal,1,2,0.0,3.0,20221106220422
5,Netherlands,Qatar,2,0,3.0,0.0,20221106220422
6,England,Iran,2,1,3.0,0.0,20221106220422
7,USA,Wales,1,1,1.0,1.0,20221106220422
8,Wales,Iran,3,2,3.0,0.0,20221106220422
9,England,USA,1,0,3.0,0.0,20221106220422
10,Iran,USA,0,2,0.0,3.0,20221106220422
11,Wales,England,2,2,1.0,1.0,20221106220422
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106220422
13,Mexico,Poland,1,2,0.0,3.0,20221106220422
14,Poland,Saudi Arabia,2,1,3.0,0.0,20221106220422
15,Argentina,Mexico,0,0,1.0,1.0,20221106220422
16,Poland,Argentina,2,2,1.0,1.0,20221106220422
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106220422
18,Denmark,Tunisia,3,0,3.0,0.0,20221106220422
19,France,Australia,3,0,3.0,0.0,20221106220422
20,Tunisia,Australia,2,3,0.0,3.0,20221106220422
21,France,Denmark,1,1,1.0,1.0,20221106220422
22,Australia,Denmark,0,2,0.0,3.0,20221106220422
23,Tunisia,France,0,2,0.0,3.0,20221106220422
24,Germany,Japan,3,2,3.0,0.0,20221106220422
25,Spain,Costa Rica,2,0,3.0,0.0,20221106220422
26,Japan,Costa Rica,2,1,3.0,0.0,20221106220422
27,Spain,Germany,1,1,1.0,1.0,20221106220422
28,Costa Rica,Germany,0,1,0.0,3.0,20221106220422
29,Japan,Spain,0,1,0.0,3.0,20221106220422
30,Morocco,Croatia,0,2,0.0,3.0,20221106220422
31,Belgium,Canada,1,0,3.0,0.0,20221106220422
32,Belgium,Morocco,2,0,3.0,0.0,20221106220422
33,Croatia,Canada,1,0,3.0,0.0,20221106220422
34,Canada,Morocco,0,2,0.0,3.0,20221106220422
35,Croatia,Belgium,1,0,3.0,0.0,20221106220422
36,Switzerland,Cameroon,3,3,1.0,1.0,20221106220422
37,Brazil,Serbia,0,2,0.0,3.0,20221106220422
38,Cameroon,Serbia,1,3,0.0,3.0,20221106220422
39,Brazil,Switzerland,3,4,0.0,3.0,20221106220422
40,Cameroon,Brazil,1,2,0.0,3.0,20221106220422
41,Serbia,Switzerland,3,2,3.0,0.0,20221106220422
42,Uruguay,South Korea,3,3,1.0,1.0,20221106220422
43,Portugal,Ghana,3,1,3.0,0.0,20221106220422
44,South Korea,Ghana,0,0,1.0,1.0,20221106220422
45,Portugal,Uruguay,1,3,0.0,3.0,20221106220422
46,Ghana,Uruguay,0,2,0.0,3.0,20221106220422
47,South Korea,Portugal,3,2,3.0,0.0,20221106220422
