,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221108203745
1,Senegal,Netherlands,0,2,0.0,3.0,20221108203745
2,Qatar,Senegal,0,2,0.0,3.0,20221108203745
3,Netherlands,Ecuador,2,1,3.0,0.0,20221108203745
4,Ecuador,Senegal,1,2,0.0,3.0,20221108203745
5,Netherlands,Qatar,2,0,3.0,0.0,20221108203745
6,England,Iran,1,2,0.0,3.0,20221108203745
7,USA,Wales,1,1,1.0,1.0,20221108203745
8,Wales,Iran,3,2,3.0,0.0,20221108203745
9,England,USA,1,0,3.0,0.0,20221108203745
10,Iran,USA,0,2,0.0,3.0,20221108203745
11,Wales,England,1,1,1.0,1.0,20221108203745
12,Argentina,Saudi Arabia,3,3,1.0,1.0,20221108203745
13,Mexico,Poland,1,2,0.0,3.0,20221108203745
14,Poland,Saudi Arabia,1,2,0.0,3.0,20221108203745
15,Argentina,Mexico,0,0,1.0,1.0,20221108203745
16,Poland,Argentina,2,2,1.0,1.0,20221108203745
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221108203745
18,Denmark,Tunisia,3,0,3.0,0.0,20221108203745
19,France,Australia,2,1,3.0,0.0,20221108203745
20,Tunisia,Australia,2,3,0.0,3.0,20221108203745
21,France,Denmark,0,1,0.0,3.0,20221108203745
22,Australia,Denmark,2,3,0.0,3.0,20221108203745
23,Tunisia,France,0,2,0.0,3.0,20221108203745
24,Germany,Japan,3,3,1.0,1.0,20221108203745
25,Spain,Costa Rica,1,0,3.0,0.0,20221108203745
26,Japan,Costa Rica,2,1,3.0,0.0,20221108203745
27,Spain,Germany,1,1,1.0,1.0,20221108203745
28,Costa Rica,Germany,0,1,0.0,3.0,20221108203745
29,Japan,Spain,0,1,0.0,3.0,20221108203745
30,Morocco,Croatia,0,2,0.0,3.0,20221108203745
31,Belgium,Canada,0,0,1.0,1.0,20221108203745
32,Belgium,Morocco,2,0,3.0,0.0,20221108203745
33,Croatia,Canada,1,0,3.0,0.0,20221108203745
34,Canada,Morocco,0,2,0.0,3.0,20221108203745
35,Croatia,Belgium,1,0,3.0,0.0,20221108203745
36,Switzerland,Cameroon,3,0,3.0,0.0,20221108203745
37,Brazil,Serbia,0,2,0.0,3.0,20221108203745
38,Cameroon,Serbia,1,3,0.0,3.0,20221108203745
39,Brazil,Switzerland,3,4,0.0,3.0,20221108203745
40,Cameroon,Brazil,1,2,0.0,3.0,20221108203745
41,Serbia,Switzerland,3,2,3.0,0.0,20221108203745
42,Uruguay,South Korea,2,1,3.0,0.0,20221108203745
43,Portugal,Ghana,0,2,0.0,3.0,20221108203745
44,South Korea,Ghana,0,0,1.0,1.0,20221108203745
45,Portugal,Uruguay,1,3,0.0,3.0,20221108203745
46,Ghana,Uruguay,0,2,0.0,3.0,20221108203745
47,South Korea,Portugal,3,2,3.0,0.0,20221108203745
