,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106213649
1,Senegal,Netherlands,0,2,0.0,3.0,20221106213649
2,Qatar,Senegal,0,0,1.0,1.0,20221106213649
3,Netherlands,Ecuador,2,1,3.0,0.0,20221106213649
4,Ecuador,Senegal,1,2,0.0,3.0,20221106213649
5,Netherlands,Qatar,5,0,3.0,0.0,20221106213649
6,England,Iran,0,2,0.0,3.0,20221106213649
7,USA,Wales,2,2,1.0,1.0,20221106213649
8,Wales,Iran,0,2,0.0,3.0,20221106213649
9,England,USA,2,1,3.0,0.0,20221106213649
10,Iran,USA,0,2,0.0,3.0,20221106213649
11,Wales,England,2,2,1.0,1.0,20221106213649
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106213649
13,Mexico,Poland,3,1,3.0,0.0,20221106213649
14,Poland,Saudi Arabia,4,0,3.0,0.0,20221106213649
15,Argentina,Mexico,0,0,1.0,1.0,20221106213649
16,Poland,Argentina,1,2,0.0,3.0,20221106213649
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106213649
18,Denmark,Tunisia,3,1,3.0,0.0,20221106213649
19,France,Australia,5,1,3.0,0.0,20221106213649
20,Tunisia,Australia,1,2,0.0,3.0,20221106213649
21,France,Denmark,2,2,1.0,1.0,20221106213649
22,Australia,Denmark,0,0,1.0,1.0,20221106213649
23,Tunisia,France,0,3,0.0,3.0,20221106213649
24,Germany,Japan,1,0,3.0,0.0,20221106213649
25,Spain,Costa Rica,1,0,3.0,0.0,20221106213649
26,Japan,Costa Rica,2,1,3.0,0.0,20221106213649
27,Spain,Germany,1,1,1.0,1.0,20221106213649
28,Costa Rica,Germany,1,3,0.0,3.0,20221106213649
29,Japan,Spain,0,1,0.0,3.0,20221106213649
30,Morocco,Croatia,0,2,0.0,3.0,20221106213649
31,Belgium,Canada,1,0,3.0,0.0,20221106213649
32,Belgium,Morocco,2,0,3.0,0.0,20221106213649
33,Croatia,Canada,1,0,3.0,0.0,20221106213649
34,Canada,Morocco,0,2,0.0,3.0,20221106213649
35,Croatia,Belgium,1,0,3.0,0.0,20221106213649
36,Switzerland,Cameroon,3,3,1.0,1.0,20221106213649
37,Brazil,Serbia,0,2,0.0,3.0,20221106213649
38,Cameroon,Serbia,1,3,0.0,3.0,20221106213649
39,Brazil,Switzerland,0,2,0.0,3.0,20221106213649
40,Cameroon,Brazil,1,2,0.0,3.0,20221106213649
41,Serbia,Switzerland,2,3,0.0,3.0,20221106213649
42,Uruguay,South Korea,1,2,0.0,3.0,20221106213649
43,Portugal,Ghana,5,1,3.0,0.0,20221106213649
44,South Korea,Ghana,0,0,1.0,1.0,20221106213649
45,Portugal,Uruguay,0,1,0.0,3.0,20221106213649
46,Ghana,Uruguay,0,2,0.0,3.0,20221106213649
47,South Korea,Portugal,3,2,3.0,0.0,20221106213649
