,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106211942
1,Senegal,Netherlands,0,2,0.0,3.0,20221106211942
2,Qatar,Senegal,0,2,0.0,3.0,20221106211942
3,Netherlands,Ecuador,2,1,3.0,0.0,20221106211942
4,Ecuador,Senegal,1,2,0.0,3.0,20221106211942
5,Netherlands,Qatar,5,0,3.0,0.0,20221106211942
6,England,Iran,0,2,0.0,3.0,20221106211942
7,USA,Wales,0,1,0.0,3.0,20221106211942
8,Wales,Iran,0,2,0.0,3.0,20221106211942
9,England,USA,1,0,3.0,0.0,20221106211942
10,Iran,USA,0,2,0.0,3.0,20221106211942
11,Wales,England,2,2,1.0,1.0,20221106211942
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106211942
13,Mexico,Poland,1,2,0.0,3.0,20221106211942
14,Poland,Saudi Arabia,2,2,1.0,1.0,20221106211942
15,Argentina,Mexico,0,0,1.0,1.0,20221106211942
16,Poland,Argentina,2,2,1.0,1.0,20221106211942
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106211942
18,Denmark,Tunisia,2,1,3.0,0.0,20221106211942
19,France,Australia,2,0,3.0,0.0,20221106211942
20,Tunisia,Australia,1,2,0.0,3.0,20221106211942
21,France,Denmark,1,1,1.0,1.0,20221106211942
22,Australia,Denmark,0,2,0.0,3.0,20221106211942
23,Tunisia,France,0,3,0.0,3.0,20221106211942
24,Germany,Japan,3,0,3.0,0.0,20221106211942
25,Spain,Costa Rica,1,0,3.0,0.0,20221106211942
26,Japan,Costa Rica,2,1,3.0,0.0,20221106211942
27,Spain,Germany,1,1,1.0,1.0,20221106211942
28,Costa Rica,Germany,0,1,0.0,3.0,20221106211942
29,Japan,Spain,0,1,0.0,3.0,20221106211942
30,Morocco,Croatia,0,2,0.0,3.0,20221106211942
31,Belgium,Canada,1,0,3.0,0.0,20221106211942
32,Belgium,Morocco,2,0,3.0,0.0,20221106211942
33,Croatia,Canada,1,0,3.0,0.0,20221106211942
34,Canada,Morocco,0,2,0.0,3.0,20221106211942
35,Croatia,Belgium,1,0,3.0,0.0,20221106211942
36,Switzerland,Cameroon,3,3,1.0,1.0,20221106211942
37,Brazil,Serbia,0,2,0.0,3.0,20221106211942
38,Cameroon,Serbia,1,3,0.0,3.0,20221106211942
39,Brazil,Switzerland,0,2,0.0,3.0,20221106211942
40,Cameroon,Brazil,1,2,0.0,3.0,20221106211942
41,Serbia,Switzerland,3,2,3.0,0.0,20221106211942
42,Uruguay,South Korea,0,2,0.0,3.0,20221106211942
43,Portugal,Ghana,5,1,3.0,0.0,20221106211942
44,South Korea,Ghana,0,0,1.0,1.0,20221106211942
45,Portugal,Uruguay,0,1,0.0,3.0,20221106211942
46,Ghana,Uruguay,0,2,0.0,3.0,20221106211942
47,South Korea,Portugal,3,2,3.0,0.0,20221106211942
