,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106213937
1,Senegal,Netherlands,2,3,0.0,3.0,20221106213937
2,Qatar,Senegal,0,1,0.0,3.0,20221106213937
3,Netherlands,Ecuador,2,0,3.0,0.0,20221106213937
4,Ecuador,Senegal,3,2,3.0,0.0,20221106213937
5,Netherlands,Qatar,2,0,3.0,0.0,20221106213937
6,England,Iran,2,1,3.0,0.0,20221106213937
7,USA,Wales,1,0,3.0,0.0,20221106213937
8,Wales,Iran,1,1,1.0,1.0,20221106213937
9,England,USA,2,0,3.0,0.0,20221106213937
10,Iran,USA,0,2,0.0,3.0,20221106213937
11,Wales,England,2,2,1.0,1.0,20221106213937
12,Argentina,Saudi Arabia,3,0,3.0,0.0,20221106213937
13,Mexico,Poland,0,1,0.0,3.0,20221106213937
14,Poland,Saudi Arabia,0,0,1.0,1.0,20221106213937
15,Argentina,Mexico,0,0,1.0,1.0,20221106213937
16,Poland,Argentina,2,2,1.0,1.0,20221106213937
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106213937
18,Denmark,Tunisia,2,1,3.0,0.0,20221106213937
19,France,Australia,3,0,3.0,0.0,20221106213937
20,Tunisia,Australia,3,3,1.0,1.0,20221106213937
21,France,Denmark,1,2,0.0,3.0,20221106213937
22,Australia,Denmark,1,1,1.0,1.0,20221106213937
23,Tunisia,France,0,2,0.0,3.0,20221106213937
24,Germany,Japan,2,1,3.0,0.0,20221106213937
25,Spain,Costa Rica,2,0,3.0,0.0,20221106213937
26,Japan,Costa Rica,2,1,3.0,0.0,20221106213937
27,Spain,Germany,1,2,0.0,3.0,20221106213937
28,Costa Rica,Germany,0,2,0.0,3.0,20221106213937
29,Japan,Spain,0,1,0.0,3.0,20221106213937
30,Morocco,Croatia,0,2,0.0,3.0,20221106213937
31,Belgium,Canada,3,1,3.0,0.0,20221106213937
32,Belgium,Morocco,3,3,1.0,1.0,20221106213937
33,Croatia,Canada,1,0,3.0,0.0,20221106213937
34,Canada,Morocco,0,2,0.0,3.0,20221106213937
35,Croatia,Belgium,1,0,3.0,0.0,20221106213937
36,Switzerland,Cameroon,0,2,0.0,3.0,20221106213937
37,Brazil,Serbia,2,1,3.0,0.0,20221106213937
38,Cameroon,Serbia,2,0,3.0,0.0,20221106213937
39,Brazil,Switzerland,3,3,1.0,1.0,20221106213937
40,Cameroon,Brazil,1,2,0.0,3.0,20221106213937
41,Serbia,Switzerland,3,2,3.0,0.0,20221106213937
42,Uruguay,South Korea,2,1,3.0,0.0,20221106213937
43,Portugal,Ghana,3,0,3.0,0.0,20221106213937
44,South Korea,Ghana,1,1,1.0,1.0,20221106213937
45,Portugal,Uruguay,2,4,0.0,3.0,20221106213937
46,Ghana,Uruguay,1,0,3.0,0.0,20221106213937
47,South Korea,Portugal,3,2,3.0,0.0,20221106213937
