,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106214300
1,Senegal,Netherlands,2,3,0.0,3.0,20221106214300
2,Qatar,Senegal,0,1,0.0,3.0,20221106214300
3,Netherlands,Ecuador,2,0,3.0,0.0,20221106214300
4,Ecuador,Senegal,2,3,0.0,3.0,20221106214300
5,Netherlands,Qatar,2,0,3.0,0.0,20221106214300
6,England,Iran,2,1,3.0,0.0,20221106214300
7,USA,Wales,3,1,3.0,0.0,20221106214300
8,Wales,Iran,1,1,1.0,1.0,20221106214300
9,England,USA,2,1,3.0,0.0,20221106214300
10,Iran,USA,0,2,0.0,3.0,20221106214300
11,Wales,England,2,2,1.0,1.0,20221106214300
12,Argentina,Saudi Arabia,3,0,3.0,0.0,20221106214300
13,Mexico,Poland,1,0,3.0,0.0,20221106214300
14,Poland,Saudi Arabia,0,0,1.0,1.0,20221106214300
15,Argentina,Mexico,0,0,1.0,1.0,20221106214300
16,Poland,Argentina,2,2,1.0,1.0,20221106214300
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106214300
18,Denmark,Tunisia,3,0,3.0,0.0,20221106214300
19,France,Australia,3,0,3.0,0.0,20221106214300
20,Tunisia,Australia,3,3,1.0,1.0,20221106214300
21,France,Denmark,1,2,0.0,3.0,20221106214300
22,Australia,Denmark,1,1,1.0,1.0,20221106214300
23,Tunisia,France,0,2,0.0,3.0,20221106214300
24,Germany,Japan,3,2,3.0,0.0,20221106214300
25,Spain,Costa Rica,2,0,3.0,0.0,20221106214300
26,Japan,Costa Rica,2,1,3.0,0.0,20221106214300
27,Spain,Germany,1,1,1.0,1.0,20221106214300
28,Costa Rica,Germany,0,1,0.0,3.0,20221106214300
29,Japan,Spain,0,1,0.0,3.0,20221106214300
30,Morocco,Croatia,0,2,0.0,3.0,20221106214300
31,Belgium,Canada,3,1,3.0,0.0,20221106214300
32,Belgium,Morocco,3,4,0.0,3.0,20221106214300
33,Croatia,Canada,1,0,3.0,0.0,20221106214300
34,Canada,Morocco,0,2,0.0,3.0,20221106214300
35,Croatia,Belgium,1,0,3.0,0.0,20221106214300
36,Switzerland,Cameroon,2,1,3.0,0.0,20221106214300
37,Brazil,Serbia,2,1,3.0,0.0,20221106214300
38,Cameroon,Serbia,2,0,3.0,0.0,20221106214300
39,Brazil,Switzerland,3,3,1.0,1.0,20221106214300
40,Cameroon,Brazil,1,2,0.0,3.0,20221106214300
41,Serbia,Switzerland,3,2,3.0,0.0,20221106214300
42,Uruguay,South Korea,3,3,1.0,1.0,20221106214300
43,Portugal,Ghana,3,0,3.0,0.0,20221106214300
44,South Korea,Ghana,0,0,1.0,1.0,20221106214300
45,Portugal,Uruguay,0,1,0.0,3.0,20221106214300
46,Ghana,Uruguay,1,0,3.0,0.0,20221106214300
47,South Korea,Portugal,3,2,3.0,0.0,20221106214300
