,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106212221
1,Senegal,Netherlands,2,1,3.0,0.0,20221106212221
2,Qatar,Senegal,0,1,0.0,3.0,20221106212221
3,Netherlands,Ecuador,3,2,3.0,0.0,20221106212221
4,Ecuador,Senegal,2,3,0.0,3.0,20221106212221
5,Netherlands,Qatar,2,0,3.0,0.0,20221106212221
6,England,Iran,2,1,3.0,0.0,20221106212221
7,USA,Wales,3,1,3.0,0.0,20221106212221
8,Wales,Iran,3,2,3.0,0.0,20221106212221
9,England,USA,0,0,1.0,1.0,20221106212221
10,Iran,USA,0,2,0.0,3.0,20221106212221
11,Wales,England,2,2,1.0,1.0,20221106212221
12,Argentina,Saudi Arabia,0,1,0.0,3.0,20221106212221
13,Mexico,Poland,4,2,3.0,0.0,20221106212221
14,Poland,Saudi Arabia,1,0,3.0,0.0,20221106212221
15,Argentina,Mexico,0,0,1.0,1.0,20221106212221
16,Poland,Argentina,2,2,1.0,1.0,20221106212221
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106212221
18,Denmark,Tunisia,3,0,3.0,0.0,20221106212221
19,France,Australia,3,0,3.0,0.0,20221106212221
20,Tunisia,Australia,3,3,1.0,1.0,20221106212221
21,France,Denmark,1,1,1.0,1.0,20221106212221
22,Australia,Denmark,0,2,0.0,3.0,20221106212221
23,Tunisia,France,0,2,0.0,3.0,20221106212221
24,Germany,Japan,3,2,3.0,0.0,20221106212221
25,Spain,Costa Rica,2,0,3.0,0.0,20221106212221
26,Japan,Costa Rica,2,1,3.0,0.0,20221106212221
27,Spain,Germany,1,1,1.0,1.0,20221106212221
28,Costa Rica,Germany,0,1,0.0,3.0,20221106212221
29,Japan,Spain,0,1,0.0,3.0,20221106212221
30,Morocco,Croatia,0,2,0.0,3.0,20221106212221
31,Belgium,Canada,3,2,3.0,0.0,20221106212221
32,Belgium,Morocco,3,4,0.0,3.0,20221106212221
33,Croatia,Canada,1,0,3.0,0.0,20221106212221
34,Canada,Morocco,0,2,0.0,3.0,20221106212221
35,Croatia,Belgium,1,0,3.0,0.0,20221106212221
36,Switzerland,Cameroon,0,2,0.0,3.0,20221106212221
37,Brazil,Serbia,2,1,3.0,0.0,20221106212221
38,Cameroon,Serbia,0,1,0.0,3.0,20221106212221
39,Brazil,Switzerland,3,3,1.0,1.0,20221106212221
40,Cameroon,Brazil,1,2,0.0,3.0,20221106212221
41,Serbia,Switzerland,3,2,3.0,0.0,20221106212221
42,Uruguay,South Korea,2,1,3.0,0.0,20221106212221
43,Portugal,Ghana,3,1,3.0,0.0,20221106212221
44,South Korea,Ghana,0,0,1.0,1.0,20221106212221
45,Portugal,Uruguay,1,1,1.0,1.0,20221106212221
46,Ghana,Uruguay,0,2,0.0,3.0,20221106212221
47,South Korea,Portugal,3,2,3.0,0.0,20221106212221
