,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107204311
1,Senegal,Netherlands,2,3,0.0,3.0,20221107204311
2,Qatar,Senegal,0,1,0.0,3.0,20221107204311
3,Netherlands,Ecuador,2,0,3.0,0.0,20221107204311
4,Ecuador,Senegal,3,2,3.0,0.0,20221107204311
5,Netherlands,Qatar,2,0,3.0,0.0,20221107204311
6,England,Iran,2,1,3.0,0.0,20221107204311
7,USA,Wales,3,1,3.0,0.0,20221107204311
8,Wales,Iran,1,1,1.0,1.0,20221107204311
9,England,USA,0,1,0.0,3.0,20221107204311
10,Iran,USA,0,2,0.0,3.0,20221107204311
11,Wales,England,2,2,1.0,1.0,20221107204311
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221107204311
13,Mexico,Poland,0,1,0.0,3.0,20221107204311
14,Poland,Saudi Arabia,0,0,1.0,1.0,20221107204311
15,Argentina,Mexico,0,0,1.0,1.0,20221107204311
16,Poland,Argentina,2,2,1.0,1.0,20221107204311
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107204311
18,Denmark,Tunisia,1,1,1.0,1.0,20221107204311
19,France,Australia,3,0,3.0,0.0,20221107204311
20,Tunisia,Australia,3,3,1.0,1.0,20221107204311
21,France,Denmark,0,2,0.0,3.0,20221107204311
22,Australia,Denmark,1,1,1.0,1.0,20221107204311
23,Tunisia,France,0,2,0.0,3.0,20221107204311
24,Germany,Japan,3,2,3.0,0.0,20221107204311
25,Spain,Costa Rica,2,0,3.0,0.0,20221107204311
26,Japan,Costa Rica,2,1,3.0,0.0,20221107204311
27,Spain,Germany,1,1,1.0,1.0,20221107204311
28,Costa Rica,Germany,0,1,0.0,3.0,20221107204311
29,Japan,Spain,0,1,0.0,3.0,20221107204311
30,Morocco,Croatia,0,2,0.0,3.0,20221107204311
31,Belgium,Canada,3,1,3.0,0.0,20221107204311
32,Belgium,Morocco,3,4,0.0,3.0,20221107204311
33,Croatia,Canada,1,0,3.0,0.0,20221107204311
34,Canada,Morocco,0,2,0.0,3.0,20221107204311
35,Croatia,Belgium,1,0,3.0,0.0,20221107204311
36,Switzerland,Cameroon,0,2,0.0,3.0,20221107204311
37,Brazil,Serbia,2,1,3.0,0.0,20221107204311
38,Cameroon,Serbia,2,0,3.0,0.0,20221107204311
39,Brazil,Switzerland,3,3,1.0,1.0,20221107204311
40,Cameroon,Brazil,1,2,0.0,3.0,20221107204311
41,Serbia,Switzerland,3,2,3.0,0.0,20221107204311
42,Uruguay,South Korea,0,2,0.0,3.0,20221107204311
43,Portugal,Ghana,3,0,3.0,0.0,20221107204311
44,South Korea,Ghana,0,0,1.0,1.0,20221107204311
45,Portugal,Uruguay,0,1,0.0,3.0,20221107204311
46,Ghana,Uruguay,1,0,3.0,0.0,20221107204311
47,South Korea,Portugal,3,2,3.0,0.0,20221107204311
