,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106215147
1,Senegal,Netherlands,2,3,0.0,3.0,20221106215147
2,Qatar,Senegal,0,1,0.0,3.0,20221106215147
3,Netherlands,Ecuador,1,0,3.0,0.0,20221106215147
4,Ecuador,Senegal,3,2,3.0,0.0,20221106215147
5,Netherlands,Qatar,3,0,3.0,0.0,20221106215147
6,England,Iran,3,1,3.0,0.0,20221106215147
7,USA,Wales,3,1,3.0,0.0,20221106215147
8,Wales,Iran,3,1,3.0,0.0,20221106215147
9,England,USA,2,0,3.0,0.0,20221106215147
10,Iran,USA,1,1,1.0,1.0,20221106215147
11,Wales,England,0,0,1.0,1.0,20221106215147
12,Argentina,Saudi Arabia,3,0,3.0,0.0,20221106215147
13,Mexico,Poland,2,3,0.0,3.0,20221106215147
14,Poland,Saudi Arabia,1,0,3.0,0.0,20221106215147
15,Argentina,Mexico,0,0,1.0,1.0,20221106215147
16,Poland,Argentina,2,2,1.0,1.0,20221106215147
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106215147
18,Denmark,Tunisia,2,1,3.0,0.0,20221106215147
19,France,Australia,1,0,3.0,0.0,20221106215147
20,Tunisia,Australia,3,3,1.0,1.0,20221106215147
21,France,Denmark,2,2,1.0,1.0,20221106215147
22,Australia,Denmark,1,1,1.0,1.0,20221106215147
23,Tunisia,France,0,2,0.0,3.0,20221106215147
24,Germany,Japan,2,1,3.0,0.0,20221106215147
25,Spain,Costa Rica,2,0,3.0,0.0,20221106215147
26,Japan,Costa Rica,2,1,3.0,0.0,20221106215147
27,Spain,Germany,1,2,0.0,3.0,20221106215147
28,Costa Rica,Germany,0,2,0.0,3.0,20221106215147
29,Japan,Spain,0,1,0.0,3.0,20221106215147
30,Morocco,Croatia,0,2,0.0,3.0,20221106215147
31,Belgium,Canada,2,0,3.0,0.0,20221106215147
32,Belgium,Morocco,3,3,1.0,1.0,20221106215147
33,Croatia,Canada,1,0,3.0,0.0,20221106215147
34,Canada,Morocco,0,2,0.0,3.0,20221106215147
35,Croatia,Belgium,1,0,3.0,0.0,20221106215147
36,Switzerland,Cameroon,1,1,1.0,1.0,20221106215147
37,Brazil,Serbia,2,1,3.0,0.0,20221106215147
38,Cameroon,Serbia,1,1,1.0,1.0,20221106215147
39,Brazil,Switzerland,3,3,1.0,1.0,20221106215147
40,Cameroon,Brazil,1,2,0.0,3.0,20221106215147
41,Serbia,Switzerland,3,2,3.0,0.0,20221106215147
42,Uruguay,South Korea,0,1,0.0,3.0,20221106215147
43,Portugal,Ghana,3,0,3.0,0.0,20221106215147
44,South Korea,Ghana,1,1,1.0,1.0,20221106215147
45,Portugal,Uruguay,0,2,0.0,3.0,20221106215147
46,Ghana,Uruguay,0,1,0.0,3.0,20221106215147
47,South Korea,Portugal,3,2,3.0,0.0,20221106215147
