,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106211645
1,Senegal,Netherlands,2,3,0.0,3.0,20221106211645
2,Qatar,Senegal,0,3,0.0,3.0,20221106211645
3,Netherlands,Ecuador,0,0,1.0,1.0,20221106211645
4,Ecuador,Senegal,3,2,3.0,0.0,20221106211645
5,Netherlands,Qatar,1,0,3.0,0.0,20221106211645
6,England,Iran,3,0,3.0,0.0,20221106211645
7,USA,Wales,3,1,3.0,0.0,20221106211645
8,Wales,Iran,0,2,0.0,3.0,20221106211645
9,England,USA,2,0,3.0,0.0,20221106211645
10,Iran,USA,1,1,1.0,1.0,20221106211645
11,Wales,England,0,0,1.0,1.0,20221106211645
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106211645
13,Mexico,Poland,2,3,0.0,3.0,20221106211645
14,Poland,Saudi Arabia,3,2,3.0,0.0,20221106211645
15,Argentina,Mexico,0,0,1.0,1.0,20221106211645
16,Poland,Argentina,0,0,1.0,1.0,20221106211645
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106211645
18,Denmark,Tunisia,3,3,1.0,1.0,20221106211645
19,France,Australia,0,1,0.0,3.0,20221106211645
20,Tunisia,Australia,3,3,1.0,1.0,20221106211645
21,France,Denmark,2,2,1.0,1.0,20221106211645
22,Australia,Denmark,1,1,1.0,1.0,20221106211645
23,Tunisia,France,0,2,0.0,3.0,20221106211645
24,Germany,Japan,2,1,3.0,0.0,20221106211645
25,Spain,Costa Rica,2,0,3.0,0.0,20221106211645
26,Japan,Costa Rica,1,1,1.0,1.0,20221106211645
27,Spain,Germany,2,2,1.0,1.0,20221106211645
28,Costa Rica,Germany,0,2,0.0,3.0,20221106211645
29,Japan,Spain,0,1,0.0,3.0,20221106211645
30,Morocco,Croatia,0,2,0.0,3.0,20221106211645
31,Belgium,Canada,2,0,3.0,0.0,20221106211645
32,Belgium,Morocco,3,3,1.0,1.0,20221106211645
33,Croatia,Canada,1,0,3.0,0.0,20221106211645
34,Canada,Morocco,0,2,0.0,3.0,20221106211645
35,Croatia,Belgium,1,0,3.0,0.0,20221106211645
36,Switzerland,Cameroon,2,1,3.0,0.0,20221106211645
37,Brazil,Serbia,2,1,3.0,0.0,20221106211645
38,Cameroon,Serbia,1,1,1.0,1.0,20221106211645
39,Brazil,Switzerland,3,3,1.0,1.0,20221106211645
40,Cameroon,Brazil,1,2,0.0,3.0,20221106211645
41,Serbia,Switzerland,3,2,3.0,0.0,20221106211645
42,Uruguay,South Korea,3,3,1.0,1.0,20221106211645
43,Portugal,Ghana,3,0,3.0,0.0,20221106211645
44,South Korea,Ghana,5,0,3.0,0.0,20221106211645
45,Portugal,Uruguay,0,2,0.0,3.0,20221106211645
46,Ghana,Uruguay,0,0,1.0,1.0,20221106211645
47,South Korea,Portugal,3,2,3.0,0.0,20221106211645
