,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106213559
1,Senegal,Netherlands,0,2,0.0,3.0,20221106213559
2,Qatar,Senegal,0,2,0.0,3.0,20221106213559
3,Netherlands,Ecuador,2,1,3.0,0.0,20221106213559
4,Ecuador,Senegal,1,2,0.0,3.0,20221106213559
5,Netherlands,Qatar,2,0,3.0,0.0,20221106213559
6,England,Iran,2,1,3.0,0.0,20221106213559
7,USA,Wales,1,1,1.0,1.0,20221106213559
8,Wales,Iran,3,2,3.0,0.0,20221106213559
9,England,USA,1,0,3.0,0.0,20221106213559
10,Iran,USA,0,2,0.0,3.0,20221106213559
11,Wales,England,2,2,1.0,1.0,20221106213559
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106213559
13,Mexico,Poland,1,2,0.0,3.0,20221106213559
14,Poland,Saudi Arabia,2,1,3.0,0.0,20221106213559
15,Argentina,Mexico,0,0,1.0,1.0,20221106213559
16,Poland,Argentina,2,2,1.0,1.0,20221106213559
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106213559
18,Denmark,Tunisia,3,0,3.0,0.0,20221106213559
19,France,Australia,3,0,3.0,0.0,20221106213559
20,Tunisia,Australia,2,3,0.0,3.0,20221106213559
21,France,Denmark,1,1,1.0,1.0,20221106213559
22,Australia,Denmark,0,2,0.0,3.0,20221106213559
23,Tunisia,France,0,2,0.0,3.0,20221106213559
24,Germany,Japan,3,0,3.0,0.0,20221106213559
25,Spain,Costa Rica,2,0,3.0,0.0,20221106213559
26,Japan,Costa Rica,2,1,3.0,0.0,20221106213559
27,Spain,Germany,1,1,1.0,1.0,20221106213559
28,Costa Rica,Germany,0,1,0.0,3.0,20221106213559
29,Japan,Spain,0,1,0.0,3.0,20221106213559
30,Morocco,Croatia,0,2,0.0,3.0,20221106213559
31,Belgium,Canada,1,0,3.0,0.0,20221106213559
32,Belgium,Morocco,2,0,3.0,0.0,20221106213559
33,Croatia,Canada,1,0,3.0,0.0,20221106213559
34,Canada,Morocco,0,2,0.0,3.0,20221106213559
35,Croatia,Belgium,1,0,3.0,0.0,20221106213559
36,Switzerland,Cameroon,3,3,1.0,1.0,20221106213559
37,Brazil,Serbia,0,2,0.0,3.0,20221106213559
38,Cameroon,Serbia,1,3,0.0,3.0,20221106213559
39,Brazil,Switzerland,3,4,0.0,3.0,20221106213559
40,Cameroon,Brazil,1,2,0.0,3.0,20221106213559
41,Serbia,Switzerland,3,2,3.0,0.0,20221106213559
42,Uruguay,South Korea,3,3,1.0,1.0,20221106213559
43,Portugal,Ghana,3,1,3.0,0.0,20221106213559
44,South Korea,Ghana,0,0,1.0,1.0,20221106213559
45,Portugal,Uruguay,1,3,0.0,3.0,20221106213559
46,Ghana,Uruguay,0,2,0.0,3.0,20221106213559
47,South Korea,Portugal,3,2,3.0,0.0,20221106213559
