,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221108202946
1,Senegal,Netherlands,2,3,0.0,3.0,20221108202946
2,Qatar,Senegal,0,1,0.0,3.0,20221108202946
3,Netherlands,Ecuador,2,0,3.0,0.0,20221108202946
4,Ecuador,Senegal,3,2,3.0,0.0,20221108202946
5,Netherlands,Qatar,3,0,3.0,0.0,20221108202946
6,England,Iran,2,1,3.0,0.0,20221108202946
7,USA,Wales,3,1,3.0,0.0,20221108202946
8,Wales,Iran,0,0,1.0,1.0,20221108202946
9,England,USA,1,0,3.0,0.0,20221108202946
10,Iran,USA,0,0,1.0,1.0,20221108202946
11,Wales,England,1,1,1.0,1.0,20221108202946
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221108202946
13,Mexico,Poland,0,2,0.0,3.0,20221108202946
14,Poland,Saudi Arabia,1,0,3.0,0.0,20221108202946
15,Argentina,Mexico,0,0,1.0,1.0,20221108202946
16,Poland,Argentina,0,0,1.0,1.0,20221108202946
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221108202946
18,Denmark,Tunisia,1,0,3.0,0.0,20221108202946
19,France,Australia,1,0,3.0,0.0,20221108202946
20,Tunisia,Australia,3,3,1.0,1.0,20221108202946
21,France,Denmark,1,0,3.0,0.0,20221108202946
22,Australia,Denmark,2,3,0.0,3.0,20221108202946
23,Tunisia,France,0,4,0.0,3.0,20221108202946
24,Germany,Japan,1,0,3.0,0.0,20221108202946
25,Spain,Costa Rica,2,0,3.0,0.0,20221108202946
26,Japan,Costa Rica,2,2,1.0,1.0,20221108202946
27,Spain,Germany,1,0,3.0,0.0,20221108202946
28,Costa Rica,Germany,1,3,0.0,3.0,20221108202946
29,Japan,Spain,1,4,0.0,3.0,20221108202946
30,Morocco,Croatia,0,2,0.0,3.0,20221108202946
31,Belgium,Canada,4,2,3.0,0.0,20221108202946
32,Belgium,Morocco,2,2,1.0,1.0,20221108202946
33,Croatia,Canada,2,1,3.0,0.0,20221108202946
34,Canada,Morocco,0,2,0.0,3.0,20221108202946
35,Croatia,Belgium,1,0,3.0,0.0,20221108202946
36,Switzerland,Cameroon,3,3,1.0,1.0,20221108202946
37,Brazil,Serbia,2,1,3.0,0.0,20221108202946
38,Cameroon,Serbia,2,2,1.0,1.0,20221108202946
39,Brazil,Switzerland,3,3,1.0,1.0,20221108202946
40,Cameroon,Brazil,1,2,0.0,3.0,20221108202946
41,Serbia,Switzerland,3,2,3.0,0.0,20221108202946
42,Uruguay,South Korea,0,2,0.0,3.0,20221108202946
43,Portugal,Ghana,3,0,3.0,0.0,20221108202946
44,South Korea,Ghana,3,1,3.0,0.0,20221108202946
45,Portugal,Uruguay,0,2,0.0,3.0,20221108202946
46,Ghana,Uruguay,3,1,3.0,0.0,20221108202946
47,South Korea,Portugal,3,2,3.0,0.0,20221108202946
