,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106211034
1,Senegal,Netherlands,0,2,0.0,3.0,20221106211034
2,Qatar,Senegal,0,2,0.0,3.0,20221106211034
3,Netherlands,Ecuador,2,1,3.0,0.0,20221106211034
4,Ecuador,Senegal,1,2,0.0,3.0,20221106211034
5,Netherlands,Qatar,5,0,3.0,0.0,20221106211034
6,England,Iran,0,2,0.0,3.0,20221106211034
7,USA,Wales,0,2,0.0,3.0,20221106211034
8,Wales,Iran,0,2,0.0,3.0,20221106211034
9,England,USA,3,2,3.0,0.0,20221106211034
10,Iran,USA,0,2,0.0,3.0,20221106211034
11,Wales,England,2,2,1.0,1.0,20221106211034
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106211034
13,Mexico,Poland,1,2,0.0,3.0,20221106211034
14,Poland,Saudi Arabia,2,2,1.0,1.0,20221106211034
15,Argentina,Mexico,0,0,1.0,1.0,20221106211034
16,Poland,Argentina,2,2,1.0,1.0,20221106211034
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106211034
18,Denmark,Tunisia,3,0,3.0,0.0,20221106211034
19,France,Australia,2,0,3.0,0.0,20221106211034
20,Tunisia,Australia,1,2,0.0,3.0,20221106211034
21,France,Denmark,1,1,1.0,1.0,20221106211034
22,Australia,Denmark,0,2,0.0,3.0,20221106211034
23,Tunisia,France,0,3,0.0,3.0,20221106211034
24,Germany,Japan,3,0,3.0,0.0,20221106211034
25,Spain,Costa Rica,1,0,3.0,0.0,20221106211034
26,Japan,Costa Rica,2,1,3.0,0.0,20221106211034
27,Spain,Germany,1,1,1.0,1.0,20221106211034
28,Costa Rica,Germany,1,3,0.0,3.0,20221106211034
29,Japan,Spain,0,1,0.0,3.0,20221106211034
30,Morocco,Croatia,0,2,0.0,3.0,20221106211034
31,Belgium,Canada,1,0,3.0,0.0,20221106211034
32,Belgium,Morocco,2,0,3.0,0.0,20221106211034
33,Croatia,Canada,1,0,3.0,0.0,20221106211034
34,Canada,Morocco,0,2,0.0,3.0,20221106211034
35,Croatia,Belgium,1,0,3.0,0.0,20221106211034
36,Switzerland,Cameroon,3,3,1.0,1.0,20221106211034
37,Brazil,Serbia,0,2,0.0,3.0,20221106211034
38,Cameroon,Serbia,1,3,0.0,3.0,20221106211034
39,Brazil,Switzerland,0,2,0.0,3.0,20221106211034
40,Cameroon,Brazil,1,2,0.0,3.0,20221106211034
41,Serbia,Switzerland,3,2,3.0,0.0,20221106211034
42,Uruguay,South Korea,0,2,0.0,3.0,20221106211034
43,Portugal,Ghana,5,1,3.0,0.0,20221106211034
44,South Korea,Ghana,0,0,1.0,1.0,20221106211034
45,Portugal,Uruguay,0,1,0.0,3.0,20221106211034
46,Ghana,Uruguay,0,2,0.0,3.0,20221106211034
47,South Korea,Portugal,3,2,3.0,0.0,20221106211034
