,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,3,2,3.0,0.0,20221108210408
1,Senegal,Netherlands,2,3,0.0,3.0,20221108210408
2,Qatar,Senegal,0,2,0.0,3.0,20221108210408
3,Netherlands,Ecuador,1,1,1.0,1.0,20221108210408
4,Ecuador,Senegal,1,1,1.0,1.0,20221108210408
5,Netherlands,Qatar,3,3,1.0,1.0,20221108210408
6,England,Iran,1,0,3.0,0.0,20221108210408
7,USA,Wales,1,1,1.0,1.0,20221108210408
8,Wales,Iran,3,1,3.0,0.0,20221108210408
9,England,USA,1,0,3.0,0.0,20221108210408
10,Iran,USA,2,2,1.0,1.0,20221108210408
11,Wales,England,2,3,0.0,3.0,20221108210408
12,Argentina,Saudi Arabia,5,0,3.0,0.0,20221108210408
13,Mexico,Poland,1,1,1.0,1.0,20221108210408
14,Poland,Saudi Arabia,1,0,3.0,0.0,20221108210408
15,Argentina,Mexico,2,2,1.0,1.0,20221108210408
16,Poland,Argentina,1,0,3.0,0.0,20221108210408
17,Saudi Arabia,Mexico,0,4,0.0,3.0,20221108210408
18,Denmark,Tunisia,2,3,0.0,3.0,20221108210408
19,France,Australia,2,0,3.0,0.0,20221108210408
20,Tunisia,Australia,2,1,3.0,0.0,20221108210408
21,France,Denmark,1,1,1.0,1.0,20221108210408
22,Australia,Denmark,1,1,1.0,1.0,20221108210408
23,Tunisia,France,0,2,0.0,3.0,20221108210408
24,Germany,Japan,4,2,3.0,0.0,20221108210408
25,Spain,Costa Rica,4,1,3.0,0.0,20221108210408
26,Japan,Costa Rica,3,1,3.0,0.0,20221108210408
27,Spain,Germany,0,1,0.0,3.0,20221108210408
28,Costa Rica,Germany,1,2,0.0,3.0,20221108210408
29,Japan,Spain,0,4,0.0,3.0,20221108210408
30,Morocco,Croatia,2,1,3.0,0.0,20221108210408
31,Belgium,Canada,1,1,1.0,1.0,20221108210408
32,Belgium,Morocco,2,0,3.0,0.0,20221108210408
33,Croatia,Canada,2,1,3.0,0.0,20221108210408
34,Canada,Morocco,1,1,1.0,1.0,20221108210408
35,Croatia,Belgium,4,0,3.0,0.0,20221108210408
36,Switzerland,Cameroon,0,1,0.0,3.0,20221108210408
37,Brazil,Serbia,1,0,3.0,0.0,20221108210408
38,Cameroon,Serbia,0,2,0.0,3.0,20221108210408
39,Brazil,Switzerland,1,0,3.0,0.0,20221108210408
40,Cameroon,Brazil,0,8,0.0,3.0,20221108210408
41,Serbia,Switzerland,0,1,0.0,3.0,20221108210408
42,Uruguay,South Korea,1,0,3.0,0.0,20221108210408
43,Portugal,Ghana,2,1,3.0,0.0,20221108210408
44,South Korea,Ghana,2,2,1.0,1.0,20221108210408
45,Portugal,Uruguay,1,1,1.0,1.0,20221108210408
46,Ghana,Uruguay,1,1,1.0,1.0,20221108210408
47,South Korea,Portugal,0,1,0.0,3.0,20221108210408
