,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107204122
1,Senegal,Netherlands,0,2,0.0,3.0,20221107204122
2,Qatar,Senegal,0,0,1.0,1.0,20221107204122
3,Netherlands,Ecuador,2,1,3.0,0.0,20221107204122
4,Ecuador,Senegal,1,2,0.0,3.0,20221107204122
5,Netherlands,Qatar,5,0,3.0,0.0,20221107204122
6,England,Iran,0,2,0.0,3.0,20221107204122
7,USA,Wales,2,2,1.0,1.0,20221107204122
8,Wales,Iran,0,2,0.0,3.0,20221107204122
9,England,USA,2,1,3.0,0.0,20221107204122
10,Iran,USA,0,2,0.0,3.0,20221107204122
11,Wales,England,2,2,1.0,1.0,20221107204122
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221107204122
13,Mexico,Poland,3,1,3.0,0.0,20221107204122
14,Poland,Saudi Arabia,4,0,3.0,0.0,20221107204122
15,Argentina,Mexico,0,0,1.0,1.0,20221107204122
16,Poland,Argentina,2,2,1.0,1.0,20221107204122
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107204122
18,Denmark,Tunisia,3,3,1.0,1.0,20221107204122
19,France,Australia,5,1,3.0,0.0,20221107204122
20,Tunisia,Australia,1,2,0.0,3.0,20221107204122
21,France,Denmark,1,3,0.0,3.0,20221107204122
22,Australia,Denmark,0,0,1.0,1.0,20221107204122
23,Tunisia,France,0,3,0.0,3.0,20221107204122
24,Germany,Japan,3,3,1.0,1.0,20221107204122
25,Spain,Costa Rica,1,0,3.0,0.0,20221107204122
26,Japan,Costa Rica,2,1,3.0,0.0,20221107204122
27,Spain,Germany,1,1,1.0,1.0,20221107204122
28,Costa Rica,Germany,1,3,0.0,3.0,20221107204122
29,Japan,Spain,0,1,0.0,3.0,20221107204122
30,Morocco,Croatia,0,2,0.0,3.0,20221107204122
31,Belgium,Canada,1,0,3.0,0.0,20221107204122
32,Belgium,Morocco,2,0,3.0,0.0,20221107204122
33,Croatia,Canada,1,0,3.0,0.0,20221107204122
34,Canada,Morocco,0,2,0.0,3.0,20221107204122
35,Croatia,Belgium,1,0,3.0,0.0,20221107204122
36,Switzerland,Cameroon,2,1,3.0,0.0,20221107204122
37,Brazil,Serbia,0,2,0.0,3.0,20221107204122
38,Cameroon,Serbia,1,3,0.0,3.0,20221107204122
39,Brazil,Switzerland,1,1,1.0,1.0,20221107204122
40,Cameroon,Brazil,1,2,0.0,3.0,20221107204122
41,Serbia,Switzerland,2,3,0.0,3.0,20221107204122
42,Uruguay,South Korea,0,2,0.0,3.0,20221107204122
43,Portugal,Ghana,5,1,3.0,0.0,20221107204122
44,South Korea,Ghana,0,0,1.0,1.0,20221107204122
45,Portugal,Uruguay,0,1,0.0,3.0,20221107204122
46,Ghana,Uruguay,0,2,0.0,3.0,20221107204122
47,South Korea,Portugal,3,2,3.0,0.0,20221107204122
