,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,1,1,1.0,1.0,20221108205816
1,Senegal,Netherlands,1,1,1.0,1.0,20221108205816
2,Qatar,Senegal,1,1,1.0,1.0,20221108205816
3,Netherlands,Ecuador,2,0,3.0,0.0,20221108205816
4,Ecuador,Senegal,1,1,1.0,1.0,20221108205816
5,Netherlands,Qatar,2,0,3.0,0.0,20221108205816
6,England,Iran,2,0,3.0,0.0,20221108205816
7,USA,Wales,1,1,1.0,1.0,20221108205816
8,Wales,Iran,1,0,3.0,0.0,20221108205816
9,England,USA,1,1,1.0,1.0,20221108205816
10,Iran,USA,1,1,1.0,1.0,20221108205816
11,Wales,England,1,1,1.0,1.0,20221108205816
12,Argentina,Saudi Arabia,2,0,3.0,0.0,20221108205816
13,Mexico,Poland,1,1,1.0,1.0,20221108205816
14,Poland,Saudi Arabia,2,0,3.0,0.0,20221108205816
15,Argentina,Mexico,1,0,3.0,0.0,20221108205816
16,Poland,Argentina,1,1,1.0,1.0,20221108205816
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221108205816
18,Denmark,Tunisia,2,0,3.0,0.0,20221108205816
19,France,Australia,2,0,3.0,0.0,20221108205816
20,Tunisia,Australia,1,1,1.0,1.0,20221108205816
21,France,Denmark,1,0,3.0,0.0,20221108205816
22,Australia,Denmark,1,1,1.0,1.0,20221108205816
23,Tunisia,France,1,1,1.0,1.0,20221108205816
24,Germany,Japan,1,0,3.0,0.0,20221108205816
25,Spain,Costa Rica,2,0,3.0,0.0,20221108205816
26,Japan,Costa Rica,1,1,1.0,1.0,20221108205816
27,Spain,Germany,1,1,1.0,1.0,20221108205816
28,Costa Rica,Germany,1,1,1.0,1.0,20221108205816
29,Japan,Spain,1,1,1.0,1.0,20221108205816
30,Morocco,Croatia,1,1,1.0,1.0,20221108205816
31,Belgium,Canada,2,0,3.0,0.0,20221108205816
32,Belgium,Morocco,2,0,3.0,0.0,20221108205816
33,Croatia,Canada,1,0,3.0,0.0,20221108205816
34,Canada,Morocco,1,1,1.0,1.0,20221108205816
35,Croatia,Belgium,1,1,1.0,1.0,20221108205816
36,Switzerland,Cameroon,2,0,3.0,0.0,20221108205816
37,Brazil,Serbia,2,0,3.0,0.0,20221108205816
38,Cameroon,Serbia,1,1,1.0,1.0,20221108205816
39,Brazil,Switzerland,2,0,3.0,0.0,20221108205816
40,Cameroon,Brazil,0,1,0.0,3.0,20221108205816
41,Serbia,Switzerland,1,1,1.0,1.0,20221108205816
42,Uruguay,South Korea,2,0,3.0,0.0,20221108205816
43,Portugal,Ghana,2,0,3.0,0.0,20221108205816
44,South Korea,Ghana,1,1,1.0,1.0,20221108205816
45,Portugal,Uruguay,1,0,3.0,0.0,20221108205816
46,Ghana,Uruguay,1,1,1.0,1.0,20221108205816
47,South Korea,Portugal,1,1,1.0,1.0,20221108205816
