,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107203352
1,Senegal,Netherlands,2,3,0.0,3.0,20221107203352
2,Qatar,Senegal,1,3,0.0,3.0,20221107203352
3,Netherlands,Ecuador,2,1,3.0,0.0,20221107203352
4,Ecuador,Senegal,3,2,3.0,0.0,20221107203352
5,Netherlands,Qatar,0,1,0.0,3.0,20221107203352
6,England,Iran,3,0,3.0,0.0,20221107203352
7,USA,Wales,3,1,3.0,0.0,20221107203352
8,Wales,Iran,0,1,0.0,3.0,20221107203352
9,England,USA,1,0,3.0,0.0,20221107203352
10,Iran,USA,1,1,1.0,1.0,20221107203352
11,Wales,England,0,0,1.0,1.0,20221107203352
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221107203352
13,Mexico,Poland,0,2,0.0,3.0,20221107203352
14,Poland,Saudi Arabia,3,2,3.0,0.0,20221107203352
15,Argentina,Mexico,0,0,1.0,1.0,20221107203352
16,Poland,Argentina,0,0,1.0,1.0,20221107203352
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107203352
18,Denmark,Tunisia,2,1,3.0,0.0,20221107203352
19,France,Australia,2,1,3.0,0.0,20221107203352
20,Tunisia,Australia,3,3,1.0,1.0,20221107203352
21,France,Denmark,0,2,0.0,3.0,20221107203352
22,Australia,Denmark,1,1,1.0,1.0,20221107203352
23,Tunisia,France,1,3,0.0,3.0,20221107203352
24,Germany,Japan,3,3,1.0,1.0,20221107203352
25,Spain,Costa Rica,2,0,3.0,0.0,20221107203352
26,Japan,Costa Rica,0,0,1.0,1.0,20221107203352
27,Spain,Germany,2,2,1.0,1.0,20221107203352
28,Costa Rica,Germany,0,2,0.0,3.0,20221107203352
29,Japan,Spain,0,1,0.0,3.0,20221107203352
30,Morocco,Croatia,0,2,0.0,3.0,20221107203352
31,Belgium,Canada,4,2,3.0,0.0,20221107203352
32,Belgium,Morocco,3,3,1.0,1.0,20221107203352
33,Croatia,Canada,4,1,3.0,0.0,20221107203352
34,Canada,Morocco,0,2,0.0,3.0,20221107203352
35,Croatia,Belgium,1,0,3.0,0.0,20221107203352
36,Switzerland,Cameroon,3,3,1.0,1.0,20221107203352
37,Brazil,Serbia,2,1,3.0,0.0,20221107203352
38,Cameroon,Serbia,0,3,0.0,3.0,20221107203352
39,Brazil,Switzerland,3,3,1.0,1.0,20221107203352
40,Cameroon,Brazil,1,2,0.0,3.0,20221107203352
41,Serbia,Switzerland,3,2,3.0,0.0,20221107203352
42,Uruguay,South Korea,3,3,1.0,1.0,20221107203352
43,Portugal,Ghana,3,0,3.0,0.0,20221107203352
44,South Korea,Ghana,1,1,1.0,1.0,20221107203352
45,Portugal,Uruguay,0,2,0.0,3.0,20221107203352
46,Ghana,Uruguay,0,1,0.0,3.0,20221107203352
47,South Korea,Portugal,3,2,3.0,0.0,20221107203352
