,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106212539
1,Senegal,Netherlands,0,2,0.0,3.0,20221106212539
2,Qatar,Senegal,0,2,0.0,3.0,20221106212539
3,Netherlands,Ecuador,2,1,3.0,0.0,20221106212539
4,Ecuador,Senegal,1,2,0.0,3.0,20221106212539
5,Netherlands,Qatar,5,0,3.0,0.0,20221106212539
6,England,Iran,0,2,0.0,3.0,20221106212539
7,USA,Wales,2,3,0.0,3.0,20221106212539
8,Wales,Iran,0,2,0.0,3.0,20221106212539
9,England,USA,2,1,3.0,0.0,20221106212539
10,Iran,USA,0,2,0.0,3.0,20221106212539
11,Wales,England,2,2,1.0,1.0,20221106212539
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106212539
13,Mexico,Poland,0,2,0.0,3.0,20221106212539
14,Poland,Saudi Arabia,4,0,3.0,0.0,20221106212539
15,Argentina,Mexico,0,0,1.0,1.0,20221106212539
16,Poland,Argentina,2,2,1.0,1.0,20221106212539
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106212539
18,Denmark,Tunisia,3,0,3.0,0.0,20221106212539
19,France,Australia,5,1,3.0,0.0,20221106212539
20,Tunisia,Australia,1,2,0.0,3.0,20221106212539
21,France,Denmark,1,1,1.0,1.0,20221106212539
22,Australia,Denmark,0,0,1.0,1.0,20221106212539
23,Tunisia,France,0,1,0.0,3.0,20221106212539
24,Germany,Japan,3,0,3.0,0.0,20221106212539
25,Spain,Costa Rica,1,0,3.0,0.0,20221106212539
26,Japan,Costa Rica,2,1,3.0,0.0,20221106212539
27,Spain,Germany,1,1,1.0,1.0,20221106212539
28,Costa Rica,Germany,1,3,0.0,3.0,20221106212539
29,Japan,Spain,0,1,0.0,3.0,20221106212539
30,Morocco,Croatia,0,2,0.0,3.0,20221106212539
31,Belgium,Canada,1,0,3.0,0.0,20221106212539
32,Belgium,Morocco,2,0,3.0,0.0,20221106212539
33,Croatia,Canada,1,0,3.0,0.0,20221106212539
34,Canada,Morocco,0,2,0.0,3.0,20221106212539
35,Croatia,Belgium,1,0,3.0,0.0,20221106212539
36,Switzerland,Cameroon,2,1,3.0,0.0,20221106212539
37,Brazil,Serbia,0,2,0.0,3.0,20221106212539
38,Cameroon,Serbia,1,3,0.0,3.0,20221106212539
39,Brazil,Switzerland,0,2,0.0,3.0,20221106212539
40,Cameroon,Brazil,1,2,0.0,3.0,20221106212539
41,Serbia,Switzerland,2,3,0.0,3.0,20221106212539
42,Uruguay,South Korea,1,2,0.0,3.0,20221106212539
43,Portugal,Ghana,5,1,3.0,0.0,20221106212539
44,South Korea,Ghana,0,0,1.0,1.0,20221106212539
45,Portugal,Uruguay,0,1,0.0,3.0,20221106212539
46,Ghana,Uruguay,0,2,0.0,3.0,20221106212539
47,South Korea,Portugal,3,2,3.0,0.0,20221106212539
