,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106220244
1,Senegal,Netherlands,2,3,0.0,3.0,20221106220244
2,Qatar,Senegal,0,3,0.0,3.0,20221106220244
3,Netherlands,Ecuador,1,0,3.0,0.0,20221106220244
4,Ecuador,Senegal,3,2,3.0,0.0,20221106220244
5,Netherlands,Qatar,1,0,3.0,0.0,20221106220244
6,England,Iran,3,0,3.0,0.0,20221106220244
7,USA,Wales,3,1,3.0,0.0,20221106220244
8,Wales,Iran,0,2,0.0,3.0,20221106220244
9,England,USA,2,0,3.0,0.0,20221106220244
10,Iran,USA,1,1,1.0,1.0,20221106220244
11,Wales,England,0,0,1.0,1.0,20221106220244
12,Argentina,Saudi Arabia,3,0,3.0,0.0,20221106220244
13,Mexico,Poland,2,3,0.0,3.0,20221106220244
14,Poland,Saudi Arabia,1,1,1.0,1.0,20221106220244
15,Argentina,Mexico,0,0,1.0,1.0,20221106220244
16,Poland,Argentina,2,2,1.0,1.0,20221106220244
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106220244
18,Denmark,Tunisia,2,1,3.0,0.0,20221106220244
19,France,Australia,1,0,3.0,0.0,20221106220244
20,Tunisia,Australia,3,3,1.0,1.0,20221106220244
21,France,Denmark,2,2,1.0,1.0,20221106220244
22,Australia,Denmark,1,1,1.0,1.0,20221106220244
23,Tunisia,France,0,2,0.0,3.0,20221106220244
24,Germany,Japan,3,3,1.0,1.0,20221106220244
25,Spain,Costa Rica,2,0,3.0,0.0,20221106220244
26,Japan,Costa Rica,2,1,3.0,0.0,20221106220244
27,Spain,Germany,2,2,1.0,1.0,20221106220244
28,Costa Rica,Germany,0,2,0.0,3.0,20221106220244
29,Japan,Spain,0,1,0.0,3.0,20221106220244
30,Morocco,Croatia,0,2,0.0,3.0,20221106220244
31,Belgium,Canada,2,0,3.0,0.0,20221106220244
32,Belgium,Morocco,3,3,1.0,1.0,20221106220244
33,Croatia,Canada,1,0,3.0,0.0,20221106220244
34,Canada,Morocco,0,2,0.0,3.0,20221106220244
35,Croatia,Belgium,1,0,3.0,0.0,20221106220244
36,Switzerland,Cameroon,0,2,0.0,3.0,20221106220244
37,Brazil,Serbia,2,1,3.0,0.0,20221106220244
38,Cameroon,Serbia,1,1,1.0,1.0,20221106220244
39,Brazil,Switzerland,3,3,1.0,1.0,20221106220244
40,Cameroon,Brazil,1,2,0.0,3.0,20221106220244
41,Serbia,Switzerland,3,2,3.0,0.0,20221106220244
42,Uruguay,South Korea,3,0,3.0,0.0,20221106220244
43,Portugal,Ghana,3,0,3.0,0.0,20221106220244
44,South Korea,Ghana,1,1,1.0,1.0,20221106220244
45,Portugal,Uruguay,0,2,0.0,3.0,20221106220244
46,Ghana,Uruguay,0,1,0.0,3.0,20221106220244
47,South Korea,Portugal,3,2,3.0,0.0,20221106220244
