,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107203939
1,Senegal,Netherlands,2,3,0.0,3.0,20221107203939
2,Qatar,Senegal,0,1,0.0,3.0,20221107203939
3,Netherlands,Ecuador,1,0,3.0,0.0,20221107203939
4,Ecuador,Senegal,3,2,3.0,0.0,20221107203939
5,Netherlands,Qatar,1,0,3.0,0.0,20221107203939
6,England,Iran,2,0,3.0,0.0,20221107203939
7,USA,Wales,3,1,3.0,0.0,20221107203939
8,Wales,Iran,0,0,1.0,1.0,20221107203939
9,England,USA,1,0,3.0,0.0,20221107203939
10,Iran,USA,1,1,1.0,1.0,20221107203939
11,Wales,England,0,0,1.0,1.0,20221107203939
12,Argentina,Saudi Arabia,3,0,3.0,0.0,20221107203939
13,Mexico,Poland,2,3,0.0,3.0,20221107203939
14,Poland,Saudi Arabia,1,0,3.0,0.0,20221107203939
15,Argentina,Mexico,0,0,1.0,1.0,20221107203939
16,Poland,Argentina,2,2,1.0,1.0,20221107203939
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107203939
18,Denmark,Tunisia,2,1,3.0,0.0,20221107203939
19,France,Australia,1,0,3.0,0.0,20221107203939
20,Tunisia,Australia,3,3,1.0,1.0,20221107203939
21,France,Denmark,0,2,0.0,3.0,20221107203939
22,Australia,Denmark,1,1,1.0,1.0,20221107203939
23,Tunisia,France,0,2,0.0,3.0,20221107203939
24,Germany,Japan,3,3,1.0,1.0,20221107203939
25,Spain,Costa Rica,2,0,3.0,0.0,20221107203939
26,Japan,Costa Rica,2,1,3.0,0.0,20221107203939
27,Spain,Germany,1,2,0.0,3.0,20221107203939
28,Costa Rica,Germany,0,2,0.0,3.0,20221107203939
29,Japan,Spain,0,1,0.0,3.0,20221107203939
30,Morocco,Croatia,0,2,0.0,3.0,20221107203939
31,Belgium,Canada,2,0,3.0,0.0,20221107203939
32,Belgium,Morocco,3,3,1.0,1.0,20221107203939
33,Croatia,Canada,1,0,3.0,0.0,20221107203939
34,Canada,Morocco,0,2,0.0,3.0,20221107203939
35,Croatia,Belgium,1,0,3.0,0.0,20221107203939
36,Switzerland,Cameroon,3,3,1.0,1.0,20221107203939
37,Brazil,Serbia,2,1,3.0,0.0,20221107203939
38,Cameroon,Serbia,1,1,1.0,1.0,20221107203939
39,Brazil,Switzerland,3,3,1.0,1.0,20221107203939
40,Cameroon,Brazil,1,2,0.0,3.0,20221107203939
41,Serbia,Switzerland,3,2,3.0,0.0,20221107203939
42,Uruguay,South Korea,0,2,0.0,3.0,20221107203939
43,Portugal,Ghana,3,0,3.0,0.0,20221107203939
44,South Korea,Ghana,1,1,1.0,1.0,20221107203939
45,Portugal,Uruguay,0,2,0.0,3.0,20221107203939
46,Ghana,Uruguay,0,1,0.0,3.0,20221107203939
47,South Korea,Portugal,3,2,3.0,0.0,20221107203939
