,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221108203527
1,Senegal,Netherlands,2,3,0.0,3.0,20221108203527
2,Qatar,Senegal,0,1,0.0,3.0,20221108203527
3,Netherlands,Ecuador,2,0,3.0,0.0,20221108203527
4,Ecuador,Senegal,3,2,3.0,0.0,20221108203527
5,Netherlands,Qatar,2,0,3.0,0.0,20221108203527
6,England,Iran,2,1,3.0,0.0,20221108203527
7,USA,Wales,1,0,3.0,0.0,20221108203527
8,Wales,Iran,1,1,1.0,1.0,20221108203527
9,England,USA,1,0,3.0,0.0,20221108203527
10,Iran,USA,0,2,0.0,3.0,20221108203527
11,Wales,England,1,1,1.0,1.0,20221108203527
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221108203527
13,Mexico,Poland,0,1,0.0,3.0,20221108203527
14,Poland,Saudi Arabia,0,0,1.0,1.0,20221108203527
15,Argentina,Mexico,0,0,1.0,1.0,20221108203527
16,Poland,Argentina,2,2,1.0,1.0,20221108203527
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221108203527
18,Denmark,Tunisia,2,1,3.0,0.0,20221108203527
19,France,Australia,1,0,3.0,0.0,20221108203527
20,Tunisia,Australia,3,3,1.0,1.0,20221108203527
21,France,Denmark,0,2,0.0,3.0,20221108203527
22,Australia,Denmark,2,3,0.0,3.0,20221108203527
23,Tunisia,France,0,2,0.0,3.0,20221108203527
24,Germany,Japan,2,1,3.0,0.0,20221108203527
25,Spain,Costa Rica,2,0,3.0,0.0,20221108203527
26,Japan,Costa Rica,2,1,3.0,0.0,20221108203527
27,Spain,Germany,1,2,0.0,3.0,20221108203527
28,Costa Rica,Germany,0,2,0.0,3.0,20221108203527
29,Japan,Spain,0,1,0.0,3.0,20221108203527
30,Morocco,Croatia,0,2,0.0,3.0,20221108203527
31,Belgium,Canada,3,1,3.0,0.0,20221108203527
32,Belgium,Morocco,2,2,1.0,1.0,20221108203527
33,Croatia,Canada,1,0,3.0,0.0,20221108203527
34,Canada,Morocco,0,2,0.0,3.0,20221108203527
35,Croatia,Belgium,1,0,3.0,0.0,20221108203527
36,Switzerland,Cameroon,3,0,3.0,0.0,20221108203527
37,Brazil,Serbia,2,1,3.0,0.0,20221108203527
38,Cameroon,Serbia,2,0,3.0,0.0,20221108203527
39,Brazil,Switzerland,3,3,1.0,1.0,20221108203527
40,Cameroon,Brazil,1,2,0.0,3.0,20221108203527
41,Serbia,Switzerland,3,2,3.0,0.0,20221108203527
42,Uruguay,South Korea,2,1,3.0,0.0,20221108203527
43,Portugal,Ghana,0,2,0.0,3.0,20221108203527
44,South Korea,Ghana,1,1,1.0,1.0,20221108203527
45,Portugal,Uruguay,2,4,0.0,3.0,20221108203527
46,Ghana,Uruguay,1,0,3.0,0.0,20221108203527
47,South Korea,Portugal,3,2,3.0,0.0,20221108203527
