,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106215300
1,Senegal,Netherlands,2,3,0.0,3.0,20221106215300
2,Qatar,Senegal,0,3,0.0,3.0,20221106215300
3,Netherlands,Ecuador,0,0,1.0,1.0,20221106215300
4,Ecuador,Senegal,3,2,3.0,0.0,20221106215300
5,Netherlands,Qatar,1,0,3.0,0.0,20221106215300
6,England,Iran,3,0,3.0,0.0,20221106215300
7,USA,Wales,3,1,3.0,0.0,20221106215300
8,Wales,Iran,0,2,0.0,3.0,20221106215300
9,England,USA,2,0,3.0,0.0,20221106215300
10,Iran,USA,1,1,1.0,1.0,20221106215300
11,Wales,England,0,0,1.0,1.0,20221106215300
12,Argentina,Saudi Arabia,3,0,3.0,0.0,20221106215300
13,Mexico,Poland,2,3,0.0,3.0,20221106215300
14,Poland,Saudi Arabia,3,2,3.0,0.0,20221106215300
15,Argentina,Mexico,0,0,1.0,1.0,20221106215300
16,Poland,Argentina,0,0,1.0,1.0,20221106215300
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106215300
18,Denmark,Tunisia,1,1,1.0,1.0,20221106215300
19,France,Australia,0,1,0.0,3.0,20221106215300
20,Tunisia,Australia,3,3,1.0,1.0,20221106215300
21,France,Denmark,2,2,1.0,1.0,20221106215300
22,Australia,Denmark,1,1,1.0,1.0,20221106215300
23,Tunisia,France,0,2,0.0,3.0,20221106215300
24,Germany,Japan,3,3,1.0,1.0,20221106215300
25,Spain,Costa Rica,2,0,3.0,0.0,20221106215300
26,Japan,Costa Rica,1,1,1.0,1.0,20221106215300
27,Spain,Germany,2,2,1.0,1.0,20221106215300
28,Costa Rica,Germany,0,2,0.0,3.0,20221106215300
29,Japan,Spain,0,1,0.0,3.0,20221106215300
30,Morocco,Croatia,0,2,0.0,3.0,20221106215300
31,Belgium,Canada,2,0,3.0,0.0,20221106215300
32,Belgium,Morocco,3,3,1.0,1.0,20221106215300
33,Croatia,Canada,1,0,3.0,0.0,20221106215300
34,Canada,Morocco,0,2,0.0,3.0,20221106215300
35,Croatia,Belgium,1,0,3.0,0.0,20221106215300
36,Switzerland,Cameroon,3,3,1.0,1.0,20221106215300
37,Brazil,Serbia,2,1,3.0,0.0,20221106215300
38,Cameroon,Serbia,1,1,1.0,1.0,20221106215300
39,Brazil,Switzerland,3,3,1.0,1.0,20221106215300
40,Cameroon,Brazil,1,2,0.0,3.0,20221106215300
41,Serbia,Switzerland,3,2,3.0,0.0,20221106215300
42,Uruguay,South Korea,3,0,3.0,0.0,20221106215300
43,Portugal,Ghana,3,0,3.0,0.0,20221106215300
44,South Korea,Ghana,1,3,0.0,3.0,20221106215300
45,Portugal,Uruguay,0,2,0.0,3.0,20221106215300
46,Ghana,Uruguay,0,0,1.0,1.0,20221106215300
47,South Korea,Portugal,3,2,3.0,0.0,20221106215300
