,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107204657
1,Senegal,Netherlands,2,1,3.0,0.0,20221107204657
2,Qatar,Senegal,0,1,0.0,3.0,20221107204657
3,Netherlands,Ecuador,2,1,3.0,0.0,20221107204657
4,Ecuador,Senegal,1,2,0.0,3.0,20221107204657
5,Netherlands,Qatar,2,0,3.0,0.0,20221107204657
6,England,Iran,2,1,3.0,0.0,20221107204657
7,USA,Wales,2,1,3.0,0.0,20221107204657
8,Wales,Iran,3,2,3.0,0.0,20221107204657
9,England,USA,0,0,1.0,1.0,20221107204657
10,Iran,USA,0,2,0.0,3.0,20221107204657
11,Wales,England,2,2,1.0,1.0,20221107204657
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221107204657
13,Mexico,Poland,1,2,0.0,3.0,20221107204657
14,Poland,Saudi Arabia,1,0,3.0,0.0,20221107204657
15,Argentina,Mexico,0,0,1.0,1.0,20221107204657
16,Poland,Argentina,2,2,1.0,1.0,20221107204657
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107204657
18,Denmark,Tunisia,3,0,3.0,0.0,20221107204657
19,France,Australia,3,0,3.0,0.0,20221107204657
20,Tunisia,Australia,3,3,1.0,1.0,20221107204657
21,France,Denmark,0,1,0.0,3.0,20221107204657
22,Australia,Denmark,0,2,0.0,3.0,20221107204657
23,Tunisia,France,0,2,0.0,3.0,20221107204657
24,Germany,Japan,3,2,3.0,0.0,20221107204657
25,Spain,Costa Rica,2,0,3.0,0.0,20221107204657
26,Japan,Costa Rica,2,1,3.0,0.0,20221107204657
27,Spain,Germany,1,1,1.0,1.0,20221107204657
28,Costa Rica,Germany,0,1,0.0,3.0,20221107204657
29,Japan,Spain,0,1,0.0,3.0,20221107204657
30,Morocco,Croatia,0,2,0.0,3.0,20221107204657
31,Belgium,Canada,1,0,3.0,0.0,20221107204657
32,Belgium,Morocco,2,0,3.0,0.0,20221107204657
33,Croatia,Canada,1,0,3.0,0.0,20221107204657
34,Canada,Morocco,0,2,0.0,3.0,20221107204657
35,Croatia,Belgium,1,0,3.0,0.0,20221107204657
36,Switzerland,Cameroon,0,2,0.0,3.0,20221107204657
37,Brazil,Serbia,0,2,0.0,3.0,20221107204657
38,Cameroon,Serbia,0,1,0.0,3.0,20221107204657
39,Brazil,Switzerland,3,4,0.0,3.0,20221107204657
40,Cameroon,Brazil,1,2,0.0,3.0,20221107204657
41,Serbia,Switzerland,3,2,3.0,0.0,20221107204657
42,Uruguay,South Korea,2,1,3.0,0.0,20221107204657
43,Portugal,Ghana,3,1,3.0,0.0,20221107204657
44,South Korea,Ghana,0,0,1.0,1.0,20221107204657
45,Portugal,Uruguay,1,3,0.0,3.0,20221107204657
46,Ghana,Uruguay,0,2,0.0,3.0,20221107204657
47,South Korea,Portugal,3,2,3.0,0.0,20221107204657
