,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106221632
1,Senegal,Netherlands,2,3,0.0,3.0,20221106221632
2,Qatar,Senegal,0,3,0.0,3.0,20221106221632
3,Netherlands,Ecuador,0,0,1.0,1.0,20221106221632
4,Ecuador,Senegal,3,2,3.0,0.0,20221106221632
5,Netherlands,Qatar,1,0,3.0,0.0,20221106221632
6,England,Iran,3,0,3.0,0.0,20221106221632
7,USA,Wales,3,1,3.0,0.0,20221106221632
8,Wales,Iran,0,2,0.0,3.0,20221106221632
9,England,USA,2,0,3.0,0.0,20221106221632
10,Iran,USA,1,1,1.0,1.0,20221106221632
11,Wales,England,0,0,1.0,1.0,20221106221632
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106221632
13,Mexico,Poland,2,3,0.0,3.0,20221106221632
14,Poland,Saudi Arabia,3,2,3.0,0.0,20221106221632
15,Argentina,Mexico,0,0,1.0,1.0,20221106221632
16,Poland,Argentina,0,0,1.0,1.0,20221106221632
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106221632
18,Denmark,Tunisia,2,1,3.0,0.0,20221106221632
19,France,Australia,0,1,0.0,3.0,20221106221632
20,Tunisia,Australia,3,3,1.0,1.0,20221106221632
21,France,Denmark,2,2,1.0,1.0,20221106221632
22,Australia,Denmark,1,1,1.0,1.0,20221106221632
23,Tunisia,France,0,2,0.0,3.0,20221106221632
24,Germany,Japan,2,1,3.0,0.0,20221106221632
25,Spain,Costa Rica,2,0,3.0,0.0,20221106221632
26,Japan,Costa Rica,1,1,1.0,1.0,20221106221632
27,Spain,Germany,2,2,1.0,1.0,20221106221632
28,Costa Rica,Germany,0,2,0.0,3.0,20221106221632
29,Japan,Spain,0,1,0.0,3.0,20221106221632
30,Morocco,Croatia,0,2,0.0,3.0,20221106221632
31,Belgium,Canada,2,0,3.0,0.0,20221106221632
32,Belgium,Morocco,3,3,1.0,1.0,20221106221632
33,Croatia,Canada,1,0,3.0,0.0,20221106221632
34,Canada,Morocco,0,2,0.0,3.0,20221106221632
35,Croatia,Belgium,1,0,3.0,0.0,20221106221632
36,Switzerland,Cameroon,1,1,1.0,1.0,20221106221632
37,Brazil,Serbia,2,1,3.0,0.0,20221106221632
38,Cameroon,Serbia,1,1,1.0,1.0,20221106221632
39,Brazil,Switzerland,3,3,1.0,1.0,20221106221632
40,Cameroon,Brazil,1,2,0.0,3.0,20221106221632
41,Serbia,Switzerland,3,2,3.0,0.0,20221106221632
42,Uruguay,South Korea,3,3,1.0,1.0,20221106221632
43,Portugal,Ghana,3,0,3.0,0.0,20221106221632
44,South Korea,Ghana,5,0,3.0,0.0,20221106221632
45,Portugal,Uruguay,0,2,0.0,3.0,20221106221632
46,Ghana,Uruguay,0,0,1.0,1.0,20221106221632
47,South Korea,Portugal,3,2,3.0,0.0,20221106221632
