,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221108203518
1,Senegal,Netherlands,2,3,0.0,3.0,20221108203518
2,Qatar,Senegal,0,1,0.0,3.0,20221108203518
3,Netherlands,Ecuador,2,0,3.0,0.0,20221108203518
4,Ecuador,Senegal,3,2,3.0,0.0,20221108203518
5,Netherlands,Qatar,2,0,3.0,0.0,20221108203518
6,England,Iran,2,1,3.0,0.0,20221108203518
7,USA,Wales,1,1,1.0,1.0,20221108203518
8,Wales,Iran,1,1,1.0,1.0,20221108203518
9,England,USA,1,0,3.0,0.0,20221108203518
10,Iran,USA,1,1,1.0,1.0,20221108203518
11,Wales,England,1,1,1.0,1.0,20221108203518
12,Argentina,Saudi Arabia,3,0,3.0,0.0,20221108203518
13,Mexico,Poland,0,2,0.0,3.0,20221108203518
14,Poland,Saudi Arabia,3,1,3.0,0.0,20221108203518
15,Argentina,Mexico,0,0,1.0,1.0,20221108203518
16,Poland,Argentina,2,2,1.0,1.0,20221108203518
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221108203518
18,Denmark,Tunisia,2,1,3.0,0.0,20221108203518
19,France,Australia,1,0,3.0,0.0,20221108203518
20,Tunisia,Australia,3,3,1.0,1.0,20221108203518
21,France,Denmark,0,2,0.0,3.0,20221108203518
22,Australia,Denmark,2,3,0.0,3.0,20221108203518
23,Tunisia,France,0,2,0.0,3.0,20221108203518
24,Germany,Japan,2,1,3.0,0.0,20221108203518
25,Spain,Costa Rica,2,0,3.0,0.0,20221108203518
26,Japan,Costa Rica,2,1,3.0,0.0,20221108203518
27,Spain,Germany,1,2,0.0,3.0,20221108203518
28,Costa Rica,Germany,0,2,0.0,3.0,20221108203518
29,Japan,Spain,0,1,0.0,3.0,20221108203518
30,Morocco,Croatia,0,2,0.0,3.0,20221108203518
31,Belgium,Canada,2,0,3.0,0.0,20221108203518
32,Belgium,Morocco,2,2,1.0,1.0,20221108203518
33,Croatia,Canada,1,0,3.0,0.0,20221108203518
34,Canada,Morocco,0,2,0.0,3.0,20221108203518
35,Croatia,Belgium,1,0,3.0,0.0,20221108203518
36,Switzerland,Cameroon,2,1,3.0,0.0,20221108203518
37,Brazil,Serbia,2,1,3.0,0.0,20221108203518
38,Cameroon,Serbia,2,0,3.0,0.0,20221108203518
39,Brazil,Switzerland,3,3,1.0,1.0,20221108203518
40,Cameroon,Brazil,1,2,0.0,3.0,20221108203518
41,Serbia,Switzerland,3,2,3.0,0.0,20221108203518
42,Uruguay,South Korea,3,3,1.0,1.0,20221108203518
43,Portugal,Ghana,0,2,0.0,3.0,20221108203518
44,South Korea,Ghana,1,1,1.0,1.0,20221108203518
45,Portugal,Uruguay,2,4,0.0,3.0,20221108203518
46,Ghana,Uruguay,1,0,3.0,0.0,20221108203518
47,South Korea,Portugal,3,2,3.0,0.0,20221108203518
