,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,22,-5,3.0,0.0,20221108204707
1,Senegal,Netherlands,22,-5,3.0,0.0,20221108204707
2,Qatar,Senegal,22,-6,3.0,0.0,20221108204707
3,Netherlands,Ecuador,23,-7,3.0,0.0,20221108204707
4,Ecuador,Senegal,23,-6,3.0,0.0,20221108204707
5,Netherlands,Qatar,24,-7,3.0,0.0,20221108204707
6,England,Iran,25,-10,3.0,0.0,20221108204707
7,USA,Wales,23,-7,3.0,0.0,20221108204707
8,Wales,Iran,23,-8,3.0,0.0,20221108204707
9,England,USA,23,-7,3.0,0.0,20221108204707
10,Iran,USA,22,-5,3.0,0.0,20221108204707
11,Wales,England,22,-6,3.0,0.0,20221108204707
12,Argentina,Saudi Arabia,26,-8,3.0,0.0,20221108204707
13,Mexico,Poland,23,-6,3.0,0.0,20221108204707
14,Poland,Saudi Arabia,24,-7,3.0,0.0,20221108204707
15,Argentina,Mexico,24,-6,3.0,0.0,20221108204707
16,Poland,Argentina,22,-6,3.0,0.0,20221108204707
17,Saudi Arabia,Mexico,22,-5,3.0,0.0,20221108204707
18,Denmark,Tunisia,23,-6,3.0,0.0,20221108204707
19,France,Australia,24,-7,3.0,0.0,20221108204707
20,Tunisia,Australia,23,-7,3.0,0.0,20221108204707
21,France,Denmark,23,-6,3.0,0.0,20221108204707
22,Australia,Denmark,23,-6,3.0,0.0,20221108204707
23,Tunisia,France,22,-5,3.0,0.0,20221108204707
24,Germany,Japan,24,-6,3.0,0.0,20221108204707
25,Spain,Costa Rica,24,-7,3.0,0.0,20221108204707
26,Japan,Costa Rica,24,-7,3.0,0.0,20221108204707
27,Spain,Germany,23,-6,3.0,0.0,20221108204707
28,Costa Rica,Germany,22,-5,3.0,0.0,20221108204707
29,Japan,Spain,23,-6,3.0,0.0,20221108204707
30,Morocco,Croatia,23,-6,3.0,0.0,20221108204707
31,Belgium,Canada,24,-7,3.0,0.0,20221108204707
32,Belgium,Morocco,23,-7,3.0,0.0,20221108204707
33,Croatia,Canada,24,-6,3.0,0.0,20221108204707
34,Canada,Morocco,22,-6,3.0,0.0,20221108204707
35,Croatia,Belgium,23,-6,3.0,0.0,20221108204707
36,Switzerland,Cameroon,24,-7,3.0,0.0,20221108204707
37,Brazil,Serbia,23,-7,3.0,0.0,20221108204707
38,Cameroon,Serbia,22,-6,3.0,0.0,20221108204707
39,Brazil,Switzerland,23,-7,3.0,0.0,20221108204707
40,Cameroon,Brazil,21,-4,3.0,0.0,20221108204707
41,Serbia,Switzerland,23,-6,3.0,0.0,20221108204707
42,Uruguay,South Korea,25,-8,3.0,0.0,20221108204707
43,Portugal,Ghana,24,-7,3.0,0.0,20221108204707
44,South Korea,Ghana,23,-6,3.0,0.0,20221108204707
45,Portugal,Uruguay,23,-6,3.0,0.0,20221108204707
46,Ghana,Uruguay,23,-5,3.0,0.0,20221108204707
47,South Korea,Portugal,22,-5,3.0,0.0,20221108204707
