,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,1,1,1.0,1.0,20221108205305
1,Senegal,Netherlands,0,1,0.0,3.0,20221108205305
2,Qatar,Senegal,1,1,1.0,1.0,20221108205305
3,Netherlands,Ecuador,2,0,3.0,0.0,20221108205305
4,Ecuador,Senegal,0,1,0.0,3.0,20221108205305
5,Netherlands,Qatar,2,0,3.0,0.0,20221108205305
6,England,Iran,2,0,3.0,0.0,20221108205305
7,USA,Wales,1,1,1.0,1.0,20221108205305
8,Wales,Iran,2,1,3.0,0.0,20221108205305
9,England,USA,1,1,1.0,1.0,20221108205305
10,Iran,USA,1,1,1.0,1.0,20221108205305
11,Wales,England,0,1,0.0,3.0,20221108205305
12,Argentina,Saudi Arabia,3,0,3.0,0.0,20221108205305
13,Mexico,Poland,1,1,1.0,1.0,20221108205305
14,Poland,Saudi Arabia,3,0,3.0,0.0,20221108205305
15,Argentina,Mexico,1,0,3.0,0.0,20221108205305
16,Poland,Argentina,1,1,1.0,1.0,20221108205305
17,Saudi Arabia,Mexico,0,1,0.0,3.0,20221108205305
18,Denmark,Tunisia,3,0,3.0,0.0,20221108205305
19,France,Australia,1,0,3.0,0.0,20221108205305
20,Tunisia,Australia,0,1,0.0,3.0,20221108205305
21,France,Denmark,0,1,0.0,3.0,20221108205305
22,Australia,Denmark,0,1,0.0,3.0,20221108205305
23,Tunisia,France,1,2,0.0,3.0,20221108205305
24,Germany,Japan,2,0,3.0,0.0,20221108205305
25,Spain,Costa Rica,2,0,3.0,0.0,20221108205305
26,Japan,Costa Rica,1,1,1.0,1.0,20221108205305
27,Spain,Germany,1,1,1.0,1.0,20221108205305
28,Costa Rica,Germany,1,2,0.0,3.0,20221108205305
29,Japan,Spain,1,1,1.0,1.0,20221108205305
30,Morocco,Croatia,0,1,0.0,3.0,20221108205305
31,Belgium,Canada,2,0,3.0,0.0,20221108205305
32,Belgium,Morocco,1,1,1.0,1.0,20221108205305
33,Croatia,Canada,1,1,1.0,1.0,20221108205305
34,Canada,Morocco,1,1,1.0,1.0,20221108205305
35,Croatia,Belgium,1,1,1.0,1.0,20221108205305
36,Switzerland,Cameroon,2,0,3.0,0.0,20221108205305
37,Brazil,Serbia,2,0,3.0,0.0,20221108205305
38,Cameroon,Serbia,1,1,1.0,1.0,20221108205305
39,Brazil,Switzerland,2,0,3.0,0.0,20221108205305
40,Cameroon,Brazil,0,2,0.0,3.0,20221108205305
41,Serbia,Switzerland,1,1,1.0,1.0,20221108205305
42,Uruguay,South Korea,2,1,3.0,0.0,20221108205305
43,Portugal,Ghana,2,0,3.0,0.0,20221108205305
44,South Korea,Ghana,1,1,1.0,1.0,20221108205305
45,Portugal,Uruguay,1,1,1.0,1.0,20221108205305
46,Ghana,Uruguay,0,1,0.0,3.0,20221108205305
47,South Korea,Portugal,0,1,0.0,3.0,20221108205305
