,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106220638
1,Senegal,Netherlands,0,2,0.0,3.0,20221106220638
2,Qatar,Senegal,0,0,1.0,1.0,20221106220638
3,Netherlands,Ecuador,0,0,1.0,1.0,20221106220638
4,Ecuador,Senegal,1,2,0.0,3.0,20221106220638
5,Netherlands,Qatar,5,0,3.0,0.0,20221106220638
6,England,Iran,1,2,0.0,3.0,20221106220638
7,USA,Wales,2,2,1.0,1.0,20221106220638
8,Wales,Iran,0,2,0.0,3.0,20221106220638
9,England,USA,2,1,3.0,0.0,20221106220638
10,Iran,USA,0,2,0.0,3.0,20221106220638
11,Wales,England,2,2,1.0,1.0,20221106220638
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106220638
13,Mexico,Poland,3,1,3.0,0.0,20221106220638
14,Poland,Saudi Arabia,4,0,3.0,0.0,20221106220638
15,Argentina,Mexico,0,0,1.0,1.0,20221106220638
16,Poland,Argentina,1,2,0.0,3.0,20221106220638
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106220638
18,Denmark,Tunisia,3,1,3.0,0.0,20221106220638
19,France,Australia,5,1,3.0,0.0,20221106220638
20,Tunisia,Australia,1,2,0.0,3.0,20221106220638
21,France,Denmark,2,2,1.0,1.0,20221106220638
22,Australia,Denmark,0,0,1.0,1.0,20221106220638
23,Tunisia,France,0,3,0.0,3.0,20221106220638
24,Germany,Japan,2,1,3.0,0.0,20221106220638
25,Spain,Costa Rica,1,0,3.0,0.0,20221106220638
26,Japan,Costa Rica,2,1,3.0,0.0,20221106220638
27,Spain,Germany,1,1,1.0,1.0,20221106220638
28,Costa Rica,Germany,1,3,0.0,3.0,20221106220638
29,Japan,Spain,0,1,0.0,3.0,20221106220638
30,Morocco,Croatia,0,2,0.0,3.0,20221106220638
31,Belgium,Canada,1,0,3.0,0.0,20221106220638
32,Belgium,Morocco,2,0,3.0,0.0,20221106220638
33,Croatia,Canada,2,0,3.0,0.0,20221106220638
34,Canada,Morocco,0,2,0.0,3.0,20221106220638
35,Croatia,Belgium,1,0,3.0,0.0,20221106220638
36,Switzerland,Cameroon,2,1,3.0,0.0,20221106220638
37,Brazil,Serbia,0,2,0.0,3.0,20221106220638
38,Cameroon,Serbia,1,3,0.0,3.0,20221106220638
39,Brazil,Switzerland,0,2,0.0,3.0,20221106220638
40,Cameroon,Brazil,1,2,0.0,3.0,20221106220638
41,Serbia,Switzerland,1,2,0.0,3.0,20221106220638
42,Uruguay,South Korea,3,3,1.0,1.0,20221106220638
43,Portugal,Ghana,5,1,3.0,0.0,20221106220638
44,South Korea,Ghana,1,2,0.0,3.0,20221106220638
45,Portugal,Uruguay,0,1,0.0,3.0,20221106220638
46,Ghana,Uruguay,0,2,0.0,3.0,20221106220638
47,South Korea,Portugal,3,2,3.0,0.0,20221106220638
