,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106212817
1,Senegal,Netherlands,2,1,3.0,0.0,20221106212817
2,Qatar,Senegal,0,1,0.0,3.0,20221106212817
3,Netherlands,Ecuador,2,1,3.0,0.0,20221106212817
4,Ecuador,Senegal,1,2,0.0,3.0,20221106212817
5,Netherlands,Qatar,2,0,3.0,0.0,20221106212817
6,England,Iran,2,1,3.0,0.0,20221106212817
7,USA,Wales,2,1,3.0,0.0,20221106212817
8,Wales,Iran,3,2,3.0,0.0,20221106212817
9,England,USA,0,0,1.0,1.0,20221106212817
10,Iran,USA,0,2,0.0,3.0,20221106212817
11,Wales,England,2,2,1.0,1.0,20221106212817
12,Argentina,Saudi Arabia,3,1,3.0,0.0,20221106212817
13,Mexico,Poland,1,2,0.0,3.0,20221106212817
14,Poland,Saudi Arabia,1,0,3.0,0.0,20221106212817
15,Argentina,Mexico,0,0,1.0,1.0,20221106212817
16,Poland,Argentina,2,2,1.0,1.0,20221106212817
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106212817
18,Denmark,Tunisia,3,0,3.0,0.0,20221106212817
19,France,Australia,3,0,3.0,0.0,20221106212817
20,Tunisia,Australia,3,3,1.0,1.0,20221106212817
21,France,Denmark,1,1,1.0,1.0,20221106212817
22,Australia,Denmark,0,2,0.0,3.0,20221106212817
23,Tunisia,France,0,2,0.0,3.0,20221106212817
24,Germany,Japan,3,0,3.0,0.0,20221106212817
25,Spain,Costa Rica,2,0,3.0,0.0,20221106212817
26,Japan,Costa Rica,2,1,3.0,0.0,20221106212817
27,Spain,Germany,1,1,1.0,1.0,20221106212817
28,Costa Rica,Germany,0,1,0.0,3.0,20221106212817
29,Japan,Spain,0,1,0.0,3.0,20221106212817
30,Morocco,Croatia,0,2,0.0,3.0,20221106212817
31,Belgium,Canada,1,0,3.0,0.0,20221106212817
32,Belgium,Morocco,2,0,3.0,0.0,20221106212817
33,Croatia,Canada,1,0,3.0,0.0,20221106212817
34,Canada,Morocco,0,2,0.0,3.0,20221106212817
35,Croatia,Belgium,1,0,3.0,0.0,20221106212817
36,Switzerland,Cameroon,3,0,3.0,0.0,20221106212817
37,Brazil,Serbia,0,2,0.0,3.0,20221106212817
38,Cameroon,Serbia,0,1,0.0,3.0,20221106212817
39,Brazil,Switzerland,3,3,1.0,1.0,20221106212817
40,Cameroon,Brazil,1,2,0.0,3.0,20221106212817
41,Serbia,Switzerland,3,2,3.0,0.0,20221106212817
42,Uruguay,South Korea,2,1,3.0,0.0,20221106212817
43,Portugal,Ghana,3,1,3.0,0.0,20221106212817
44,South Korea,Ghana,0,0,1.0,1.0,20221106212817
45,Portugal,Uruguay,1,3,0.0,3.0,20221106212817
46,Ghana,Uruguay,0,2,0.0,3.0,20221106212817
47,South Korea,Portugal,3,2,3.0,0.0,20221106212817
