,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107203420
1,Senegal,Netherlands,0,2,0.0,3.0,20221107203420
2,Qatar,Senegal,0,2,0.0,3.0,20221107203420
3,Netherlands,Ecuador,2,1,3.0,0.0,20221107203420
4,Ecuador,Senegal,1,2,0.0,3.0,20221107203420
5,Netherlands,Qatar,2,0,3.0,0.0,20221107203420
6,England,Iran,3,3,1.0,1.0,20221107203420
7,USA,Wales,1,2,0.0,3.0,20221107203420
8,Wales,Iran,3,2,3.0,0.0,20221107203420
9,England,USA,1,0,3.0,0.0,20221107203420
10,Iran,USA,0,2,0.0,3.0,20221107203420
11,Wales,England,2,2,1.0,1.0,20221107203420
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221107203420
13,Mexico,Poland,1,2,0.0,3.0,20221107203420
14,Poland,Saudi Arabia,2,1,3.0,0.0,20221107203420
15,Argentina,Mexico,0,0,1.0,1.0,20221107203420
16,Poland,Argentina,2,2,1.0,1.0,20221107203420
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107203420
18,Denmark,Tunisia,3,0,3.0,0.0,20221107203420
19,France,Australia,3,0,3.0,0.0,20221107203420
20,Tunisia,Australia,2,3,0.0,3.0,20221107203420
21,France,Denmark,1,1,1.0,1.0,20221107203420
22,Australia,Denmark,0,2,0.0,3.0,20221107203420
23,Tunisia,France,0,2,0.0,3.0,20221107203420
24,Germany,Japan,2,1,3.0,0.0,20221107203420
25,Spain,Costa Rica,1,0,3.0,0.0,20221107203420
26,Japan,Costa Rica,2,1,3.0,0.0,20221107203420
27,Spain,Germany,1,1,1.0,1.0,20221107203420
28,Costa Rica,Germany,0,1,0.0,3.0,20221107203420
29,Japan,Spain,0,1,0.0,3.0,20221107203420
30,Morocco,Croatia,0,2,0.0,3.0,20221107203420
31,Belgium,Canada,1,0,3.0,0.0,20221107203420
32,Belgium,Morocco,2,0,3.0,0.0,20221107203420
33,Croatia,Canada,1,0,3.0,0.0,20221107203420
34,Canada,Morocco,0,2,0.0,3.0,20221107203420
35,Croatia,Belgium,1,0,3.0,0.0,20221107203420
36,Switzerland,Cameroon,3,1,3.0,0.0,20221107203420
37,Brazil,Serbia,0,2,0.0,3.0,20221107203420
38,Cameroon,Serbia,1,3,0.0,3.0,20221107203420
39,Brazil,Switzerland,3,4,0.0,3.0,20221107203420
40,Cameroon,Brazil,1,2,0.0,3.0,20221107203420
41,Serbia,Switzerland,3,2,3.0,0.0,20221107203420
42,Uruguay,South Korea,0,2,0.0,3.0,20221107203420
43,Portugal,Ghana,3,1,3.0,0.0,20221107203420
44,South Korea,Ghana,0,0,1.0,1.0,20221107203420
45,Portugal,Uruguay,1,3,0.0,3.0,20221107203420
46,Ghana,Uruguay,0,2,0.0,3.0,20221107203420
47,South Korea,Portugal,3,2,3.0,0.0,20221107203420
