,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,22,-6,3.0,0.0,20221108204158
1,Senegal,Netherlands,22,-5,3.0,0.0,20221108204158
2,Qatar,Senegal,22,-6,3.0,0.0,20221108204158
3,Netherlands,Ecuador,23,-6,3.0,0.0,20221108204158
4,Ecuador,Senegal,23,-6,3.0,0.0,20221108204158
5,Netherlands,Qatar,24,-7,3.0,0.0,20221108204158
6,England,Iran,24,-7,3.0,0.0,20221108204158
7,USA,Wales,23,-7,3.0,0.0,20221108204158
8,Wales,Iran,23,-7,3.0,0.0,20221108204158
9,England,USA,23,-7,3.0,0.0,20221108204158
10,Iran,USA,22,-6,3.0,0.0,20221108204158
11,Wales,England,22,-6,3.0,0.0,20221108204158
12,Argentina,Saudi Arabia,25,-7,3.0,0.0,20221108204158
13,Mexico,Poland,23,-6,3.0,0.0,20221108204158
14,Poland,Saudi Arabia,24,-7,3.0,0.0,20221108204158
15,Argentina,Mexico,23,-6,3.0,0.0,20221108204158
16,Poland,Argentina,22,-6,3.0,0.0,20221108204158
17,Saudi Arabia,Mexico,22,-5,3.0,0.0,20221108204158
18,Denmark,Tunisia,23,-6,3.0,0.0,20221108204158
19,France,Australia,24,-7,3.0,0.0,20221108204158
20,Tunisia,Australia,23,-6,3.0,0.0,20221108204158
21,France,Denmark,23,-6,3.0,0.0,20221108204158
22,Australia,Denmark,23,-6,3.0,0.0,20221108204158
23,Tunisia,France,22,-6,3.0,0.0,20221108204158
24,Germany,Japan,24,-6,3.0,0.0,20221108204158
25,Spain,Costa Rica,24,-7,3.0,0.0,20221108204158
26,Japan,Costa Rica,24,-6,3.0,0.0,20221108204158
27,Spain,Germany,23,-6,3.0,0.0,20221108204158
28,Costa Rica,Germany,22,-5,3.0,0.0,20221108204158
29,Japan,Spain,23,-6,3.0,0.0,20221108204158
30,Morocco,Croatia,23,-6,3.0,0.0,20221108204158
31,Belgium,Canada,24,-6,3.0,0.0,20221108204158
32,Belgium,Morocco,23,-6,3.0,0.0,20221108204158
33,Croatia,Canada,23,-6,3.0,0.0,20221108204158
34,Canada,Morocco,22,-6,3.0,0.0,20221108204158
35,Croatia,Belgium,23,-6,3.0,0.0,20221108204158
36,Switzerland,Cameroon,23,-6,3.0,0.0,20221108204158
37,Brazil,Serbia,23,-7,3.0,0.0,20221108204158
38,Cameroon,Serbia,22,-6,3.0,0.0,20221108204158
39,Brazil,Switzerland,23,-7,3.0,0.0,20221108204158
40,Cameroon,Brazil,21,-5,3.0,0.0,20221108204158
41,Serbia,Switzerland,23,-6,3.0,0.0,20221108204158
42,Uruguay,South Korea,24,-7,3.0,0.0,20221108204158
43,Portugal,Ghana,23,-7,3.0,0.0,20221108204158
44,South Korea,Ghana,23,-6,3.0,0.0,20221108204158
45,Portugal,Uruguay,23,-6,3.0,0.0,20221108204158
46,Ghana,Uruguay,23,-6,3.0,0.0,20221108204158
47,South Korea,Portugal,22,-6,3.0,0.0,20221108204158
