,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106211746
1,Senegal,Netherlands,0,2,0.0,3.0,20221106211746
2,Qatar,Senegal,0,0,1.0,1.0,20221106211746
3,Netherlands,Ecuador,0,0,1.0,1.0,20221106211746
4,Ecuador,Senegal,1,2,0.0,3.0,20221106211746
5,Netherlands,Qatar,2,1,3.0,0.0,20221106211746
6,England,Iran,1,2,0.0,3.0,20221106211746
7,USA,Wales,0,0,1.0,1.0,20221106211746
8,Wales,Iran,0,2,0.0,3.0,20221106211746
9,England,USA,2,1,3.0,0.0,20221106211746
10,Iran,USA,1,1,1.0,1.0,20221106211746
11,Wales,England,2,2,1.0,1.0,20221106211746
12,Argentina,Saudi Arabia,3,1,3.0,0.0,20221106211746
13,Mexico,Poland,0,0,1.0,1.0,20221106211746
14,Poland,Saudi Arabia,2,0,3.0,0.0,20221106211746
15,Argentina,Mexico,0,0,1.0,1.0,20221106211746
16,Poland,Argentina,1,2,0.0,3.0,20221106211746
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106211746
18,Denmark,Tunisia,2,1,3.0,0.0,20221106211746
19,France,Australia,5,1,3.0,0.0,20221106211746
20,Tunisia,Australia,1,2,0.0,3.0,20221106211746
21,France,Denmark,2,2,1.0,1.0,20221106211746
22,Australia,Denmark,0,0,1.0,1.0,20221106211746
23,Tunisia,France,0,3,0.0,3.0,20221106211746
24,Germany,Japan,3,0,3.0,0.0,20221106211746
25,Spain,Costa Rica,1,0,3.0,0.0,20221106211746
26,Japan,Costa Rica,2,1,3.0,0.0,20221106211746
27,Spain,Germany,1,1,1.0,1.0,20221106211746
28,Costa Rica,Germany,1,3,0.0,3.0,20221106211746
29,Japan,Spain,0,1,0.0,3.0,20221106211746
30,Morocco,Croatia,0,2,0.0,3.0,20221106211746
31,Belgium,Canada,1,0,3.0,0.0,20221106211746
32,Belgium,Morocco,2,0,3.0,0.0,20221106211746
33,Croatia,Canada,2,0,3.0,0.0,20221106211746
34,Canada,Morocco,0,2,0.0,3.0,20221106211746
35,Croatia,Belgium,1,0,3.0,0.0,20221106211746
36,Switzerland,Cameroon,2,1,3.0,0.0,20221106211746
37,Brazil,Serbia,0,2,0.0,3.0,20221106211746
38,Cameroon,Serbia,1,3,0.0,3.0,20221106211746
39,Brazil,Switzerland,0,2,0.0,3.0,20221106211746
40,Cameroon,Brazil,1,2,0.0,3.0,20221106211746
41,Serbia,Switzerland,1,2,0.0,3.0,20221106211746
42,Uruguay,South Korea,1,2,0.0,3.0,20221106211746
43,Portugal,Ghana,5,1,3.0,0.0,20221106211746
44,South Korea,Ghana,1,2,0.0,3.0,20221106211746
45,Portugal,Uruguay,2,1,3.0,0.0,20221106211746
46,Ghana,Uruguay,0,2,0.0,3.0,20221106211746
47,South Korea,Portugal,3,2,3.0,0.0,20221106211746
