,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107203912
1,Senegal,Netherlands,2,3,0.0,3.0,20221107203912
2,Qatar,Senegal,0,1,0.0,3.0,20221107203912
3,Netherlands,Ecuador,3,2,3.0,0.0,20221107203912
4,Ecuador,Senegal,2,3,0.0,3.0,20221107203912
5,Netherlands,Qatar,2,0,3.0,0.0,20221107203912
6,England,Iran,3,1,3.0,0.0,20221107203912
7,USA,Wales,3,1,3.0,0.0,20221107203912
8,Wales,Iran,3,2,3.0,0.0,20221107203912
9,England,USA,4,0,3.0,0.0,20221107203912
10,Iran,USA,0,2,0.0,3.0,20221107203912
11,Wales,England,2,2,1.0,1.0,20221107203912
12,Argentina,Saudi Arabia,1,0,3.0,0.0,20221107203912
13,Mexico,Poland,4,2,3.0,0.0,20221107203912
14,Poland,Saudi Arabia,1,0,3.0,0.0,20221107203912
15,Argentina,Mexico,0,0,1.0,1.0,20221107203912
16,Poland,Argentina,2,2,1.0,1.0,20221107203912
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107203912
18,Denmark,Tunisia,3,0,3.0,0.0,20221107203912
19,France,Australia,3,0,3.0,0.0,20221107203912
20,Tunisia,Australia,3,3,1.0,1.0,20221107203912
21,France,Denmark,2,1,3.0,0.0,20221107203912
22,Australia,Denmark,0,2,0.0,3.0,20221107203912
23,Tunisia,France,0,2,0.0,3.0,20221107203912
24,Germany,Japan,2,1,3.0,0.0,20221107203912
25,Spain,Costa Rica,2,0,3.0,0.0,20221107203912
26,Japan,Costa Rica,2,1,3.0,0.0,20221107203912
27,Spain,Germany,1,1,1.0,1.0,20221107203912
28,Costa Rica,Germany,0,1,0.0,3.0,20221107203912
29,Japan,Spain,0,1,0.0,3.0,20221107203912
30,Morocco,Croatia,0,2,0.0,3.0,20221107203912
31,Belgium,Canada,3,2,3.0,0.0,20221107203912
32,Belgium,Morocco,3,4,0.0,3.0,20221107203912
33,Croatia,Canada,1,0,3.0,0.0,20221107203912
34,Canada,Morocco,0,2,0.0,3.0,20221107203912
35,Croatia,Belgium,1,0,3.0,0.0,20221107203912
36,Switzerland,Cameroon,0,2,0.0,3.0,20221107203912
37,Brazil,Serbia,2,1,3.0,0.0,20221107203912
38,Cameroon,Serbia,0,1,0.0,3.0,20221107203912
39,Brazil,Switzerland,3,3,1.0,1.0,20221107203912
40,Cameroon,Brazil,1,2,0.0,3.0,20221107203912
41,Serbia,Switzerland,3,2,3.0,0.0,20221107203912
42,Uruguay,South Korea,3,3,1.0,1.0,20221107203912
43,Portugal,Ghana,3,1,3.0,0.0,20221107203912
44,South Korea,Ghana,0,0,1.0,1.0,20221107203912
45,Portugal,Uruguay,1,1,1.0,1.0,20221107203912
46,Ghana,Uruguay,0,2,0.0,3.0,20221107203912
47,South Korea,Portugal,3,2,3.0,0.0,20221107203912
