,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107203143
1,Senegal,Netherlands,2,3,0.0,3.0,20221107203143
2,Qatar,Senegal,0,1,0.0,3.0,20221107203143
3,Netherlands,Ecuador,2,0,3.0,0.0,20221107203143
4,Ecuador,Senegal,3,2,3.0,0.0,20221107203143
5,Netherlands,Qatar,2,0,3.0,0.0,20221107203143
6,England,Iran,2,1,3.0,0.0,20221107203143
7,USA,Wales,3,1,3.0,0.0,20221107203143
8,Wales,Iran,1,1,1.0,1.0,20221107203143
9,England,USA,0,1,0.0,3.0,20221107203143
10,Iran,USA,0,2,0.0,3.0,20221107203143
11,Wales,England,2,2,1.0,1.0,20221107203143
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221107203143
13,Mexico,Poland,0,1,0.0,3.0,20221107203143
14,Poland,Saudi Arabia,0,0,1.0,1.0,20221107203143
15,Argentina,Mexico,0,0,1.0,1.0,20221107203143
16,Poland,Argentina,2,2,1.0,1.0,20221107203143
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107203143
18,Denmark,Tunisia,3,3,1.0,1.0,20221107203143
19,France,Australia,3,0,3.0,0.0,20221107203143
20,Tunisia,Australia,3,3,1.0,1.0,20221107203143
21,France,Denmark,0,2,0.0,3.0,20221107203143
22,Australia,Denmark,1,1,1.0,1.0,20221107203143
23,Tunisia,France,0,2,0.0,3.0,20221107203143
24,Germany,Japan,3,2,3.0,0.0,20221107203143
25,Spain,Costa Rica,2,0,3.0,0.0,20221107203143
26,Japan,Costa Rica,2,1,3.0,0.0,20221107203143
27,Spain,Germany,1,1,1.0,1.0,20221107203143
28,Costa Rica,Germany,0,1,0.0,3.0,20221107203143
29,Japan,Spain,0,1,0.0,3.0,20221107203143
30,Morocco,Croatia,0,2,0.0,3.0,20221107203143
31,Belgium,Canada,3,1,3.0,0.0,20221107203143
32,Belgium,Morocco,3,4,0.0,3.0,20221107203143
33,Croatia,Canada,1,0,3.0,0.0,20221107203143
34,Canada,Morocco,0,2,0.0,3.0,20221107203143
35,Croatia,Belgium,1,0,3.0,0.0,20221107203143
36,Switzerland,Cameroon,3,3,1.0,1.0,20221107203143
37,Brazil,Serbia,2,1,3.0,0.0,20221107203143
38,Cameroon,Serbia,2,0,3.0,0.0,20221107203143
39,Brazil,Switzerland,3,3,1.0,1.0,20221107203143
40,Cameroon,Brazil,1,2,0.0,3.0,20221107203143
41,Serbia,Switzerland,3,2,3.0,0.0,20221107203143
42,Uruguay,South Korea,3,3,1.0,1.0,20221107203143
43,Portugal,Ghana,3,0,3.0,0.0,20221107203143
44,South Korea,Ghana,0,0,1.0,1.0,20221107203143
45,Portugal,Uruguay,0,1,0.0,3.0,20221107203143
46,Ghana,Uruguay,1,0,3.0,0.0,20221107203143
47,South Korea,Portugal,3,2,3.0,0.0,20221107203143
