,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106212421
1,Senegal,Netherlands,0,2,0.0,3.0,20221106212421
2,Qatar,Senegal,0,2,0.0,3.0,20221106212421
3,Netherlands,Ecuador,2,1,3.0,0.0,20221106212421
4,Ecuador,Senegal,1,2,0.0,3.0,20221106212421
5,Netherlands,Qatar,5,0,3.0,0.0,20221106212421
6,England,Iran,0,2,0.0,3.0,20221106212421
7,USA,Wales,0,1,0.0,3.0,20221106212421
8,Wales,Iran,0,2,0.0,3.0,20221106212421
9,England,USA,1,0,3.0,0.0,20221106212421
10,Iran,USA,0,2,0.0,3.0,20221106212421
11,Wales,England,2,2,1.0,1.0,20221106212421
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106212421
13,Mexico,Poland,1,2,0.0,3.0,20221106212421
14,Poland,Saudi Arabia,2,2,1.0,1.0,20221106212421
15,Argentina,Mexico,0,0,1.0,1.0,20221106212421
16,Poland,Argentina,2,2,1.0,1.0,20221106212421
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106212421
18,Denmark,Tunisia,3,0,3.0,0.0,20221106212421
19,France,Australia,2,0,3.0,0.0,20221106212421
20,Tunisia,Australia,1,2,0.0,3.0,20221106212421
21,France,Denmark,1,1,1.0,1.0,20221106212421
22,Australia,Denmark,0,2,0.0,3.0,20221106212421
23,Tunisia,France,0,3,0.0,3.0,20221106212421
24,Germany,Japan,3,0,3.0,0.0,20221106212421
25,Spain,Costa Rica,1,0,3.0,0.0,20221106212421
26,Japan,Costa Rica,2,1,3.0,0.0,20221106212421
27,Spain,Germany,1,1,1.0,1.0,20221106212421
28,Costa Rica,Germany,0,1,0.0,3.0,20221106212421
29,Japan,Spain,0,1,0.0,3.0,20221106212421
30,Morocco,Croatia,0,2,0.0,3.0,20221106212421
31,Belgium,Canada,1,0,3.0,0.0,20221106212421
32,Belgium,Morocco,2,0,3.0,0.0,20221106212421
33,Croatia,Canada,1,0,3.0,0.0,20221106212421
34,Canada,Morocco,0,2,0.0,3.0,20221106212421
35,Croatia,Belgium,1,0,3.0,0.0,20221106212421
36,Switzerland,Cameroon,3,0,3.0,0.0,20221106212421
37,Brazil,Serbia,0,2,0.0,3.0,20221106212421
38,Cameroon,Serbia,1,3,0.0,3.0,20221106212421
39,Brazil,Switzerland,3,4,0.0,3.0,20221106212421
40,Cameroon,Brazil,1,2,0.0,3.0,20221106212421
41,Serbia,Switzerland,3,2,3.0,0.0,20221106212421
42,Uruguay,South Korea,0,2,0.0,3.0,20221106212421
43,Portugal,Ghana,5,1,3.0,0.0,20221106212421
44,South Korea,Ghana,0,0,1.0,1.0,20221106212421
45,Portugal,Uruguay,0,1,0.0,3.0,20221106212421
46,Ghana,Uruguay,0,2,0.0,3.0,20221106212421
47,South Korea,Portugal,3,2,3.0,0.0,20221106212421
