,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106220033
1,Senegal,Netherlands,0,2,0.0,3.0,20221106220033
2,Qatar,Senegal,0,1,0.0,3.0,20221106220033
3,Netherlands,Ecuador,2,1,3.0,0.0,20221106220033
4,Ecuador,Senegal,1,2,0.0,3.0,20221106220033
5,Netherlands,Qatar,2,0,3.0,0.0,20221106220033
6,England,Iran,2,1,3.0,0.0,20221106220033
7,USA,Wales,1,1,1.0,1.0,20221106220033
8,Wales,Iran,3,2,3.0,0.0,20221106220033
9,England,USA,1,0,3.0,0.0,20221106220033
10,Iran,USA,0,2,0.0,3.0,20221106220033
11,Wales,England,2,2,1.0,1.0,20221106220033
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106220033
13,Mexico,Poland,1,2,0.0,3.0,20221106220033
14,Poland,Saudi Arabia,1,1,1.0,1.0,20221106220033
15,Argentina,Mexico,0,0,1.0,1.0,20221106220033
16,Poland,Argentina,2,2,1.0,1.0,20221106220033
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106220033
18,Denmark,Tunisia,3,0,3.0,0.0,20221106220033
19,France,Australia,3,0,3.0,0.0,20221106220033
20,Tunisia,Australia,2,3,0.0,3.0,20221106220033
21,France,Denmark,1,1,1.0,1.0,20221106220033
22,Australia,Denmark,0,2,0.0,3.0,20221106220033
23,Tunisia,France,0,2,0.0,3.0,20221106220033
24,Germany,Japan,2,1,3.0,0.0,20221106220033
25,Spain,Costa Rica,2,0,3.0,0.0,20221106220033
26,Japan,Costa Rica,2,1,3.0,0.0,20221106220033
27,Spain,Germany,1,1,1.0,1.0,20221106220033
28,Costa Rica,Germany,0,1,0.0,3.0,20221106220033
29,Japan,Spain,0,1,0.0,3.0,20221106220033
30,Morocco,Croatia,0,2,0.0,3.0,20221106220033
31,Belgium,Canada,1,0,3.0,0.0,20221106220033
32,Belgium,Morocco,2,0,3.0,0.0,20221106220033
33,Croatia,Canada,1,0,3.0,0.0,20221106220033
34,Canada,Morocco,0,2,0.0,3.0,20221106220033
35,Croatia,Belgium,1,0,3.0,0.0,20221106220033
36,Switzerland,Cameroon,0,2,0.0,3.0,20221106220033
37,Brazil,Serbia,0,2,0.0,3.0,20221106220033
38,Cameroon,Serbia,0,1,0.0,3.0,20221106220033
39,Brazil,Switzerland,3,4,0.0,3.0,20221106220033
40,Cameroon,Brazil,1,2,0.0,3.0,20221106220033
41,Serbia,Switzerland,3,2,3.0,0.0,20221106220033
42,Uruguay,South Korea,2,1,3.0,0.0,20221106220033
43,Portugal,Ghana,3,1,3.0,0.0,20221106220033
44,South Korea,Ghana,0,0,1.0,1.0,20221106220033
45,Portugal,Uruguay,1,3,0.0,3.0,20221106220033
46,Ghana,Uruguay,0,2,0.0,3.0,20221106220033
47,South Korea,Portugal,3,2,3.0,0.0,20221106220033
