,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106215606
1,Senegal,Netherlands,0,2,0.0,3.0,20221106215606
2,Qatar,Senegal,0,2,0.0,3.0,20221106215606
3,Netherlands,Ecuador,2,1,3.0,0.0,20221106215606
4,Ecuador,Senegal,1,2,0.0,3.0,20221106215606
5,Netherlands,Qatar,5,0,3.0,0.0,20221106215606
6,England,Iran,0,2,0.0,3.0,20221106215606
7,USA,Wales,0,1,0.0,3.0,20221106215606
8,Wales,Iran,0,2,0.0,3.0,20221106215606
9,England,USA,3,2,3.0,0.0,20221106215606
10,Iran,USA,0,2,0.0,3.0,20221106215606
11,Wales,England,2,2,1.0,1.0,20221106215606
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106215606
13,Mexico,Poland,1,2,0.0,3.0,20221106215606
14,Poland,Saudi Arabia,2,2,1.0,1.0,20221106215606
15,Argentina,Mexico,0,0,1.0,1.0,20221106215606
16,Poland,Argentina,2,2,1.0,1.0,20221106215606
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106215606
18,Denmark,Tunisia,3,0,3.0,0.0,20221106215606
19,France,Australia,2,0,3.0,0.0,20221106215606
20,Tunisia,Australia,1,2,0.0,3.0,20221106215606
21,France,Denmark,1,1,1.0,1.0,20221106215606
22,Australia,Denmark,0,2,0.0,3.0,20221106215606
23,Tunisia,France,0,3,0.0,3.0,20221106215606
24,Germany,Japan,2,1,3.0,0.0,20221106215606
25,Spain,Costa Rica,1,0,3.0,0.0,20221106215606
26,Japan,Costa Rica,2,1,3.0,0.0,20221106215606
27,Spain,Germany,1,1,1.0,1.0,20221106215606
28,Costa Rica,Germany,0,1,0.0,3.0,20221106215606
29,Japan,Spain,0,1,0.0,3.0,20221106215606
30,Morocco,Croatia,0,2,0.0,3.0,20221106215606
31,Belgium,Canada,1,0,3.0,0.0,20221106215606
32,Belgium,Morocco,2,0,3.0,0.0,20221106215606
33,Croatia,Canada,1,0,3.0,0.0,20221106215606
34,Canada,Morocco,0,2,0.0,3.0,20221106215606
35,Croatia,Belgium,1,0,3.0,0.0,20221106215606
36,Switzerland,Cameroon,3,3,1.0,1.0,20221106215606
37,Brazil,Serbia,0,2,0.0,3.0,20221106215606
38,Cameroon,Serbia,1,3,0.0,3.0,20221106215606
39,Brazil,Switzerland,0,2,0.0,3.0,20221106215606
40,Cameroon,Brazil,1,2,0.0,3.0,20221106215606
41,Serbia,Switzerland,3,2,3.0,0.0,20221106215606
42,Uruguay,South Korea,0,2,0.0,3.0,20221106215606
43,Portugal,Ghana,5,1,3.0,0.0,20221106215606
44,South Korea,Ghana,0,0,1.0,1.0,20221106215606
45,Portugal,Uruguay,0,1,0.0,3.0,20221106215606
46,Ghana,Uruguay,0,2,0.0,3.0,20221106215606
47,South Korea,Portugal,3,2,3.0,0.0,20221106215606
