,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107204349
1,Senegal,Netherlands,0,2,0.0,3.0,20221107204349
2,Qatar,Senegal,0,0,1.0,1.0,20221107204349
3,Netherlands,Ecuador,1,2,0.0,3.0,20221107204349
4,Ecuador,Senegal,1,2,0.0,3.0,20221107204349
5,Netherlands,Qatar,5,0,3.0,0.0,20221107204349
6,England,Iran,1,2,0.0,3.0,20221107204349
7,USA,Wales,2,2,1.0,1.0,20221107204349
8,Wales,Iran,0,2,0.0,3.0,20221107204349
9,England,USA,2,1,3.0,0.0,20221107204349
10,Iran,USA,0,2,0.0,3.0,20221107204349
11,Wales,England,2,2,1.0,1.0,20221107204349
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221107204349
13,Mexico,Poland,3,1,3.0,0.0,20221107204349
14,Poland,Saudi Arabia,4,0,3.0,0.0,20221107204349
15,Argentina,Mexico,0,0,1.0,1.0,20221107204349
16,Poland,Argentina,1,2,0.0,3.0,20221107204349
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107204349
18,Denmark,Tunisia,1,2,0.0,3.0,20221107204349
19,France,Australia,5,1,3.0,0.0,20221107204349
20,Tunisia,Australia,1,2,0.0,3.0,20221107204349
21,France,Denmark,1,0,3.0,0.0,20221107204349
22,Australia,Denmark,0,0,1.0,1.0,20221107204349
23,Tunisia,France,0,3,0.0,3.0,20221107204349
24,Germany,Japan,3,3,1.0,1.0,20221107204349
25,Spain,Costa Rica,1,0,3.0,0.0,20221107204349
26,Japan,Costa Rica,2,1,3.0,0.0,20221107204349
27,Spain,Germany,1,1,1.0,1.0,20221107204349
28,Costa Rica,Germany,1,3,0.0,3.0,20221107204349
29,Japan,Spain,0,1,0.0,3.0,20221107204349
30,Morocco,Croatia,0,2,0.0,3.0,20221107204349
31,Belgium,Canada,1,0,3.0,0.0,20221107204349
32,Belgium,Morocco,2,0,3.0,0.0,20221107204349
33,Croatia,Canada,1,0,3.0,0.0,20221107204349
34,Canada,Morocco,0,2,0.0,3.0,20221107204349
35,Croatia,Belgium,1,0,3.0,0.0,20221107204349
36,Switzerland,Cameroon,0,2,0.0,3.0,20221107204349
37,Brazil,Serbia,0,2,0.0,3.0,20221107204349
38,Cameroon,Serbia,1,3,0.0,3.0,20221107204349
39,Brazil,Switzerland,1,1,1.0,1.0,20221107204349
40,Cameroon,Brazil,1,2,0.0,3.0,20221107204349
41,Serbia,Switzerland,1,2,0.0,3.0,20221107204349
42,Uruguay,South Korea,0,2,0.0,3.0,20221107204349
43,Portugal,Ghana,5,1,3.0,0.0,20221107204349
44,South Korea,Ghana,0,0,1.0,1.0,20221107204349
45,Portugal,Uruguay,0,1,0.0,3.0,20221107204349
46,Ghana,Uruguay,0,2,0.0,3.0,20221107204349
47,South Korea,Portugal,3,2,3.0,0.0,20221107204349
