,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106215253
1,Senegal,Netherlands,0,2,0.0,3.0,20221106215253
2,Qatar,Senegal,0,2,0.0,3.0,20221106215253
3,Netherlands,Ecuador,2,1,3.0,0.0,20221106215253
4,Ecuador,Senegal,1,2,0.0,3.0,20221106215253
5,Netherlands,Qatar,5,0,3.0,0.0,20221106215253
6,England,Iran,0,2,0.0,3.0,20221106215253
7,USA,Wales,0,2,0.0,3.0,20221106215253
8,Wales,Iran,0,2,0.0,3.0,20221106215253
9,England,USA,3,2,3.0,0.0,20221106215253
10,Iran,USA,0,2,0.0,3.0,20221106215253
11,Wales,England,2,2,1.0,1.0,20221106215253
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106215253
13,Mexico,Poland,1,2,0.0,3.0,20221106215253
14,Poland,Saudi Arabia,2,2,1.0,1.0,20221106215253
15,Argentina,Mexico,0,0,1.0,1.0,20221106215253
16,Poland,Argentina,2,2,1.0,1.0,20221106215253
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106215253
18,Denmark,Tunisia,3,3,1.0,1.0,20221106215253
19,France,Australia,2,0,3.0,0.0,20221106215253
20,Tunisia,Australia,1,2,0.0,3.0,20221106215253
21,France,Denmark,1,1,1.0,1.0,20221106215253
22,Australia,Denmark,0,2,0.0,3.0,20221106215253
23,Tunisia,France,0,3,0.0,3.0,20221106215253
24,Germany,Japan,3,0,3.0,0.0,20221106215253
25,Spain,Costa Rica,1,0,3.0,0.0,20221106215253
26,Japan,Costa Rica,2,1,3.0,0.0,20221106215253
27,Spain,Germany,1,1,1.0,1.0,20221106215253
28,Costa Rica,Germany,1,3,0.0,3.0,20221106215253
29,Japan,Spain,0,1,0.0,3.0,20221106215253
30,Morocco,Croatia,0,2,0.0,3.0,20221106215253
31,Belgium,Canada,1,0,3.0,0.0,20221106215253
32,Belgium,Morocco,2,0,3.0,0.0,20221106215253
33,Croatia,Canada,1,0,3.0,0.0,20221106215253
34,Canada,Morocco,0,2,0.0,3.0,20221106215253
35,Croatia,Belgium,1,0,3.0,0.0,20221106215253
36,Switzerland,Cameroon,0,2,0.0,3.0,20221106215253
37,Brazil,Serbia,0,2,0.0,3.0,20221106215253
38,Cameroon,Serbia,1,3,0.0,3.0,20221106215253
39,Brazil,Switzerland,0,2,0.0,3.0,20221106215253
40,Cameroon,Brazil,1,2,0.0,3.0,20221106215253
41,Serbia,Switzerland,3,2,3.0,0.0,20221106215253
42,Uruguay,South Korea,3,3,1.0,1.0,20221106215253
43,Portugal,Ghana,5,1,3.0,0.0,20221106215253
44,South Korea,Ghana,0,0,1.0,1.0,20221106215253
45,Portugal,Uruguay,0,1,0.0,3.0,20221106215253
46,Ghana,Uruguay,0,2,0.0,3.0,20221106215253
47,South Korea,Portugal,3,2,3.0,0.0,20221106215253
