,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107203528
1,Senegal,Netherlands,2,3,0.0,3.0,20221107203528
2,Qatar,Senegal,0,1,0.0,3.0,20221107203528
3,Netherlands,Ecuador,2,0,3.0,0.0,20221107203528
4,Ecuador,Senegal,2,3,0.0,3.0,20221107203528
5,Netherlands,Qatar,2,0,3.0,0.0,20221107203528
6,England,Iran,2,1,3.0,0.0,20221107203528
7,USA,Wales,3,1,3.0,0.0,20221107203528
8,Wales,Iran,1,1,1.0,1.0,20221107203528
9,England,USA,2,1,3.0,0.0,20221107203528
10,Iran,USA,0,2,0.0,3.0,20221107203528
11,Wales,England,2,2,1.0,1.0,20221107203528
12,Argentina,Saudi Arabia,3,0,3.0,0.0,20221107203528
13,Mexico,Poland,1,0,3.0,0.0,20221107203528
14,Poland,Saudi Arabia,0,0,1.0,1.0,20221107203528
15,Argentina,Mexico,0,0,1.0,1.0,20221107203528
16,Poland,Argentina,2,2,1.0,1.0,20221107203528
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107203528
18,Denmark,Tunisia,3,0,3.0,0.0,20221107203528
19,France,Australia,3,0,3.0,0.0,20221107203528
20,Tunisia,Australia,3,3,1.0,1.0,20221107203528
21,France,Denmark,2,0,3.0,0.0,20221107203528
22,Australia,Denmark,1,1,1.0,1.0,20221107203528
23,Tunisia,France,0,2,0.0,3.0,20221107203528
24,Germany,Japan,3,2,3.0,0.0,20221107203528
25,Spain,Costa Rica,2,0,3.0,0.0,20221107203528
26,Japan,Costa Rica,2,1,3.0,0.0,20221107203528
27,Spain,Germany,1,1,1.0,1.0,20221107203528
28,Costa Rica,Germany,0,1,0.0,3.0,20221107203528
29,Japan,Spain,0,1,0.0,3.0,20221107203528
30,Morocco,Croatia,0,2,0.0,3.0,20221107203528
31,Belgium,Canada,3,1,3.0,0.0,20221107203528
32,Belgium,Morocco,3,4,0.0,3.0,20221107203528
33,Croatia,Canada,1,0,3.0,0.0,20221107203528
34,Canada,Morocco,0,2,0.0,3.0,20221107203528
35,Croatia,Belgium,1,0,3.0,0.0,20221107203528
36,Switzerland,Cameroon,0,2,0.0,3.0,20221107203528
37,Brazil,Serbia,2,1,3.0,0.0,20221107203528
38,Cameroon,Serbia,0,1,0.0,3.0,20221107203528
39,Brazil,Switzerland,3,3,1.0,1.0,20221107203528
40,Cameroon,Brazil,1,2,0.0,3.0,20221107203528
41,Serbia,Switzerland,3,2,3.0,0.0,20221107203528
42,Uruguay,South Korea,3,3,1.0,1.0,20221107203528
43,Portugal,Ghana,3,0,3.0,0.0,20221107203528
44,South Korea,Ghana,0,0,1.0,1.0,20221107203528
45,Portugal,Uruguay,0,1,0.0,3.0,20221107203528
46,Ghana,Uruguay,0,2,0.0,3.0,20221107203528
47,South Korea,Portugal,3,2,3.0,0.0,20221107203528
