,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106214859
1,Senegal,Netherlands,2,3,0.0,3.0,20221106214859
2,Qatar,Senegal,0,1,0.0,3.0,20221106214859
3,Netherlands,Ecuador,2,0,3.0,0.0,20221106214859
4,Ecuador,Senegal,3,2,3.0,0.0,20221106214859
5,Netherlands,Qatar,2,0,3.0,0.0,20221106214859
6,England,Iran,2,1,3.0,0.0,20221106214859
7,USA,Wales,2,2,1.0,1.0,20221106214859
8,Wales,Iran,1,1,1.0,1.0,20221106214859
9,England,USA,2,0,3.0,0.0,20221106214859
10,Iran,USA,0,2,0.0,3.0,20221106214859
11,Wales,England,2,2,1.0,1.0,20221106214859
12,Argentina,Saudi Arabia,3,0,3.0,0.0,20221106214859
13,Mexico,Poland,0,1,0.0,3.0,20221106214859
14,Poland,Saudi Arabia,0,0,1.0,1.0,20221106214859
15,Argentina,Mexico,0,0,1.0,1.0,20221106214859
16,Poland,Argentina,2,2,1.0,1.0,20221106214859
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106214859
18,Denmark,Tunisia,2,1,3.0,0.0,20221106214859
19,France,Australia,3,0,3.0,0.0,20221106214859
20,Tunisia,Australia,3,3,1.0,1.0,20221106214859
21,France,Denmark,1,2,0.0,3.0,20221106214859
22,Australia,Denmark,1,1,1.0,1.0,20221106214859
23,Tunisia,France,0,2,0.0,3.0,20221106214859
24,Germany,Japan,3,3,1.0,1.0,20221106214859
25,Spain,Costa Rica,2,0,3.0,0.0,20221106214859
26,Japan,Costa Rica,2,1,3.0,0.0,20221106214859
27,Spain,Germany,1,2,0.0,3.0,20221106214859
28,Costa Rica,Germany,0,2,0.0,3.0,20221106214859
29,Japan,Spain,0,1,0.0,3.0,20221106214859
30,Morocco,Croatia,0,2,0.0,3.0,20221106214859
31,Belgium,Canada,3,1,3.0,0.0,20221106214859
32,Belgium,Morocco,3,3,1.0,1.0,20221106214859
33,Croatia,Canada,1,0,3.0,0.0,20221106214859
34,Canada,Morocco,0,2,0.0,3.0,20221106214859
35,Croatia,Belgium,1,0,3.0,0.0,20221106214859
36,Switzerland,Cameroon,2,1,3.0,0.0,20221106214859
37,Brazil,Serbia,2,1,3.0,0.0,20221106214859
38,Cameroon,Serbia,2,0,3.0,0.0,20221106214859
39,Brazil,Switzerland,3,3,1.0,1.0,20221106214859
40,Cameroon,Brazil,1,2,0.0,3.0,20221106214859
41,Serbia,Switzerland,3,2,3.0,0.0,20221106214859
42,Uruguay,South Korea,2,1,3.0,0.0,20221106214859
43,Portugal,Ghana,3,0,3.0,0.0,20221106214859
44,South Korea,Ghana,1,1,1.0,1.0,20221106214859
45,Portugal,Uruguay,2,4,0.0,3.0,20221106214859
46,Ghana,Uruguay,1,0,3.0,0.0,20221106214859
47,South Korea,Portugal,3,2,3.0,0.0,20221106214859
