,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107201555
1,Senegal,Netherlands,2,3,0.0,3.0,20221107201555
2,Qatar,Senegal,0,1,0.0,3.0,20221107201555
3,Netherlands,Ecuador,2,0,3.0,0.0,20221107201555
4,Ecuador,Senegal,3,2,3.0,0.0,20221107201555
5,Netherlands,Qatar,2,0,3.0,0.0,20221107201555
6,England,Iran,2,1,3.0,0.0,20221107201555
7,USA,Wales,2,2,1.0,1.0,20221107201555
8,Wales,Iran,1,1,1.0,1.0,20221107201555
9,England,USA,0,1,0.0,3.0,20221107201555
10,Iran,USA,0,2,0.0,3.0,20221107201555
11,Wales,England,2,2,1.0,1.0,20221107201555
12,Argentina,Saudi Arabia,3,0,3.0,0.0,20221107201555
13,Mexico,Poland,0,1,0.0,3.0,20221107201555
14,Poland,Saudi Arabia,0,0,1.0,1.0,20221107201555
15,Argentina,Mexico,0,0,1.0,1.0,20221107201555
16,Poland,Argentina,2,2,1.0,1.0,20221107201555
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107201555
18,Denmark,Tunisia,1,1,1.0,1.0,20221107201555
19,France,Australia,3,0,3.0,0.0,20221107201555
20,Tunisia,Australia,3,3,1.0,1.0,20221107201555
21,France,Denmark,0,2,0.0,3.0,20221107201555
22,Australia,Denmark,1,1,1.0,1.0,20221107201555
23,Tunisia,France,0,2,0.0,3.0,20221107201555
24,Germany,Japan,2,1,3.0,0.0,20221107201555
25,Spain,Costa Rica,2,0,3.0,0.0,20221107201555
26,Japan,Costa Rica,2,1,3.0,0.0,20221107201555
27,Spain,Germany,1,1,1.0,1.0,20221107201555
28,Costa Rica,Germany,0,1,0.0,3.0,20221107201555
29,Japan,Spain,0,1,0.0,3.0,20221107201555
30,Morocco,Croatia,0,2,0.0,3.0,20221107201555
31,Belgium,Canada,3,1,3.0,0.0,20221107201555
32,Belgium,Morocco,3,4,0.0,3.0,20221107201555
33,Croatia,Canada,1,0,3.0,0.0,20221107201555
34,Canada,Morocco,0,2,0.0,3.0,20221107201555
35,Croatia,Belgium,1,0,3.0,0.0,20221107201555
36,Switzerland,Cameroon,0,2,0.0,3.0,20221107201555
37,Brazil,Serbia,2,1,3.0,0.0,20221107201555
38,Cameroon,Serbia,2,0,3.0,0.0,20221107201555
39,Brazil,Switzerland,3,3,1.0,1.0,20221107201555
40,Cameroon,Brazil,1,2,0.0,3.0,20221107201555
41,Serbia,Switzerland,3,2,3.0,0.0,20221107201555
42,Uruguay,South Korea,2,1,3.0,0.0,20221107201555
43,Portugal,Ghana,3,0,3.0,0.0,20221107201555
44,South Korea,Ghana,0,0,1.0,1.0,20221107201555
45,Portugal,Uruguay,0,1,0.0,3.0,20221107201555
46,Ghana,Uruguay,1,0,3.0,0.0,20221107201555
47,South Korea,Portugal,3,2,3.0,0.0,20221107201555
