,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106221217
1,Senegal,Netherlands,0,2,0.0,3.0,20221106221217
2,Qatar,Senegal,0,2,0.0,3.0,20221106221217
3,Netherlands,Ecuador,2,1,3.0,0.0,20221106221217
4,Ecuador,Senegal,1,2,0.0,3.0,20221106221217
5,Netherlands,Qatar,5,0,3.0,0.0,20221106221217
6,England,Iran,1,2,0.0,3.0,20221106221217
7,USA,Wales,0,2,0.0,3.0,20221106221217
8,Wales,Iran,0,2,0.0,3.0,20221106221217
9,England,USA,3,2,3.0,0.0,20221106221217
10,Iran,USA,0,2,0.0,3.0,20221106221217
11,Wales,England,2,2,1.0,1.0,20221106221217
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106221217
13,Mexico,Poland,1,2,0.0,3.0,20221106221217
14,Poland,Saudi Arabia,2,2,1.0,1.0,20221106221217
15,Argentina,Mexico,0,0,1.0,1.0,20221106221217
16,Poland,Argentina,2,2,1.0,1.0,20221106221217
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106221217
18,Denmark,Tunisia,3,0,3.0,0.0,20221106221217
19,France,Australia,2,0,3.0,0.0,20221106221217
20,Tunisia,Australia,1,2,0.0,3.0,20221106221217
21,France,Denmark,1,1,1.0,1.0,20221106221217
22,Australia,Denmark,0,2,0.0,3.0,20221106221217
23,Tunisia,France,0,3,0.0,3.0,20221106221217
24,Germany,Japan,3,3,1.0,1.0,20221106221217
25,Spain,Costa Rica,1,0,3.0,0.0,20221106221217
26,Japan,Costa Rica,2,1,3.0,0.0,20221106221217
27,Spain,Germany,1,1,1.0,1.0,20221106221217
28,Costa Rica,Germany,1,3,0.0,3.0,20221106221217
29,Japan,Spain,0,1,0.0,3.0,20221106221217
30,Morocco,Croatia,0,2,0.0,3.0,20221106221217
31,Belgium,Canada,1,0,3.0,0.0,20221106221217
32,Belgium,Morocco,2,0,3.0,0.0,20221106221217
33,Croatia,Canada,1,0,3.0,0.0,20221106221217
34,Canada,Morocco,0,2,0.0,3.0,20221106221217
35,Croatia,Belgium,1,0,3.0,0.0,20221106221217
36,Switzerland,Cameroon,2,1,3.0,0.0,20221106221217
37,Brazil,Serbia,0,2,0.0,3.0,20221106221217
38,Cameroon,Serbia,1,3,0.0,3.0,20221106221217
39,Brazil,Switzerland,0,2,0.0,3.0,20221106221217
40,Cameroon,Brazil,1,2,0.0,3.0,20221106221217
41,Serbia,Switzerland,3,2,3.0,0.0,20221106221217
42,Uruguay,South Korea,0,2,0.0,3.0,20221106221217
43,Portugal,Ghana,5,1,3.0,0.0,20221106221217
44,South Korea,Ghana,0,0,1.0,1.0,20221106221217
45,Portugal,Uruguay,0,1,0.0,3.0,20221106221217
46,Ghana,Uruguay,0,2,0.0,3.0,20221106221217
47,South Korea,Portugal,3,2,3.0,0.0,20221106221217
