,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106211652
1,Senegal,Netherlands,0,2,0.0,3.0,20221106211652
2,Qatar,Senegal,0,2,0.0,3.0,20221106211652
3,Netherlands,Ecuador,2,1,3.0,0.0,20221106211652
4,Ecuador,Senegal,1,2,0.0,3.0,20221106211652
5,Netherlands,Qatar,5,0,3.0,0.0,20221106211652
6,England,Iran,0,2,0.0,3.0,20221106211652
7,USA,Wales,2,2,1.0,1.0,20221106211652
8,Wales,Iran,0,2,0.0,3.0,20221106211652
9,England,USA,2,1,3.0,0.0,20221106211652
10,Iran,USA,0,2,0.0,3.0,20221106211652
11,Wales,England,2,2,1.0,1.0,20221106211652
12,Argentina,Saudi Arabia,3,1,3.0,0.0,20221106211652
13,Mexico,Poland,3,1,3.0,0.0,20221106211652
14,Poland,Saudi Arabia,4,0,3.0,0.0,20221106211652
15,Argentina,Mexico,0,0,1.0,1.0,20221106211652
16,Poland,Argentina,2,2,1.0,1.0,20221106211652
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106211652
18,Denmark,Tunisia,3,3,1.0,1.0,20221106211652
19,France,Australia,5,1,3.0,0.0,20221106211652
20,Tunisia,Australia,1,2,0.0,3.0,20221106211652
21,France,Denmark,1,1,1.0,1.0,20221106211652
22,Australia,Denmark,0,0,1.0,1.0,20221106211652
23,Tunisia,France,0,1,0.0,3.0,20221106211652
24,Germany,Japan,3,3,1.0,1.0,20221106211652
25,Spain,Costa Rica,1,0,3.0,0.0,20221106211652
26,Japan,Costa Rica,2,1,3.0,0.0,20221106211652
27,Spain,Germany,1,1,1.0,1.0,20221106211652
28,Costa Rica,Germany,1,3,0.0,3.0,20221106211652
29,Japan,Spain,0,1,0.0,3.0,20221106211652
30,Morocco,Croatia,0,2,0.0,3.0,20221106211652
31,Belgium,Canada,1,0,3.0,0.0,20221106211652
32,Belgium,Morocco,2,0,3.0,0.0,20221106211652
33,Croatia,Canada,1,0,3.0,0.0,20221106211652
34,Canada,Morocco,0,2,0.0,3.0,20221106211652
35,Croatia,Belgium,1,0,3.0,0.0,20221106211652
36,Switzerland,Cameroon,2,1,3.0,0.0,20221106211652
37,Brazil,Serbia,0,2,0.0,3.0,20221106211652
38,Cameroon,Serbia,1,3,0.0,3.0,20221106211652
39,Brazil,Switzerland,0,2,0.0,3.0,20221106211652
40,Cameroon,Brazil,1,2,0.0,3.0,20221106211652
41,Serbia,Switzerland,2,3,0.0,3.0,20221106211652
42,Uruguay,South Korea,0,2,0.0,3.0,20221106211652
43,Portugal,Ghana,5,1,3.0,0.0,20221106211652
44,South Korea,Ghana,0,0,1.0,1.0,20221106211652
45,Portugal,Uruguay,0,1,0.0,3.0,20221106211652
46,Ghana,Uruguay,0,2,0.0,3.0,20221106211652
47,South Korea,Portugal,3,2,3.0,0.0,20221106211652
