,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106212938
1,Senegal,Netherlands,2,1,3.0,0.0,20221106212938
2,Qatar,Senegal,0,1,0.0,3.0,20221106212938
3,Netherlands,Ecuador,3,2,3.0,0.0,20221106212938
4,Ecuador,Senegal,1,2,0.0,3.0,20221106212938
5,Netherlands,Qatar,2,0,3.0,0.0,20221106212938
6,England,Iran,2,1,3.0,0.0,20221106212938
7,USA,Wales,3,1,3.0,0.0,20221106212938
8,Wales,Iran,3,2,3.0,0.0,20221106212938
9,England,USA,0,0,1.0,1.0,20221106212938
10,Iran,USA,0,2,0.0,3.0,20221106212938
11,Wales,England,2,2,1.0,1.0,20221106212938
12,Argentina,Saudi Arabia,3,1,3.0,0.0,20221106212938
13,Mexico,Poland,1,2,0.0,3.0,20221106212938
14,Poland,Saudi Arabia,1,0,3.0,0.0,20221106212938
15,Argentina,Mexico,0,0,1.0,1.0,20221106212938
16,Poland,Argentina,2,2,1.0,1.0,20221106212938
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106212938
18,Denmark,Tunisia,3,0,3.0,0.0,20221106212938
19,France,Australia,3,0,3.0,0.0,20221106212938
20,Tunisia,Australia,3,3,1.0,1.0,20221106212938
21,France,Denmark,1,1,1.0,1.0,20221106212938
22,Australia,Denmark,0,2,0.0,3.0,20221106212938
23,Tunisia,France,0,2,0.0,3.0,20221106212938
24,Germany,Japan,2,1,3.0,0.0,20221106212938
25,Spain,Costa Rica,2,0,3.0,0.0,20221106212938
26,Japan,Costa Rica,2,1,3.0,0.0,20221106212938
27,Spain,Germany,1,1,1.0,1.0,20221106212938
28,Costa Rica,Germany,0,1,0.0,3.0,20221106212938
29,Japan,Spain,0,1,0.0,3.0,20221106212938
30,Morocco,Croatia,0,2,0.0,3.0,20221106212938
31,Belgium,Canada,3,2,3.0,0.0,20221106212938
32,Belgium,Morocco,3,4,0.0,3.0,20221106212938
33,Croatia,Canada,1,0,3.0,0.0,20221106212938
34,Canada,Morocco,0,2,0.0,3.0,20221106212938
35,Croatia,Belgium,1,0,3.0,0.0,20221106212938
36,Switzerland,Cameroon,0,2,0.0,3.0,20221106212938
37,Brazil,Serbia,2,1,3.0,0.0,20221106212938
38,Cameroon,Serbia,0,1,0.0,3.0,20221106212938
39,Brazil,Switzerland,3,3,1.0,1.0,20221106212938
40,Cameroon,Brazil,1,2,0.0,3.0,20221106212938
41,Serbia,Switzerland,3,2,3.0,0.0,20221106212938
42,Uruguay,South Korea,2,1,3.0,0.0,20221106212938
43,Portugal,Ghana,3,1,3.0,0.0,20221106212938
44,South Korea,Ghana,0,0,1.0,1.0,20221106212938
45,Portugal,Uruguay,1,1,1.0,1.0,20221106212938
46,Ghana,Uruguay,0,2,0.0,3.0,20221106212938
47,South Korea,Portugal,3,2,3.0,0.0,20221106212938
