,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106214817
1,Senegal,Netherlands,2,3,0.0,3.0,20221106214817
2,Qatar,Senegal,0,1,0.0,3.0,20221106214817
3,Netherlands,Ecuador,2,0,3.0,0.0,20221106214817
4,Ecuador,Senegal,3,2,3.0,0.0,20221106214817
5,Netherlands,Qatar,2,0,3.0,0.0,20221106214817
6,England,Iran,2,1,3.0,0.0,20221106214817
7,USA,Wales,1,0,3.0,0.0,20221106214817
8,Wales,Iran,1,1,1.0,1.0,20221106214817
9,England,USA,2,0,3.0,0.0,20221106214817
10,Iran,USA,0,2,0.0,3.0,20221106214817
11,Wales,England,2,2,1.0,1.0,20221106214817
12,Argentina,Saudi Arabia,3,0,3.0,0.0,20221106214817
13,Mexico,Poland,0,2,0.0,3.0,20221106214817
14,Poland,Saudi Arabia,1,1,1.0,1.0,20221106214817
15,Argentina,Mexico,0,0,1.0,1.0,20221106214817
16,Poland,Argentina,2,2,1.0,1.0,20221106214817
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106214817
18,Denmark,Tunisia,2,1,3.0,0.0,20221106214817
19,France,Australia,1,0,3.0,0.0,20221106214817
20,Tunisia,Australia,3,3,1.0,1.0,20221106214817
21,France,Denmark,1,2,0.0,3.0,20221106214817
22,Australia,Denmark,1,1,1.0,1.0,20221106214817
23,Tunisia,France,0,2,0.0,3.0,20221106214817
24,Germany,Japan,2,1,3.0,0.0,20221106214817
25,Spain,Costa Rica,2,0,3.0,0.0,20221106214817
26,Japan,Costa Rica,2,1,3.0,0.0,20221106214817
27,Spain,Germany,1,2,0.0,3.0,20221106214817
28,Costa Rica,Germany,0,2,0.0,3.0,20221106214817
29,Japan,Spain,0,1,0.0,3.0,20221106214817
30,Morocco,Croatia,0,2,0.0,3.0,20221106214817
31,Belgium,Canada,2,0,3.0,0.0,20221106214817
32,Belgium,Morocco,3,3,1.0,1.0,20221106214817
33,Croatia,Canada,1,0,3.0,0.0,20221106214817
34,Canada,Morocco,0,2,0.0,3.0,20221106214817
35,Croatia,Belgium,1,0,3.0,0.0,20221106214817
36,Switzerland,Cameroon,3,3,1.0,1.0,20221106214817
37,Brazil,Serbia,2,1,3.0,0.0,20221106214817
38,Cameroon,Serbia,2,0,3.0,0.0,20221106214817
39,Brazil,Switzerland,3,3,1.0,1.0,20221106214817
40,Cameroon,Brazil,1,2,0.0,3.0,20221106214817
41,Serbia,Switzerland,3,2,3.0,0.0,20221106214817
42,Uruguay,South Korea,2,1,3.0,0.0,20221106214817
43,Portugal,Ghana,3,0,3.0,0.0,20221106214817
44,South Korea,Ghana,1,1,1.0,1.0,20221106214817
45,Portugal,Uruguay,2,4,0.0,3.0,20221106214817
46,Ghana,Uruguay,1,0,3.0,0.0,20221106214817
47,South Korea,Portugal,3,2,3.0,0.0,20221106214817
