,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,1,0.0,3.0,20221108205653
1,Senegal,Netherlands,1,1,1.0,1.0,20221108205653
2,Qatar,Senegal,1,1,1.0,1.0,20221108205653
3,Netherlands,Ecuador,2,0,3.0,0.0,20221108205653
4,Ecuador,Senegal,1,1,1.0,1.0,20221108205653
5,Netherlands,Qatar,2,0,3.0,0.0,20221108205653
6,England,Iran,2,0,3.0,0.0,20221108205653
7,USA,Wales,1,1,1.0,1.0,20221108205653
8,Wales,Iran,1,0,3.0,0.0,20221108205653
9,England,USA,1,1,1.0,1.0,20221108205653
10,Iran,USA,1,1,1.0,1.0,20221108205653
11,Wales,England,1,1,1.0,1.0,20221108205653
12,Argentina,Saudi Arabia,2,0,3.0,0.0,20221108205653
13,Mexico,Poland,1,1,1.0,1.0,20221108205653
14,Poland,Saudi Arabia,2,0,3.0,0.0,20221108205653
15,Argentina,Mexico,1,0,3.0,0.0,20221108205653
16,Poland,Argentina,1,1,1.0,1.0,20221108205653
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221108205653
18,Denmark,Tunisia,2,0,3.0,0.0,20221108205653
19,France,Australia,2,0,3.0,0.0,20221108205653
20,Tunisia,Australia,1,1,1.0,1.0,20221108205653
21,France,Denmark,1,0,3.0,0.0,20221108205653
22,Australia,Denmark,1,1,1.0,1.0,20221108205653
23,Tunisia,France,1,1,1.0,1.0,20221108205653
24,Germany,Japan,1,0,3.0,0.0,20221108205653
25,Spain,Costa Rica,2,0,3.0,0.0,20221108205653
26,Japan,Costa Rica,1,1,1.0,1.0,20221108205653
27,Spain,Germany,1,1,1.0,1.0,20221108205653
28,Costa Rica,Germany,1,1,1.0,1.0,20221108205653
29,Japan,Spain,1,1,1.0,1.0,20221108205653
30,Morocco,Croatia,1,1,1.0,1.0,20221108205653
31,Belgium,Canada,2,0,3.0,0.0,20221108205653
32,Belgium,Morocco,2,0,3.0,0.0,20221108205653
33,Croatia,Canada,1,0,3.0,0.0,20221108205653
34,Canada,Morocco,1,1,1.0,1.0,20221108205653
35,Croatia,Belgium,1,1,1.0,1.0,20221108205653
36,Switzerland,Cameroon,2,0,3.0,0.0,20221108205653
37,Brazil,Serbia,2,0,3.0,0.0,20221108205653
38,Cameroon,Serbia,1,1,1.0,1.0,20221108205653
39,Brazil,Switzerland,2,0,3.0,0.0,20221108205653
40,Cameroon,Brazil,0,1,0.0,3.0,20221108205653
41,Serbia,Switzerland,1,1,1.0,1.0,20221108205653
42,Uruguay,South Korea,1,0,3.0,0.0,20221108205653
43,Portugal,Ghana,2,0,3.0,0.0,20221108205653
44,South Korea,Ghana,1,1,1.0,1.0,20221108205653
45,Portugal,Uruguay,1,0,3.0,0.0,20221108205653
46,Ghana,Uruguay,1,1,1.0,1.0,20221108205653
47,South Korea,Portugal,1,1,1.0,1.0,20221108205653
