,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107204903
1,Senegal,Netherlands,2,1,3.0,0.0,20221107204903
2,Qatar,Senegal,0,1,0.0,3.0,20221107204903
3,Netherlands,Ecuador,2,1,3.0,0.0,20221107204903
4,Ecuador,Senegal,1,2,0.0,3.0,20221107204903
5,Netherlands,Qatar,2,0,3.0,0.0,20221107204903
6,England,Iran,2,1,3.0,0.0,20221107204903
7,USA,Wales,1,1,1.0,1.0,20221107204903
8,Wales,Iran,3,2,3.0,0.0,20221107204903
9,England,USA,1,0,3.0,0.0,20221107204903
10,Iran,USA,0,2,0.0,3.0,20221107204903
11,Wales,England,2,2,1.0,1.0,20221107204903
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221107204903
13,Mexico,Poland,1,2,0.0,3.0,20221107204903
14,Poland,Saudi Arabia,1,1,1.0,1.0,20221107204903
15,Argentina,Mexico,0,0,1.0,1.0,20221107204903
16,Poland,Argentina,2,2,1.0,1.0,20221107204903
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107204903
18,Denmark,Tunisia,3,0,3.0,0.0,20221107204903
19,France,Australia,3,0,3.0,0.0,20221107204903
20,Tunisia,Australia,2,3,0.0,3.0,20221107204903
21,France,Denmark,0,1,0.0,3.0,20221107204903
22,Australia,Denmark,0,2,0.0,3.0,20221107204903
23,Tunisia,France,0,2,0.0,3.0,20221107204903
24,Germany,Japan,3,3,1.0,1.0,20221107204903
25,Spain,Costa Rica,2,0,3.0,0.0,20221107204903
26,Japan,Costa Rica,2,1,3.0,0.0,20221107204903
27,Spain,Germany,1,1,1.0,1.0,20221107204903
28,Costa Rica,Germany,0,1,0.0,3.0,20221107204903
29,Japan,Spain,0,1,0.0,3.0,20221107204903
30,Morocco,Croatia,0,2,0.0,3.0,20221107204903
31,Belgium,Canada,1,0,3.0,0.0,20221107204903
32,Belgium,Morocco,2,0,3.0,0.0,20221107204903
33,Croatia,Canada,1,0,3.0,0.0,20221107204903
34,Canada,Morocco,0,2,0.0,3.0,20221107204903
35,Croatia,Belgium,1,0,3.0,0.0,20221107204903
36,Switzerland,Cameroon,3,0,3.0,0.0,20221107204903
37,Brazil,Serbia,0,2,0.0,3.0,20221107204903
38,Cameroon,Serbia,0,1,0.0,3.0,20221107204903
39,Brazil,Switzerland,3,4,0.0,3.0,20221107204903
40,Cameroon,Brazil,1,2,0.0,3.0,20221107204903
41,Serbia,Switzerland,3,2,3.0,0.0,20221107204903
42,Uruguay,South Korea,0,2,0.0,3.0,20221107204903
43,Portugal,Ghana,3,1,3.0,0.0,20221107204903
44,South Korea,Ghana,0,0,1.0,1.0,20221107204903
45,Portugal,Uruguay,1,3,0.0,3.0,20221107204903
46,Ghana,Uruguay,0,2,0.0,3.0,20221107204903
47,South Korea,Portugal,3,2,3.0,0.0,20221107204903
