,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221108203349
1,Senegal,Netherlands,0,2,0.0,3.0,20221108203349
2,Qatar,Senegal,0,2,0.0,3.0,20221108203349
3,Netherlands,Ecuador,2,1,3.0,0.0,20221108203349
4,Ecuador,Senegal,1,2,0.0,3.0,20221108203349
5,Netherlands,Qatar,2,0,3.0,0.0,20221108203349
6,England,Iran,0,2,0.0,3.0,20221108203349
7,USA,Wales,0,0,1.0,1.0,20221108203349
8,Wales,Iran,0,2,0.0,3.0,20221108203349
9,England,USA,1,0,3.0,0.0,20221108203349
10,Iran,USA,0,2,0.0,3.0,20221108203349
11,Wales,England,1,1,1.0,1.0,20221108203349
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221108203349
13,Mexico,Poland,1,2,0.0,3.0,20221108203349
14,Poland,Saudi Arabia,2,1,3.0,0.0,20221108203349
15,Argentina,Mexico,0,0,1.0,1.0,20221108203349
16,Poland,Argentina,2,2,1.0,1.0,20221108203349
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221108203349
18,Denmark,Tunisia,3,3,1.0,1.0,20221108203349
19,France,Australia,2,1,3.0,0.0,20221108203349
20,Tunisia,Australia,2,3,0.0,3.0,20221108203349
21,France,Denmark,1,1,1.0,1.0,20221108203349
22,Australia,Denmark,2,3,0.0,3.0,20221108203349
23,Tunisia,France,0,2,0.0,3.0,20221108203349
24,Germany,Japan,3,0,3.0,0.0,20221108203349
25,Spain,Costa Rica,1,0,3.0,0.0,20221108203349
26,Japan,Costa Rica,2,1,3.0,0.0,20221108203349
27,Spain,Germany,1,1,1.0,1.0,20221108203349
28,Costa Rica,Germany,0,1,0.0,3.0,20221108203349
29,Japan,Spain,0,1,0.0,3.0,20221108203349
30,Morocco,Croatia,0,2,0.0,3.0,20221108203349
31,Belgium,Canada,0,0,1.0,1.0,20221108203349
32,Belgium,Morocco,2,0,3.0,0.0,20221108203349
33,Croatia,Canada,1,0,3.0,0.0,20221108203349
34,Canada,Morocco,0,2,0.0,3.0,20221108203349
35,Croatia,Belgium,1,0,3.0,0.0,20221108203349
36,Switzerland,Cameroon,3,3,1.0,1.0,20221108203349
37,Brazil,Serbia,0,2,0.0,3.0,20221108203349
38,Cameroon,Serbia,1,3,0.0,3.0,20221108203349
39,Brazil,Switzerland,3,4,0.0,3.0,20221108203349
40,Cameroon,Brazil,1,2,0.0,3.0,20221108203349
41,Serbia,Switzerland,3,2,3.0,0.0,20221108203349
42,Uruguay,South Korea,2,1,3.0,0.0,20221108203349
43,Portugal,Ghana,0,2,0.0,3.0,20221108203349
44,South Korea,Ghana,0,0,1.0,1.0,20221108203349
45,Portugal,Uruguay,1,3,0.0,3.0,20221108203349
46,Ghana,Uruguay,0,2,0.0,3.0,20221108203349
47,South Korea,Portugal,3,2,3.0,0.0,20221108203349
