,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221108203011
1,Senegal,Netherlands,0,2,0.0,3.0,20221108203011
2,Qatar,Senegal,0,0,1.0,1.0,20221108203011
3,Netherlands,Ecuador,2,1,3.0,0.0,20221108203011
4,Ecuador,Senegal,1,2,0.0,3.0,20221108203011
5,Netherlands,Qatar,5,0,3.0,0.0,20221108203011
6,England,Iran,0,2,0.0,3.0,20221108203011
7,USA,Wales,2,2,1.0,1.0,20221108203011
8,Wales,Iran,0,2,0.0,3.0,20221108203011
9,England,USA,2,1,3.0,0.0,20221108203011
10,Iran,USA,0,2,0.0,3.0,20221108203011
11,Wales,England,1,1,1.0,1.0,20221108203011
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221108203011
13,Mexico,Poland,0,1,0.0,3.0,20221108203011
14,Poland,Saudi Arabia,4,0,3.0,0.0,20221108203011
15,Argentina,Mexico,0,0,1.0,1.0,20221108203011
16,Poland,Argentina,2,2,1.0,1.0,20221108203011
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221108203011
18,Denmark,Tunisia,3,1,3.0,0.0,20221108203011
19,France,Australia,2,1,3.0,0.0,20221108203011
20,Tunisia,Australia,1,2,0.0,3.0,20221108203011
21,France,Denmark,1,3,0.0,3.0,20221108203011
22,Australia,Denmark,2,3,0.0,3.0,20221108203011
23,Tunisia,France,0,3,0.0,3.0,20221108203011
24,Germany,Japan,3,3,1.0,1.0,20221108203011
25,Spain,Costa Rica,1,0,3.0,0.0,20221108203011
26,Japan,Costa Rica,2,1,3.0,0.0,20221108203011
27,Spain,Germany,1,1,1.0,1.0,20221108203011
28,Costa Rica,Germany,1,3,0.0,3.0,20221108203011
29,Japan,Spain,0,1,0.0,3.0,20221108203011
30,Morocco,Croatia,0,2,0.0,3.0,20221108203011
31,Belgium,Canada,0,0,1.0,1.0,20221108203011
32,Belgium,Morocco,2,0,3.0,0.0,20221108203011
33,Croatia,Canada,1,0,3.0,0.0,20221108203011
34,Canada,Morocco,0,2,0.0,3.0,20221108203011
35,Croatia,Belgium,1,0,3.0,0.0,20221108203011
36,Switzerland,Cameroon,2,1,3.0,0.0,20221108203011
37,Brazil,Serbia,0,2,0.0,3.0,20221108203011
38,Cameroon,Serbia,1,3,0.0,3.0,20221108203011
39,Brazil,Switzerland,1,1,1.0,1.0,20221108203011
40,Cameroon,Brazil,1,2,0.0,3.0,20221108203011
41,Serbia,Switzerland,2,3,0.0,3.0,20221108203011
42,Uruguay,South Korea,0,2,0.0,3.0,20221108203011
43,Portugal,Ghana,5,1,3.0,0.0,20221108203011
44,South Korea,Ghana,0,0,1.0,1.0,20221108203011
45,Portugal,Uruguay,0,1,0.0,3.0,20221108203011
46,Ghana,Uruguay,0,2,0.0,3.0,20221108203011
47,South Korea,Portugal,3,2,3.0,0.0,20221108203011
