,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107202711
1,Senegal,Netherlands,0,2,0.0,3.0,20221107202711
2,Qatar,Senegal,0,2,0.0,3.0,20221107202711
3,Netherlands,Ecuador,2,1,3.0,0.0,20221107202711
4,Ecuador,Senegal,1,2,0.0,3.0,20221107202711
5,Netherlands,Qatar,5,0,3.0,0.0,20221107202711
6,England,Iran,3,3,1.0,1.0,20221107202711
7,USA,Wales,0,1,0.0,3.0,20221107202711
8,Wales,Iran,0,2,0.0,3.0,20221107202711
9,England,USA,3,2,3.0,0.0,20221107202711
10,Iran,USA,0,2,0.0,3.0,20221107202711
11,Wales,England,2,2,1.0,1.0,20221107202711
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221107202711
13,Mexico,Poland,1,2,0.0,3.0,20221107202711
14,Poland,Saudi Arabia,2,2,1.0,1.0,20221107202711
15,Argentina,Mexico,0,0,1.0,1.0,20221107202711
16,Poland,Argentina,2,2,1.0,1.0,20221107202711
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107202711
18,Denmark,Tunisia,3,0,3.0,0.0,20221107202711
19,France,Australia,2,0,3.0,0.0,20221107202711
20,Tunisia,Australia,1,2,0.0,3.0,20221107202711
21,France,Denmark,1,3,0.0,3.0,20221107202711
22,Australia,Denmark,0,2,0.0,3.0,20221107202711
23,Tunisia,France,0,3,0.0,3.0,20221107202711
24,Germany,Japan,2,1,3.0,0.0,20221107202711
25,Spain,Costa Rica,1,0,3.0,0.0,20221107202711
26,Japan,Costa Rica,2,1,3.0,0.0,20221107202711
27,Spain,Germany,1,1,1.0,1.0,20221107202711
28,Costa Rica,Germany,0,1,0.0,3.0,20221107202711
29,Japan,Spain,0,1,0.0,3.0,20221107202711
30,Morocco,Croatia,0,2,0.0,3.0,20221107202711
31,Belgium,Canada,1,0,3.0,0.0,20221107202711
32,Belgium,Morocco,2,0,3.0,0.0,20221107202711
33,Croatia,Canada,1,0,3.0,0.0,20221107202711
34,Canada,Morocco,0,2,0.0,3.0,20221107202711
35,Croatia,Belgium,1,0,3.0,0.0,20221107202711
36,Switzerland,Cameroon,3,3,1.0,1.0,20221107202711
37,Brazil,Serbia,0,2,0.0,3.0,20221107202711
38,Cameroon,Serbia,1,3,0.0,3.0,20221107202711
39,Brazil,Switzerland,1,1,1.0,1.0,20221107202711
40,Cameroon,Brazil,1,2,0.0,3.0,20221107202711
41,Serbia,Switzerland,3,2,3.0,0.0,20221107202711
42,Uruguay,South Korea,0,2,0.0,3.0,20221107202711
43,Portugal,Ghana,5,1,3.0,0.0,20221107202711
44,South Korea,Ghana,0,0,1.0,1.0,20221107202711
45,Portugal,Uruguay,0,1,0.0,3.0,20221107202711
46,Ghana,Uruguay,0,2,0.0,3.0,20221107202711
47,South Korea,Portugal,3,2,3.0,0.0,20221107202711
