,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107203614
1,Senegal,Netherlands,2,3,0.0,3.0,20221107203614
2,Qatar,Senegal,0,1,0.0,3.0,20221107203614
3,Netherlands,Ecuador,2,0,3.0,0.0,20221107203614
4,Ecuador,Senegal,3,2,3.0,0.0,20221107203614
5,Netherlands,Qatar,2,0,3.0,0.0,20221107203614
6,England,Iran,2,1,3.0,0.0,20221107203614
7,USA,Wales,2,2,1.0,1.0,20221107203614
8,Wales,Iran,1,1,1.0,1.0,20221107203614
9,England,USA,1,0,3.0,0.0,20221107203614
10,Iran,USA,0,2,0.0,3.0,20221107203614
11,Wales,England,2,2,1.0,1.0,20221107203614
12,Argentina,Saudi Arabia,3,0,3.0,0.0,20221107203614
13,Mexico,Poland,0,1,0.0,3.0,20221107203614
14,Poland,Saudi Arabia,0,0,1.0,1.0,20221107203614
15,Argentina,Mexico,0,0,1.0,1.0,20221107203614
16,Poland,Argentina,2,2,1.0,1.0,20221107203614
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107203614
18,Denmark,Tunisia,2,1,3.0,0.0,20221107203614
19,France,Australia,3,0,3.0,0.0,20221107203614
20,Tunisia,Australia,3,3,1.0,1.0,20221107203614
21,France,Denmark,0,2,0.0,3.0,20221107203614
22,Australia,Denmark,1,1,1.0,1.0,20221107203614
23,Tunisia,France,0,2,0.0,3.0,20221107203614
24,Germany,Japan,2,1,3.0,0.0,20221107203614
25,Spain,Costa Rica,2,0,3.0,0.0,20221107203614
26,Japan,Costa Rica,2,1,3.0,0.0,20221107203614
27,Spain,Germany,1,2,0.0,3.0,20221107203614
28,Costa Rica,Germany,0,1,0.0,3.0,20221107203614
29,Japan,Spain,0,1,0.0,3.0,20221107203614
30,Morocco,Croatia,0,2,0.0,3.0,20221107203614
31,Belgium,Canada,3,1,3.0,0.0,20221107203614
32,Belgium,Morocco,3,3,1.0,1.0,20221107203614
33,Croatia,Canada,1,0,3.0,0.0,20221107203614
34,Canada,Morocco,0,2,0.0,3.0,20221107203614
35,Croatia,Belgium,1,0,3.0,0.0,20221107203614
36,Switzerland,Cameroon,3,3,1.0,1.0,20221107203614
37,Brazil,Serbia,2,1,3.0,0.0,20221107203614
38,Cameroon,Serbia,2,0,3.0,0.0,20221107203614
39,Brazil,Switzerland,3,3,1.0,1.0,20221107203614
40,Cameroon,Brazil,1,2,0.0,3.0,20221107203614
41,Serbia,Switzerland,3,2,3.0,0.0,20221107203614
42,Uruguay,South Korea,3,3,1.0,1.0,20221107203614
43,Portugal,Ghana,3,0,3.0,0.0,20221107203614
44,South Korea,Ghana,0,0,1.0,1.0,20221107203614
45,Portugal,Uruguay,0,1,0.0,3.0,20221107203614
46,Ghana,Uruguay,1,0,3.0,0.0,20221107203614
47,South Korea,Portugal,3,2,3.0,0.0,20221107203614
