,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221108203042
1,Senegal,Netherlands,0,2,0.0,3.0,20221108203042
2,Qatar,Senegal,0,2,0.0,3.0,20221108203042
3,Netherlands,Ecuador,2,1,3.0,0.0,20221108203042
4,Ecuador,Senegal,1,2,0.0,3.0,20221108203042
5,Netherlands,Qatar,5,0,3.0,0.0,20221108203042
6,England,Iran,0,2,0.0,3.0,20221108203042
7,USA,Wales,0,2,0.0,3.0,20221108203042
8,Wales,Iran,0,2,0.0,3.0,20221108203042
9,England,USA,3,2,3.0,0.0,20221108203042
10,Iran,USA,0,2,0.0,3.0,20221108203042
11,Wales,England,1,1,1.0,1.0,20221108203042
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221108203042
13,Mexico,Poland,1,2,0.0,3.0,20221108203042
14,Poland,Saudi Arabia,2,2,1.0,1.0,20221108203042
15,Argentina,Mexico,0,0,1.0,1.0,20221108203042
16,Poland,Argentina,2,2,1.0,1.0,20221108203042
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221108203042
18,Denmark,Tunisia,3,0,3.0,0.0,20221108203042
19,France,Australia,2,1,3.0,0.0,20221108203042
20,Tunisia,Australia,1,2,0.0,3.0,20221108203042
21,France,Denmark,1,3,0.0,3.0,20221108203042
22,Australia,Denmark,2,3,0.0,3.0,20221108203042
23,Tunisia,France,0,3,0.0,3.0,20221108203042
24,Germany,Japan,2,1,3.0,0.0,20221108203042
25,Spain,Costa Rica,1,0,3.0,0.0,20221108203042
26,Japan,Costa Rica,2,1,3.0,0.0,20221108203042
27,Spain,Germany,1,1,1.0,1.0,20221108203042
28,Costa Rica,Germany,1,3,0.0,3.0,20221108203042
29,Japan,Spain,0,1,0.0,3.0,20221108203042
30,Morocco,Croatia,0,2,0.0,3.0,20221108203042
31,Belgium,Canada,0,0,1.0,1.0,20221108203042
32,Belgium,Morocco,2,0,3.0,0.0,20221108203042
33,Croatia,Canada,1,0,3.0,0.0,20221108203042
34,Canada,Morocco,0,2,0.0,3.0,20221108203042
35,Croatia,Belgium,1,0,3.0,0.0,20221108203042
36,Switzerland,Cameroon,3,0,3.0,0.0,20221108203042
37,Brazil,Serbia,0,2,0.0,3.0,20221108203042
38,Cameroon,Serbia,1,3,0.0,3.0,20221108203042
39,Brazil,Switzerland,1,1,1.0,1.0,20221108203042
40,Cameroon,Brazil,1,2,0.0,3.0,20221108203042
41,Serbia,Switzerland,3,2,3.0,0.0,20221108203042
42,Uruguay,South Korea,0,2,0.0,3.0,20221108203042
43,Portugal,Ghana,5,1,3.0,0.0,20221108203042
44,South Korea,Ghana,0,0,1.0,1.0,20221108203042
45,Portugal,Uruguay,0,1,0.0,3.0,20221108203042
46,Ghana,Uruguay,0,2,0.0,3.0,20221108203042
47,South Korea,Portugal,3,2,3.0,0.0,20221108203042
