,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107201548
1,Senegal,Netherlands,2,3,0.0,3.0,20221107201548
2,Qatar,Senegal,1,0,3.0,0.0,20221107201548
3,Netherlands,Ecuador,2,0,3.0,0.0,20221107201548
4,Ecuador,Senegal,3,2,3.0,0.0,20221107201548
5,Netherlands,Qatar,3,0,3.0,0.0,20221107201548
6,England,Iran,0,1,0.0,3.0,20221107201548
7,USA,Wales,4,0,3.0,0.0,20221107201548
8,Wales,Iran,4,0,3.0,0.0,20221107201548
9,England,USA,1,0,3.0,0.0,20221107201548
10,Iran,USA,1,0,3.0,0.0,20221107201548
11,Wales,England,0,0,1.0,1.0,20221107201548
12,Argentina,Saudi Arabia,1,0,3.0,0.0,20221107201548
13,Mexico,Poland,4,0,3.0,0.0,20221107201548
14,Poland,Saudi Arabia,1,0,3.0,0.0,20221107201548
15,Argentina,Mexico,0,0,1.0,1.0,20221107201548
16,Poland,Argentina,0,0,1.0,1.0,20221107201548
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107201548
18,Denmark,Tunisia,1,0,3.0,0.0,20221107201548
19,France,Australia,2,1,3.0,0.0,20221107201548
20,Tunisia,Australia,3,3,1.0,1.0,20221107201548
21,France,Denmark,1,0,3.0,0.0,20221107201548
22,Australia,Denmark,1,1,1.0,1.0,20221107201548
23,Tunisia,France,0,4,0.0,3.0,20221107201548
24,Germany,Japan,1,0,3.0,0.0,20221107201548
25,Spain,Costa Rica,2,0,3.0,0.0,20221107201548
26,Japan,Costa Rica,2,2,1.0,1.0,20221107201548
27,Spain,Germany,1,0,3.0,0.0,20221107201548
28,Costa Rica,Germany,0,4,0.0,3.0,20221107201548
29,Japan,Spain,1,4,0.0,3.0,20221107201548
30,Morocco,Croatia,0,2,0.0,3.0,20221107201548
31,Belgium,Canada,4,2,3.0,0.0,20221107201548
32,Belgium,Morocco,3,3,1.0,1.0,20221107201548
33,Croatia,Canada,2,1,3.0,0.0,20221107201548
34,Canada,Morocco,0,2,0.0,3.0,20221107201548
35,Croatia,Belgium,1,0,3.0,0.0,20221107201548
36,Switzerland,Cameroon,1,0,3.0,0.0,20221107201548
37,Brazil,Serbia,2,1,3.0,0.0,20221107201548
38,Cameroon,Serbia,2,2,1.0,1.0,20221107201548
39,Brazil,Switzerland,3,3,1.0,1.0,20221107201548
40,Cameroon,Brazil,1,2,0.0,3.0,20221107201548
41,Serbia,Switzerland,3,2,3.0,0.0,20221107201548
42,Uruguay,South Korea,3,3,1.0,1.0,20221107201548
43,Portugal,Ghana,3,0,3.0,0.0,20221107201548
44,South Korea,Ghana,3,0,3.0,0.0,20221107201548
45,Portugal,Uruguay,1,0,3.0,0.0,20221107201548
46,Ghana,Uruguay,0,1,0.0,3.0,20221107201548
47,South Korea,Portugal,3,2,3.0,0.0,20221107201548
