,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107204456
1,Senegal,Netherlands,0,2,0.0,3.0,20221107204456
2,Qatar,Senegal,0,2,0.0,3.0,20221107204456
3,Netherlands,Ecuador,2,1,3.0,0.0,20221107204456
4,Ecuador,Senegal,1,2,0.0,3.0,20221107204456
5,Netherlands,Qatar,2,0,3.0,0.0,20221107204456
6,England,Iran,2,1,3.0,0.0,20221107204456
7,USA,Wales,0,0,1.0,1.0,20221107204456
8,Wales,Iran,0,2,0.0,3.0,20221107204456
9,England,USA,1,0,3.0,0.0,20221107204456
10,Iran,USA,0,2,0.0,3.0,20221107204456
11,Wales,England,2,2,1.0,1.0,20221107204456
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221107204456
13,Mexico,Poland,1,2,0.0,3.0,20221107204456
14,Poland,Saudi Arabia,2,1,3.0,0.0,20221107204456
15,Argentina,Mexico,0,0,1.0,1.0,20221107204456
16,Poland,Argentina,2,2,1.0,1.0,20221107204456
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107204456
18,Denmark,Tunisia,3,0,3.0,0.0,20221107204456
19,France,Australia,3,0,3.0,0.0,20221107204456
20,Tunisia,Australia,2,3,0.0,3.0,20221107204456
21,France,Denmark,1,1,1.0,1.0,20221107204456
22,Australia,Denmark,0,2,0.0,3.0,20221107204456
23,Tunisia,France,0,2,0.0,3.0,20221107204456
24,Germany,Japan,2,1,3.0,0.0,20221107204456
25,Spain,Costa Rica,1,0,3.0,0.0,20221107204456
26,Japan,Costa Rica,2,1,3.0,0.0,20221107204456
27,Spain,Germany,1,1,1.0,1.0,20221107204456
28,Costa Rica,Germany,0,1,0.0,3.0,20221107204456
29,Japan,Spain,0,1,0.0,3.0,20221107204456
30,Morocco,Croatia,0,2,0.0,3.0,20221107204456
31,Belgium,Canada,1,0,3.0,0.0,20221107204456
32,Belgium,Morocco,2,0,3.0,0.0,20221107204456
33,Croatia,Canada,1,0,3.0,0.0,20221107204456
34,Canada,Morocco,0,2,0.0,3.0,20221107204456
35,Croatia,Belgium,1,0,3.0,0.0,20221107204456
36,Switzerland,Cameroon,0,2,0.0,3.0,20221107204456
37,Brazil,Serbia,0,2,0.0,3.0,20221107204456
38,Cameroon,Serbia,1,3,0.0,3.0,20221107204456
39,Brazil,Switzerland,3,4,0.0,3.0,20221107204456
40,Cameroon,Brazil,1,2,0.0,3.0,20221107204456
41,Serbia,Switzerland,3,2,3.0,0.0,20221107204456
42,Uruguay,South Korea,0,2,0.0,3.0,20221107204456
43,Portugal,Ghana,3,1,3.0,0.0,20221107204456
44,South Korea,Ghana,0,0,1.0,1.0,20221107204456
45,Portugal,Uruguay,1,3,0.0,3.0,20221107204456
46,Ghana,Uruguay,0,2,0.0,3.0,20221107204456
47,South Korea,Portugal,3,2,3.0,0.0,20221107204456
