,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106220455
1,Senegal,Netherlands,0,2,0.0,3.0,20221106220455
2,Qatar,Senegal,0,2,0.0,3.0,20221106220455
3,Netherlands,Ecuador,2,1,3.0,0.0,20221106220455
4,Ecuador,Senegal,1,2,0.0,3.0,20221106220455
5,Netherlands,Qatar,5,0,3.0,0.0,20221106220455
6,England,Iran,1,2,0.0,3.0,20221106220455
7,USA,Wales,2,3,0.0,3.0,20221106220455
8,Wales,Iran,0,2,0.0,3.0,20221106220455
9,England,USA,1,0,3.0,0.0,20221106220455
10,Iran,USA,0,2,0.0,3.0,20221106220455
11,Wales,England,2,2,1.0,1.0,20221106220455
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106220455
13,Mexico,Poland,0,2,0.0,3.0,20221106220455
14,Poland,Saudi Arabia,4,0,3.0,0.0,20221106220455
15,Argentina,Mexico,0,0,1.0,1.0,20221106220455
16,Poland,Argentina,2,2,1.0,1.0,20221106220455
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106220455
18,Denmark,Tunisia,3,0,3.0,0.0,20221106220455
19,France,Australia,2,0,3.0,0.0,20221106220455
20,Tunisia,Australia,1,2,0.0,3.0,20221106220455
21,France,Denmark,1,1,1.0,1.0,20221106220455
22,Australia,Denmark,0,2,0.0,3.0,20221106220455
23,Tunisia,France,0,3,0.0,3.0,20221106220455
24,Germany,Japan,3,0,3.0,0.0,20221106220455
25,Spain,Costa Rica,1,0,3.0,0.0,20221106220455
26,Japan,Costa Rica,2,1,3.0,0.0,20221106220455
27,Spain,Germany,1,1,1.0,1.0,20221106220455
28,Costa Rica,Germany,1,3,0.0,3.0,20221106220455
29,Japan,Spain,0,1,0.0,3.0,20221106220455
30,Morocco,Croatia,0,2,0.0,3.0,20221106220455
31,Belgium,Canada,1,0,3.0,0.0,20221106220455
32,Belgium,Morocco,2,0,3.0,0.0,20221106220455
33,Croatia,Canada,1,0,3.0,0.0,20221106220455
34,Canada,Morocco,0,2,0.0,3.0,20221106220455
35,Croatia,Belgium,1,0,3.0,0.0,20221106220455
36,Switzerland,Cameroon,3,0,3.0,0.0,20221106220455
37,Brazil,Serbia,0,2,0.0,3.0,20221106220455
38,Cameroon,Serbia,1,3,0.0,3.0,20221106220455
39,Brazil,Switzerland,0,2,0.0,3.0,20221106220455
40,Cameroon,Brazil,1,2,0.0,3.0,20221106220455
41,Serbia,Switzerland,2,3,0.0,3.0,20221106220455
42,Uruguay,South Korea,1,2,0.0,3.0,20221106220455
43,Portugal,Ghana,5,1,3.0,0.0,20221106220455
44,South Korea,Ghana,0,0,1.0,1.0,20221106220455
45,Portugal,Uruguay,0,1,0.0,3.0,20221106220455
46,Ghana,Uruguay,0,2,0.0,3.0,20221106220455
47,South Korea,Portugal,3,2,3.0,0.0,20221106220455
