,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107203416
1,Senegal,Netherlands,0,2,0.0,3.0,20221107203416
2,Qatar,Senegal,0,2,0.0,3.0,20221107203416
3,Netherlands,Ecuador,2,1,3.0,0.0,20221107203416
4,Ecuador,Senegal,1,2,0.0,3.0,20221107203416
5,Netherlands,Qatar,2,0,3.0,0.0,20221107203416
6,England,Iran,0,2,0.0,3.0,20221107203416
7,USA,Wales,0,0,1.0,1.0,20221107203416
8,Wales,Iran,0,2,0.0,3.0,20221107203416
9,England,USA,1,0,3.0,0.0,20221107203416
10,Iran,USA,0,2,0.0,3.0,20221107203416
11,Wales,England,2,2,1.0,1.0,20221107203416
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221107203416
13,Mexico,Poland,1,2,0.0,3.0,20221107203416
14,Poland,Saudi Arabia,2,1,3.0,0.0,20221107203416
15,Argentina,Mexico,0,0,1.0,1.0,20221107203416
16,Poland,Argentina,2,2,1.0,1.0,20221107203416
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107203416
18,Denmark,Tunisia,3,3,1.0,1.0,20221107203416
19,France,Australia,3,0,3.0,0.0,20221107203416
20,Tunisia,Australia,2,3,0.0,3.0,20221107203416
21,France,Denmark,1,1,1.0,1.0,20221107203416
22,Australia,Denmark,0,2,0.0,3.0,20221107203416
23,Tunisia,France,0,2,0.0,3.0,20221107203416
24,Germany,Japan,2,1,3.0,0.0,20221107203416
25,Spain,Costa Rica,1,0,3.0,0.0,20221107203416
26,Japan,Costa Rica,2,1,3.0,0.0,20221107203416
27,Spain,Germany,1,1,1.0,1.0,20221107203416
28,Costa Rica,Germany,0,1,0.0,3.0,20221107203416
29,Japan,Spain,0,1,0.0,3.0,20221107203416
30,Morocco,Croatia,0,2,0.0,3.0,20221107203416
31,Belgium,Canada,1,0,3.0,0.0,20221107203416
32,Belgium,Morocco,2,0,3.0,0.0,20221107203416
33,Croatia,Canada,1,0,3.0,0.0,20221107203416
34,Canada,Morocco,0,2,0.0,3.0,20221107203416
35,Croatia,Belgium,1,0,3.0,0.0,20221107203416
36,Switzerland,Cameroon,3,0,3.0,0.0,20221107203416
37,Brazil,Serbia,0,2,0.0,3.0,20221107203416
38,Cameroon,Serbia,1,3,0.0,3.0,20221107203416
39,Brazil,Switzerland,3,4,0.0,3.0,20221107203416
40,Cameroon,Brazil,1,2,0.0,3.0,20221107203416
41,Serbia,Switzerland,3,2,3.0,0.0,20221107203416
42,Uruguay,South Korea,2,1,3.0,0.0,20221107203416
43,Portugal,Ghana,3,1,3.0,0.0,20221107203416
44,South Korea,Ghana,0,0,1.0,1.0,20221107203416
45,Portugal,Uruguay,1,3,0.0,3.0,20221107203416
46,Ghana,Uruguay,0,2,0.0,3.0,20221107203416
47,South Korea,Portugal,3,2,3.0,0.0,20221107203416
